res1           Y1_gamma1      LogPost        
   0.940319E+02   0.436296E+01  -0.443552E+02
   0.934482E+02   0.532020E+01  -0.446500E+02
   0.951194E+02   0.519669E+01  -0.451986E+02
   0.933124E+02   0.493079E+01  -0.444162E+02
   0.940017E+02   0.648259E+01  -0.458280E+02
   0.931564E+02   0.563340E+01  -0.449434E+02
   0.942323E+02   0.375366E+01  -0.448792E+02
   0.932533E+02   0.471509E+01  -0.443412E+02
   0.934154E+02   0.648433E+01  -0.457959E+02
   0.903440E+02   0.589861E+01  -0.472567E+02
   0.934443E+02   0.420068E+01  -0.443209E+02
   0.938856E+02   0.328244E+01  -0.457038E+02
   0.929001E+02   0.610025E+01  -0.454501E+02
   0.920376E+02   0.526459E+01  -0.451854E+02
   0.938063E+02   0.433010E+01  -0.443022E+02
   0.939477E+02   0.641959E+01  -0.457492E+02
   0.937857E+02   0.573667E+01  -0.450181E+02
   0.942693E+02   0.436909E+01  -0.444545E+02
   0.947306E+02   0.366066E+01  -0.454641E+02
   0.941199E+02   0.475244E+01  -0.444224E+02
   0.928925E+02   0.461648E+01  -0.444311E+02
   0.942977E+02   0.690058E+01  -0.463655E+02
   0.915015E+02   0.739612E+01  -0.474232E+02
   0.965137E+02   0.495238E+01  -0.469040E+02
   0.938767E+02   0.430620E+01  -0.443212E+02
   0.950191E+02   0.579803E+01  -0.455246E+02
   0.947475E+02   0.428673E+01  -0.448093E+02
   0.926991E+02   0.449877E+01  -0.445241E+02
   0.939323E+02   0.444479E+01  -0.443188E+02
   0.922196E+02   0.689650E+01  -0.465360E+02
   0.913723E+02   0.654846E+01  -0.466526E+02
   0.943494E+02   0.457301E+01  -0.444864E+02
   0.926710E+02   0.423147E+01  -0.446086E+02
   0.911504E+02   0.373164E+01  -0.475195E+02
   0.935809E+02   0.460932E+01  -0.442865E+02
   0.938529E+02   0.339908E+01  -0.453759E+02
   0.944066E+02   0.362689E+01  -0.452082E+02
   0.911225E+02   0.504096E+01  -0.460824E+02
   0.952337E+02   0.545001E+01  -0.454268E+02
   0.932434E+02   0.541902E+01  -0.447473E+02
   0.934944E+02   0.384358E+01  -0.445717E+02
   0.936038E+02   0.536031E+01  -0.446792E+02
   0.927802E+02   0.334501E+01  -0.458597E+02
   0.927800E+02   0.389795E+01  -0.447907E+02
   0.929194E+02   0.524978E+01  -0.446965E+02
   0.950235E+02   0.508743E+01  -0.450735E+02
   0.934882E+02   0.570360E+01  -0.449751E+02
   0.935124E+02   0.825024E+01  -0.479251E+02
   0.936508E+02   0.582999E+01  -0.450979E+02
   0.945721E+02   0.447793E+01  -0.446221E+02
   0.933799E+02   0.386267E+01  -0.445653E+02
   0.933799E+02   0.610839E+01  -0.453848E+02
   0.939473E+02   0.590863E+01  -0.452069E+02
   0.939473E+02   0.419757E+01  -0.443724E+02
   0.935466E+02   0.536705E+01  -0.446837E+02
   0.963257E+02   0.449822E+01  -0.468722E+02
   0.938473E+02   0.435061E+01  -0.443068E+02
   0.949480E+02   0.407209E+01  -0.451524E+02
   0.944239E+02   0.549804E+01  -0.449708E+02
   0.933098E+02   0.462407E+01  -0.443091E+02
   0.918867E+02   0.527596E+01  -0.453122E+02
   0.930690E+02   0.358632E+01  -0.450739E+02
   0.935861E+02   0.354391E+01  -0.450180E+02
   0.939708E+02   0.383537E+01  -0.446488E+02
   0.936223E+02   0.347552E+01  -0.451600E+02
   0.943996E+02   0.414349E+01  -0.446128E+02
   0.923329E+02   0.505742E+01  -0.448747E+02
   0.946061E+02   0.568568E+01  -0.452050E+02
   0.949976E+02   0.525128E+01  -0.451314E+02
   0.953935E+02   0.721663E+01  -0.471372E+02
   0.937394E+02   0.491849E+01  -0.444035E+02
   0.931326E+02   0.598201E+01  -0.452814E+02
   0.914633E+02   0.494498E+01  -0.456518E+02
   0.920368E+02   0.416332E+01  -0.452470E+02
   0.910759E+02   0.401102E+01  -0.470250E+02
   0.943931E+02   0.420613E+01  -0.445762E+02
   0.928155E+02   0.645835E+01  -0.458539E+02
   0.933696E+02   0.703643E+01  -0.464439E+02
   0.913554E+02   0.540120E+01  -0.458719E+02
   0.930879E+02   0.476376E+01  -0.443953E+02
   0.927975E+02   0.460695E+01  -0.444740E+02
   0.928548E+02   0.414134E+01  -0.445409E+02
   0.925138E+02   0.474338E+01  -0.446560E+02
   0.936943E+02   0.383102E+01  -0.445891E+02
   0.925591E+02   0.576758E+01  -0.452420E+02
   0.921422E+02   0.660979E+01  -0.462576E+02
   0.934430E+02   0.538501E+01  -0.447005E+02
   0.952549E+02   0.486201E+01  -0.452189E+02
   0.915277E+02   0.561547E+01  -0.458076E+02
   0.926481E+02   0.672385E+01  -0.461954E+02
   0.951739E+02   0.429916E+01  -0.452439E+02
   0.931256E+02   0.904078E+01  -0.489046E+02
   0.933763E+02   0.727447E+01  -0.467308E+02
   0.954905E+02   0.653990E+01  -0.464968E+02
   0.934941E+02   0.474760E+01  -0.443241E+02
   0.926005E+02   0.419332E+01  -0.446784E+02
   0.970953E+02   0.584700E+01  -0.477370E+02
   0.938029E+02   0.437173E+01  -0.442957E+02
   0.954495E+02   0.551865E+01  -0.456492E+02
   0.950244E+02   0.529250E+01  -0.451738E+02
   0.941442E+02   0.396762E+01  -0.445909E+02
   0.933289E+02   0.393833E+01  -0.445013E+02
   0.933289E+02   0.364811E+01  -0.448640E+02
   0.943970E+02   0.548108E+01  -0.449465E+02
   0.937004E+02   0.486567E+01  -0.443753E+02
   0.950261E+02   0.426107E+01  -0.450975E+02
   0.945585E+02   0.628016E+01  -0.457535E+02
   0.935437E+02   0.461625E+01  -0.442878E+02
   0.941929E+02   0.468003E+01  -0.444305E+02
   0.926082E+02   0.414855E+01  -0.446993E+02
   0.954121E+02   0.516899E+01  -0.454497E+02
   0.941721E+02   0.505168E+01  -0.445710E+02
   0.928959E+02   0.415921E+01  -0.445087E+02
   0.946986E+02   0.397752E+01  -0.449833E+02
   0.937308E+02   0.704522E+01  -0.464560E+02
   0.943667E+02   0.516815E+01  -0.447140E+02
   0.943485E+02   0.394265E+01  -0.447321E+02
   0.933818E+02   0.471809E+01  -0.443229E+02
   0.964193E+02   0.440341E+01  -0.471585E+02
   0.939790E+02   0.657683E+01  -0.459313E+02
   0.944913E+02   0.448709E+01  -0.445677E+02
   0.927650E+02   0.541929E+01  -0.448723E+02
   0.924675E+02   0.475962E+01  -0.446894E+02
   0.920882E+02   0.439393E+01  -0.450436E+02
   0.919869E+02   0.784852E+01  -0.477129E+02
   0.944123E+02   0.642041E+01  -0.458538E+02
   0.925186E+02   0.665854E+01  -0.461619E+02
   0.932992E+02   0.690320E+01  -0.462894E+02
   0.935401E+02   0.420118E+01  -0.443153E+02
   0.932049E+02   0.353538E+01  -0.451109E+02
   0.924790E+02   0.677512E+01  -0.463053E+02
   0.942262E+02   0.497403E+01  -0.445500E+02
   0.934271E+02   0.486418E+01  -0.443730E+02
   0.949076E+02   0.514407E+01  -0.450110E+02
   0.929647E+02   0.409387E+01  -0.445119E+02
   0.941591E+02   0.783336E+01  -0.474584E+02
   0.928182E+02   0.447541E+01  -0.444601E+02
   0.923920E+02   0.442691E+01  -0.447497E+02
   0.915070E+02   0.707102E+01  -0.470764E+02
   0.935420E+02   0.406631E+01  -0.443811E+02
   0.950558E+02   0.386255E+01  -0.455319E+02
   0.931796E+02   0.647059E+01  -0.457998E+02
   0.922674E+02   0.465424E+01  -0.448269E+02
   0.942176E+02   0.451756E+01  -0.444197E+02
   0.925518E+02   0.518861E+01  -0.448121E+02
   0.916625E+02   0.370738E+01  -0.465146E+02
   0.934786E+02   0.386159E+01  -0.445536E+02
   0.923754E+02   0.399929E+01  -0.450283E+02
   0.936616E+02   0.435290E+01  -0.442808E+02
   0.928140E+02   0.441917E+01  -0.444676E+02
   0.909337E+02   0.639916E+01  -0.468862E+02
   0.921288E+02   0.680364E+01  -0.464718E+02
   0.940404E+02   0.504820E+01  -0.445290E+02
   0.928903E+02   0.444310E+01  -0.444272E+02
   0.934013E+02   0.472173E+01  -0.443220E+02
   0.908077E+02   0.590655E+01  -0.466977E+02
   0.938611E+02   0.423574E+01  -0.443365E+02
   0.924958E+02   0.439863E+01  -0.446750E+02
   0.941908E+02   0.488905E+01  -0.444979E+02
   0.950980E+02   0.693229E+01  -0.466817E+02
   0.951659E+02   0.387075E+01  -0.456711E+02
   0.933008E+02   0.533412E+01  -0.446732E+02
   0.934225E+02   0.469492E+01  -0.443123E+02
   0.907983E+02   0.566434E+01  -0.466045E+02
   0.932703E+02   0.423892E+01  -0.443352E+02
   0.900640E+02   0.397501E+01  -0.496839E+02
   0.970972E+02   0.797013E+01  -0.490374E+02
   0.914909E+02   0.474823E+01  -0.456342E+02
   0.937406E+02   0.339932E+01  -0.453494E+02
   0.933871E+02   0.292592E+01  -0.470745E+02
   0.935969E+02   0.532159E+01  -0.446491E+02
   0.946031E+02   0.418047E+01  -0.447407E+02
   0.936550E+02   0.354549E+01  -0.450175E+02
   0.953771E+02   0.546033E+01  -0.455525E+02
   0.944121E+02   0.568745E+01  -0.451244E+02
   0.923339E+02   0.456022E+01  -0.447755E+02
   0.913667E+02   0.709399E+01  -0.471849E+02
   0.914982E+02   0.379063E+01  -0.466341E+02
   0.911124E+02   0.542328E+01  -0.461502E+02
   0.925455E+02   0.284132E+01  -0.483639E+02
   0.910890E+02   0.806312E+01  -0.483639E+02
   0.908523E+02   0.650210E+01  -0.470393E+02
   0.936088E+02   0.661358E+01  -0.459421E+02
   0.939109E+02   0.448532E+01  -0.443136E+02
   0.955437E+02   0.623189E+01  -0.462519E+02
   0.933564E+02   0.675902E+01  -0.461158E+02
   0.926568E+02   0.571680E+01  -0.451578E+02
   0.924846E+02   0.383433E+01  -0.451198E+02
   0.907318E+02   0.428452E+01  -0.472709E+02
   0.929607E+02   0.467143E+01  -0.444130E+02
   0.923973E+02   0.788334E+01  -0.476244E+02
   0.931811E+02   0.515454E+01  -0.445656E+02
   0.940684E+02   0.648817E+01  -0.458455E+02
   0.932064E+02   0.482337E+01  -0.443872E+02
   0.949115E+02   0.555244E+01  -0.452656E+02
   0.924461E+02   0.523450E+01  -0.448965E+02
   0.914374E+02   0.442633E+01  -0.458504E+02
   0.974654E+02   0.777801E+01  -0.492029E+02
   0.939038E+02   0.657244E+01  -0.459162E+02
   0.922999E+02   0.607455E+01  -0.456423E+02
   0.947340E+02   0.344809E+01  -0.459395E+02
   0.943924E+02   0.545255E+01  -0.449224E+02
   0.947624E+02   0.370764E+01  -0.454159E+02
   0.938107E+02   0.427846E+01  -0.443139E+02
   0.945220E+02   0.454552E+01  -0.445856E+02
   0.932046E+02   0.521259E+01  -0.445998E+02
   0.920210E+02   0.409485E+01  -0.453306E+02
   0.908644E+02   0.426680E+01  -0.470242E+02
   0.910532E+02   0.670344E+01  -0.470344E+02
   0.939463E+02   0.618722E+01  -0.454948E+02
   0.946901E+02   0.731115E+01  -0.469529E+02
   0.933832E+02   0.456796E+01  -0.442896E+02
   0.944425E+02   0.657739E+01  -0.460355E+02
   0.930502E+02   0.489396E+01  -0.444555E+02
   0.924638E+02   0.382853E+01  -0.451488E+02
   0.981597E+02   0.615165E+01  -0.494548E+02
   0.952440E+02   0.684434E+01  -0.466597E+02
   0.947100E+02   0.469294E+01  -0.447243E+02
   0.943464E+02   0.384305E+01  -0.448383E+02
   0.906979E+02   0.415896E+01  -0.475614E+02
   0.918212E+02   0.695554E+01  -0.467821E+02
   0.922286E+02   0.557427E+01  -0.452517E+02
   0.919843E+02   0.621029E+01  -0.459381E+02
   0.939921E+02   0.312406E+01  -0.462803E+02
   0.932547E+02   0.570964E+01  -0.449983E+02
   0.932876E+02   0.543150E+01  -0.447514E+02
   0.909609E+02   0.534140E+01  -0.463156E+02
   0.926853E+02   0.405196E+01  -0.447115E+02
   0.932073E+02   0.443604E+01  -0.443146E+02
   0.920033E+02   0.516281E+01  -0.451645E+02
   0.931648E+02   0.410361E+01  -0.444248E+02
   0.955646E+02   0.451032E+01  -0.456325E+02
   0.959205E+02   0.544095E+01  -0.460862E+02
   0.925938E+02   0.380500E+01  -0.450576E+02
   0.952984E+02   0.575057E+01  -0.456796E+02
   0.939981E+02   0.575057E+01  -0.450630E+02
   0.948628E+02   0.459271E+01  -0.448401E+02
   0.935394E+02   0.459884E+01  -0.442845E+02
   0.921123E+02   0.426142E+01  -0.450874E+02
   0.928486E+02   0.525657E+01  -0.447251E+02
   0.936045E+02   0.676287E+01  -0.461158E+02
   0.926369E+02   0.431079E+01  -0.445998E+02
   0.925557E+02   0.329623E+01  -0.462554E+02
   0.916175E+02   0.441262E+01  -0.456025E+02
   0.932454E+02   0.426210E+01  -0.443338E+02
   0.938179E+02   0.334317E+01  -0.455111E+02
   0.911063E+02   0.453525E+01  -0.462896E+02
   0.926552E+02   0.321473E+01  -0.464178E+02
   0.917386E+02   0.483596E+01  -0.453362E+02
   0.918769E+02   0.522415E+01  -0.452968E+02
   0.946004E+02   0.614879E+01  -0.456350E+02
   0.920521E+02   0.270539E+01  -0.503725E+02
   0.929620E+02   0.565232E+01  -0.450023E+02
   0.932230E+02   0.392765E+01  -0.445384E+02
   0.907867E+02   0.627328E+01  -0.469367E+02
   0.944136E+02   0.452419E+01  -0.445196E+02
   0.914398E+02   0.448870E+01  -0.458057E+02
   0.928818E+02   0.526355E+01  -0.447183E+02
   0.939518E+02   0.433104E+01  -0.443356E+02
   0.931090E+02   0.437202E+01  -0.443486E+02
   0.951961E+02   0.544102E+01  -0.453915E+02
   0.935755E+02   0.641416E+01  -0.457143E+02
   0.919463E+02   0.387436E+01  -0.457183E+02
   0.961137E+02   0.426327E+01  -0.467320E+02
   0.922919E+02   0.473772E+01  -0.448130E+02
   0.943300E+02   0.474527E+01  -0.445068E+02
   0.937471E+02   0.510620E+01  -0.445090E+02
   0.927967E+02   0.499437E+01  -0.445925E+02
   0.928536E+02   0.573402E+01  -0.451059E+02
   0.943647E+02   0.402879E+01  -0.446675E+02
   0.939053E+02   0.487756E+01  -0.444105E+02
   0.945235E+02   0.374030E+01  -0.451192E+02
   0.934404E+02   0.383857E+01  -0.445825E+02
   0.920323E+02   0.595005E+01  -0.456742E+02
   0.925081E+02   0.690488E+01  -0.464429E+02
   0.940089E+02   0.404976E+01  -0.444707E+02
   0.935353E+02   0.683860E+01  -0.462043E+02
   0.935891E+02   0.419175E+01  -0.443188E+02
   0.932890E+02   0.823111E+01  -0.479079E+02
   0.904307E+02   0.742704E+01  -0.481796E+02
   0.929201E+02   0.532303E+01  -0.447476E+02
   0.935392E+02   0.476960E+01  -0.443306E+02
   0.932187E+02   0.495330E+01  -0.444427E+02
   0.922495E+02   0.445897E+01  -0.448646E+02
   0.951357E+02   0.533005E+01  -0.452797E+02
   0.923270E+02   0.418752E+01  -0.449153E+02
   0.932804E+02   0.600111E+01  -0.452812E+02
   0.940399E+02   0.427057E+01  -0.443778E+02
   0.973844E+02   0.620990E+01  -0.482294E+02
