X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.257547E+01   0.257547E+01   0.118422E+03   0.118422E+03   0.124641E+03  -0.621931E+01  -0.271020E+01
   0.286435E+01   0.286435E+01   0.125167E+03   0.125167E+03   0.124641E+03   0.525807E+00   0.369971E+00
   0.288246E+01   0.288246E+01   0.125484E+03   0.125484E+03   0.124641E+03   0.843227E+00   0.692160E+00
   0.288978E+01   0.288978E+01   0.123748E+03   0.123748E+03   0.124641E+03  -0.892984E+00  -0.606806E+00
   0.302262E+01   0.302262E+01   0.124054E+03   0.124054E+03   0.124641E+03  -0.586760E+00  -0.483330E+00
   0.315698E+01   0.315698E+01   0.123283E+03   0.123283E+03   0.124641E+03  -0.135779E+01  -0.110156E+01
   0.337621E+01   0.337621E+01   0.126462E+03   0.126462E+03   0.124641E+03   0.182149E+01   0.141821E+01
   0.346276E+01   0.346276E+01   0.124665E+03   0.124665E+03   0.124641E+03   0.241990E-01   0.144165E-01
   0.365801E+01   0.365801E+01   0.126064E+03   0.126064E+03   0.124641E+03   0.142343E+01   0.119295E+01
   0.366736E+01   0.366736E+01   0.124212E+03   0.124212E+03   0.124641E+03  -0.428713E+00  -0.331003E+00
