"loglikelihood"	"logprio"	"logposterior"
-14.6170298140119	-4.60517018598809	-19.2222
-14.6992298140119	-4.60517018598809	-19.3044
-16.1101298140119	-4.60517018598809	-20.7153
-15.5435298140119	-4.60517018598809	-20.1487
-18.6083298140119	-4.60517018598809	-23.2135
-15.5694298140119	-4.60517018598809	-20.1746
-15.1867298140119	-4.60517018598809	-19.7919
-15.1335298140119	-4.60517018598809	-19.7387
-15.3592298140119	-4.60517018598809	-19.9644
-14.6719298140119	-4.60517018598809	-19.2771
-14.7083298140119	-4.60517018598809	-19.3135
-15.3458298140119	-4.60517018598809	-19.951
-15.6920298140119	-4.60517018598809	-20.2972
-15.2738298140119	-4.60517018598809	-19.879
-18.6201298140119	-4.60517018598809	-23.2253
-18.8561298140119	-4.60517018598809	-23.4613
-14.7132298140119	-4.60517018598809	-19.3184
-15.8964298140119	-4.60517018598809	-20.5016
-15.7437298140119	-4.60517018598809	-20.3489
-14.8563298140119	-4.60517018598809	-19.4615
-15.8490298140119	-4.60517018598809	-20.4542
-15.8819298140119	-4.60517018598809	-20.4871
-14.6288298140119	-4.60517018598809	-19.234
-14.6239298140119	-4.60517018598809	-19.2291
-15.7506298140119	-4.60517018598809	-20.3558
-15.2594298140119	-4.60517018598809	-19.8646
-15.7687298140119	-4.60517018598809	-20.3739
-14.7145298140119	-4.60517018598809	-19.3197
-16.1580298140119	-4.60517018598809	-20.7632
-15.1566298140119	-4.60517018598809	-19.7618
-15.4358298140119	-4.60517018598809	-20.041
-14.8150298140119	-4.60517018598809	-19.4202
-15.8045298140119	-4.60517018598809	-20.4097
-15.7514298140119	-4.60517018598809	-20.3566
-18.4801298140119	-4.60517018598809	-23.0853
-17.6044298140119	-4.60517018598809	-22.2096
-15.2412298140119	-4.60517018598809	-19.8464
-16.6077298140119	-4.60517018598809	-21.2129
-17.6478298140119	-4.60517018598809	-22.253
-14.6592298140119	-4.60517018598809	-19.2644
-14.7558298140119	-4.60517018598809	-19.361
-14.6610298140119	-4.60517018598809	-19.2662
-14.8911298140119	-4.60517018598809	-19.4963
-14.7941298140119	-4.60517018598809	-19.3993
-15.2930298140119	-4.60517018598809	-19.8982
-16.1492298140119	-4.60517018598809	-20.7544
-15.2336298140119	-4.60517018598809	-19.8388
-14.7690298140119	-4.60517018598809	-19.3742
-14.7672298140119	-4.60517018598809	-19.3724
-14.6553298140119	-4.60517018598809	-19.2605
-15.4302298140119	-4.60517018598809	-20.0354
-15.5500298140119	-4.60517018598809	-20.1552
-16.6923298140119	-4.60517018598809	-21.2975
-15.5981298140119	-4.60517018598809	-20.2033
-15.5413298140119	-4.60517018598809	-20.1465
-15.2174298140119	-4.60517018598809	-19.8226
-15.7715298140119	-4.60517018598809	-20.3767
-15.1093298140119	-4.60517018598809	-19.7145
-15.1714298140119	-4.60517018598809	-19.7766
-14.9513298140119	-4.60517018598809	-19.5565
-16.6034298140119	-4.60517018598809	-21.2086
-15.3269298140119	-4.60517018598809	-19.9321
-16.7404298140119	-4.60517018598809	-21.3456
-14.6264298140119	-4.60517018598809	-19.2316
-15.3028298140119	-4.60517018598809	-19.908
-15.1759298140119	-4.60517018598809	-19.7811
-14.6909298140119	-4.60517018598809	-19.2961
-15.6870298140119	-4.60517018598809	-20.2922
-15.5534298140119	-4.60517018598809	-20.1586
-14.6823298140119	-4.60517018598809	-19.2875
-17.6227298140119	-4.60517018598809	-22.2279
-15.1084298140119	-4.60517018598809	-19.7136
-15.8293298140119	-4.60517018598809	-20.4345
-16.1800298140119	-4.60517018598809	-20.7852
-15.1492298140119	-4.60517018598809	-19.7544
-15.1869298140119	-4.60517018598809	-19.7921
-15.3375298140119	-4.60517018598809	-19.9427
-14.8092298140119	-4.60517018598809	-19.4144
-16.1889298140119	-4.60517018598809	-20.7941
-16.1344298140119	-4.60517018598809	-20.7396
-15.2481298140119	-4.60517018598809	-19.8533
-15.5513298140119	-4.60517018598809	-20.1565
-14.8833298140119	-4.60517018598809	-19.4885
-15.6016298140119	-4.60517018598809	-20.2068
-14.6966298140119	-4.60517018598809	-19.3018
-14.8063298140119	-4.60517018598809	-19.4115
-17.5670298140119	-4.60517018598809	-22.1722
-15.1881298140119	-4.60517018598809	-19.7933
-15.5980298140119	-4.60517018598809	-20.2032
-15.1006298140119	-4.60517018598809	-19.7058
-15.5652298140119	-4.60517018598809	-20.1704
-15.5048298140119	-4.60517018598809	-20.11
-17.6575298140119	-4.60517018598809	-22.2627
-15.9772298140119	-4.60517018598809	-20.5824
-14.9756298140119	-4.60517018598809	-19.5808
-15.0851298140119	-4.60517018598809	-19.6903
-15.3058298140119	-4.60517018598809	-19.911
-15.5214298140119	-4.60517018598809	-20.1266
-15.5329298140119	-4.60517018598809	-20.1381
-16.0676298140119	-4.60517018598809	-20.6728
-15.4359298140119	-4.60517018598809	-20.0411
-15.0275298140119	-4.60517018598809	-19.6327
-16.8465298140119	-4.60517018598809	-21.4517
-15.9478298140119	-4.60517018598809	-20.553
-15.9902298140119	-4.60517018598809	-20.5954
-15.4489298140119	-4.60517018598809	-20.0541
-15.6729298140119	-4.60517018598809	-20.2781
-16.2350298140119	-4.60517018598809	-20.8402
-16.3673298140119	-4.60517018598809	-20.9725
-15.0964298140119	-4.60517018598809	-19.7016
-16.9526298140119	-4.60517018598809	-21.5578
-14.6944298140119	-4.60517018598809	-19.2996
-14.7642298140119	-4.60517018598809	-19.3694
