X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.174143E+00   0.174143E+00   0.979068E+02   0.979068E+02   0.100096E+03  -0.218921E+01  -0.532279E+00
   0.284945E+00   0.284945E+00   0.973228E+02   0.973228E+02   0.100096E+03  -0.277320E+01  -0.712879E+00
   0.311870E+00   0.311870E+00   0.102284E+03   0.102284E+03   0.100096E+03   0.218785E+01   0.552459E+00
   0.457010E+00   0.457010E+00   0.100725E+03   0.100725E+03   0.100096E+03   0.629118E+00   0.160865E+00
   0.527139E+00   0.527139E+00   0.994530E+02   0.994530E+02   0.100096E+03  -0.642999E+00  -0.168973E+00
   0.638574E+00   0.638574E+00   0.991103E+02   0.991103E+02   0.100096E+03  -0.985717E+00  -0.251969E+00
   0.750752E+00   0.750752E+00   0.972436E+02   0.972436E+02   0.100096E+03  -0.285243E+01  -0.688589E+00
   0.817560E+00   0.817560E+00   0.999417E+02   0.999417E+02   0.100096E+03  -0.154293E+00  -0.375734E-01
   0.952867E+00   0.952867E+00   0.103746E+03   0.103746E+03   0.100096E+03   0.364957E+01   0.897178E+00
   0.983276E+00   0.983276E+00   0.100055E+03   0.100055E+03   0.100096E+03  -0.407431E-01  -0.106654E-01
   0.106656E+01   0.106656E+01   0.101796E+03   0.101796E+03   0.100096E+03   0.170001E+01   0.410120E+00
   0.107486E+01   0.107486E+01   0.100635E+03   0.100635E+03   0.100096E+03   0.538777E+00   0.135950E+00
   0.116343E+01   0.116343E+01   0.103111E+03   0.103111E+03   0.100096E+03   0.301508E+01   0.702460E+00
   0.125506E+01   0.125506E+01   0.989550E+02   0.989550E+02   0.100096E+03  -0.114103E+01  -0.289919E+00
   0.138438E+01   0.138438E+01   0.974092E+02   0.974092E+02   0.100096E+03  -0.268682E+01  -0.648587E+00
   0.139390E+01   0.139390E+01   0.100831E+03   0.100831E+03   0.100096E+03   0.734959E+00   0.182759E+00
   0.142136E+01   0.142136E+01   0.101986E+03   0.101986E+03   0.100096E+03   0.188995E+01   0.458803E+00
   0.159617E+01   0.159617E+01   0.994104E+02   0.994104E+02   0.100096E+03  -0.685632E+00  -0.173508E+00
   0.161199E+01   0.161199E+01   0.101042E+03   0.101042E+03   0.100096E+03   0.945755E+00   0.236941E+00
