"res1"	"Y1_gamma1"	"LogPost"
83.36	0.969918	-12.6602
83.3277	0.255308	-11.7196
83.3648	0.77475	-12.2888
83.6266	0.532445	-12.0773
83.197	0.460523	-11.9444
83.3828	1.50437	-13.8665
82.8656	0.239051	-12.4044
83.3251	0.983284	-12.7006
82.6721	1.21262	-14.0514
83.8339	1.36355	-13.6503
81.4475	1.5206	-18.2852
83.022	0.52703	-12.2601
83.2996	0.0701256	-11.6722
83.3332	0.970516	-12.671
82.1478	0.719878	-15.5879
84.487	3.42083	-18.3052
83.3194	0.988619	-12.7141
82.9951	1.59685	-14.3349
83.9923	0.0655975	-13.0628
83.7439	0.826096	-12.5556
83.6741	1.5253	-13.9271
83.6689	2.74826	-16.7209
84.4361	0.379111	-14.9925
83.1315	0.748775	-12.4109
83.5998	0.724043	-12.2675
83.6142	1.13372	-13.0208
83.424	0.341473	-11.778
83.7133	0.442113	-12.1514
84.1723	0.676761	-13.3962
83.4057	1.0341	-12.7827
84.0075	0.236515	-13.0398
83.7521	1.47027	-13.8335
83.6326	0.14492	-11.9578
83.9564	0.78223	-12.8529
82.8813	0.8365	-12.9702
83.4481	0.261126	-11.7516
82.6696	0.603981	-13.2645
84.2136	1.004	-13.6449
84.1058	0.853117	-13.255
83.3361	1.97112	-14.9958
84.4024	1.35602	-14.4738
82.8485	0.760159	-12.9286
84.19	1.88347	-15.089
82.3763	2.75089	-17.3376
83.9848	1.09945	-13.3136
83.3797	0.0601072	-11.6755
83.2494	0.230544	-11.7351
83.0212	0.127772	-11.9869
83.1309	0.343805	-11.9141
83.5235	0.52882	-11.9778
83.4139	0.177542	-11.7076
83.0208	1.28078	-13.6018
84.2235	0.22923	-14.056
83.8795	0.925858	-12.8845
83.2411	1.08384	-12.9609
82.907	0.946626	-13.1042
82.7868	1.00776	-13.4529
82.7115	0.120242	-12.899
83.3812	0.500106	-11.9001
83.7593	0.320156	-12.2247
83.1442	0.05952	-11.7794
83.7158	0.323337	-12.129
83.7025	0.191207	-12.1002
83.3603	1.87939	-14.7715
83.8638	0.377554	-12.4884
83.1514	1.53429	-14.0539
83.47	0.212558	-11.7516
83.3161	0.391019	-11.8073
83.8143	0.297623	-12.3655
83.5096	0.219833	-11.789
83.9391	0.324106	-12.7364
83.4916	0.146025	-11.7578
83.5827	0.416808	-11.9451
84.2848	0.55323	-13.9064
83.6829	0.527458	-12.1482
83.5811	0.613741	-12.1116
83.8118	1.18663	-13.2622
82.8925	0.0494255	-12.2811
84.0324	0.534512	-12.9658
83.8041	0.841974	-12.6559
83.0121	0.922258	-12.882
83.4064	0.563237	-11.9721
84.259	0.772631	-13.6745
83.9751	0.781694	-12.8927
83.0777	0.0762786	-11.875
84.1875	0.0762786	-14.0029
83.4422	0.207448	-11.7307
83.8048	0.583961	-12.3946
83.779	0.817901	-12.5884
83.7897	0.2418	-12.309
83.3759	0.123388	-11.6824
83.9625	0.818646	-12.8997
84.6596	1.16873	-15.0278
83.3211	0.270443	-11.7278
84.1105	0.76113	-13.2166
83.7664	0.037203	-12.2747
83.2468	0.382324	-11.8321
83.0026	0.326265	-12.115
84.6859	0.526862	-16.1311
83.3768	0.88458	-12.4862
83.4909	0.503432	-11.9333
83.6474	0.57842	-12.1424
83.1223	0.198431	-11.8426
83.0419	0.0194151	-11.9318
83.066	0.101378	-11.8988
83.7238	0.101378	-12.1575
83.1581	0.573161	-12.1171
83.3176	0.517103	-11.9297
82.9567	0.109341	-12.1232
83.4439	0.208395	-11.732
83.4325	0.208395	-11.7253
83.4325	0.63546	-12.0676
83.3569	0.300098	-11.7409
82.7998	1.4418	-14.2483
82.9768	0.617369	-12.4563
83.0971	1.43767	-13.8743
84.1049	0.9674	-13.3558
83.6033	0.720636	-12.2654
83.2609	0.887564	-12.5436
83.6788	0.0157424	-12.055
83.6149	0.0658538	-11.9252
81.9168	0.42297	-17.522
82.7361	1.54866	-14.5645
83.2241	0.753814	-12.3267
83.0728	2.09301	-15.4013
82.703	1.5586	-14.6372
83.5655	0.0153341	-11.8429
82.8288	1.25496	-13.8254
83.2004	0.198248	-11.7566
83.5098	0.750236	-12.2562
83.3549	0.349306	-11.7708
83.1845	0.296486	-11.8207
82.9446	0.296486	-12.2245
83.4545	0.836648	-12.3906
83.3906	0.691287	-12.1481
83.5673	0.374164	-11.905
83.9272	0.72068	-12.7401
83.3373	0.459611	-11.8635
83.461	0.127878	-11.7282
82.2429	0.289657	-15.3448
83.8261	0.611575	-12.4538
82.7388	0.59781	-13.0345
84.0347	1.4052	-13.9388
84.0946	0.983613	-13.3514
83.4546	0.632591	-12.0677
83.7187	0.760065	-12.4339
83.6425	0.0381251	-11.978
