X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.462879E+01   0.462879E+01   0.100015E+03   0.100015E+03   0.100356E+03  -0.341100E+00  -0.457638E+00
   0.470788E+01   0.470788E+01   0.102026E+03   0.102026E+03   0.100356E+03   0.166972E+01   0.703523E+00
   0.473333E+01   0.473333E+01   0.975643E+02   0.975643E+02   0.100356E+03  -0.279170E+01  -0.166152E+01
   0.475634E+01   0.475634E+01   0.979297E+02   0.979297E+02   0.100356E+03  -0.242629E+01  -0.208021E+01
   0.476724E+01   0.476724E+01   0.101407E+03   0.101407E+03   0.100356E+03   0.105110E+01   0.378883E+00
   0.522912E+01   0.522912E+01   0.100863E+03   0.100863E+03   0.100356E+03   0.507016E+00   0.774687E+00
   0.530541E+01   0.530541E+01   0.100923E+03   0.100923E+03   0.100356E+03   0.566609E+00   0.436549E+00
   0.533222E+01   0.533222E+01   0.102334E+03   0.102334E+03   0.100356E+03   0.197829E+01   0.997994E+00
   0.536035E+01   0.536035E+01   0.101355E+03   0.101355E+03   0.100356E+03   0.998893E+00   0.112607E+01
   0.537734E+01   0.537734E+01   0.101014E+03   0.101014E+03   0.100356E+03   0.657918E+00   0.545607E+00
   0.539259E+01   0.539259E+01   0.984194E+02   0.984194E+02   0.100356E+03  -0.193659E+01  -0.979741E+00
   0.539599E+01   0.539599E+01   0.100308E+03   0.100308E+03   0.100356E+03  -0.482532E-01  -0.507301E-01
   0.543535E+01   0.543535E+01   0.102042E+03   0.102042E+03   0.100356E+03   0.168645E+01   0.109772E+01
   0.554069E+01   0.554069E+01   0.100119E+03   0.100119E+03   0.100356E+03  -0.236866E+00  -0.314513E+00
   0.556444E+01   0.556444E+01   0.999351E+02   0.999351E+02   0.100356E+03  -0.420894E+00  -0.518467E+00
   0.565084E+01   0.565084E+01   0.100170E+03   0.100170E+03   0.100356E+03  -0.186460E+00  -0.254501E+00
   0.567542E+01   0.567542E+01   0.101573E+03   0.101573E+03   0.100356E+03   0.121712E+01   0.113362E+01
   0.572357E+01   0.572357E+01   0.100536E+03   0.100536E+03   0.100356E+03   0.180459E+00   0.163748E+00
   0.576512E+01   0.576512E+01   0.989109E+02   0.989109E+02   0.100356E+03  -0.144509E+01  -0.111656E+01
