res1           Y1_gamma1      LogPost        
   0.100092E+03   0.391731E+00  -0.301396E+02
   0.100314E+03   0.456263E+00  -0.298343E+02
   0.100237E+03   0.243075E+00  -0.294943E+02
   0.100227E+03   0.257628E+00  -0.295323E+02
   0.100400E+03   0.744031E-01  -0.292570E+02
   0.100156E+03   0.613992E-02  -0.295479E+02
   0.100535E+03   0.146203E+00  -0.295780E+02
   0.100371E+03   0.158316E+00  -0.292975E+02
   0.998642E+02   0.576853E+00  -0.315819E+02
   0.100848E+03   0.752062E+00  -0.321279E+02
   0.100431E+03   0.597749E+00  -0.302909E+02
   0.100648E+03   0.440579E+00  -0.304323E+02
   0.999266E+02   0.387940E+00  -0.309457E+02
   0.998718E+02   0.960264E+00  -0.325582E+02
   0.100753E+03   0.644622E+00  -0.313784E+02
   0.100439E+03   0.256309E-01  -0.292903E+02
   0.100255E+03   0.615261E+00  -0.303447E+02
   0.997756E+02   0.207551E+00  -0.320683E+02
   0.999326E+02   0.367010E+00  -0.308876E+02
   0.100409E+03   0.418075E+00  -0.297618E+02
   0.100526E+03   0.120132E+01  -0.328827E+02
   0.100559E+03   0.216160E-01  -0.296040E+02
   0.100494E+03   0.612863E+00  -0.304319E+02
   0.100445E+03   0.160015E+01  -0.347855E+02
   0.993571E+02   0.198418E+01  -0.383857E+02
   0.100438E+03   0.295787E+00  -0.295437E+02
   0.100371E+03   0.768147E+00  -0.308572E+02
   0.100636E+03   0.343161E+00  -0.302063E+02
   0.100636E+03   0.653257E+00  -0.309284E+02
   0.100052E+03   0.852610E+00  -0.315723E+02
   0.100052E+03   0.376582E+00  -0.302727E+02
   0.100656E+03   0.484835E+00  -0.305606E+02
   0.100261E+03   0.583048E+00  -0.302355E+02
   0.100402E+03   0.124549E+00  -0.292883E+02
   0.100194E+03   0.552738E+00  -0.302389E+02
   0.100319E+03   0.720277E+00  -0.306726E+02
   0.100320E+03   0.718607E+00  -0.306662E+02
   0.100270E+03   0.523050E+00  -0.300466E+02
   0.100397E+03   0.532801E+00  -0.300606E+02
   0.100218E+03   0.117170E+00  -0.294092E+02
   0.100582E+03   0.637452E+00  -0.307117E+02
   0.100549E+03   0.612010E+00  -0.305456E+02
   0.100263E+03   0.973858E+00  -0.317327E+02
   0.100339E+03   0.682236E+00  -0.305315E+02
   0.100211E+03   0.694648E+00  -0.306673E+02
   0.100427E+03   0.337957E+00  -0.296063E+02
   0.100523E+03   0.414582E+00  -0.299510E+02
   0.100420E+03   0.117228E+00  -0.293025E+02
   0.998731E+02   0.651673E+00  -0.316750E+02
   0.100186E+03   0.349864E+00  -0.297732E+02
   0.100222E+03   0.735350E-01  -0.293781E+02
   0.100171E+03   0.351885E+00  -0.298148E+02
   0.100237E+03   0.612791E+00  -0.303566E+02
