"res1"	"Y1_gamma1"	"LogPost"
99.7575	0.00284288	-93.1906
99.6794	0.167002	-93.6491
99.8017	0.142401	-93.2866
99.9269	0.119492	-93.6611
99.9226	0.239722	-93.915
99.802	0.0836936	-93.2003
99.8011	0.271433	-93.6479
99.8355	0.170969	-93.3839
99.8215	0.00496178	-93.1705
99.8175	0.121674	-93.2616
100.064	0.155736	-95.0279
99.9376	0.52129	-95.5118
99.9365	0.147944	-93.7717
100.159	0.328473	-96.8052
99.8106	0.403093	-94.2887
99.9328	0.00243157	-93.6108
99.9038	0.613931	-96.1207
99.6803	0.0599543	-93.5009
99.8681	0.117403	-93.3702
99.7676	0.256662	-93.6073
99.81	0.0673587	-93.1884
99.5675	0.0167555	-94.4283
99.9055	0.495788	-95.1596
99.6916	0.363394	-94.2677
99.7643	0.576576	-95.5523
99.7933	0.0398803	-93.1648
99.8289	0.306431	-93.8173
99.7963	0.551496	-95.3333
100.079	0.292525	-95.5449
99.8513	0.335867	-93.9986
99.5345	0.201931	-94.9888
99.9743	0.0813408	-93.9686
99.9718	0.22493	-94.217
99.6117	0.389319	-94.862
99.7641	0.409289	-94.3302
99.9782	0.0544368	-93.9814
99.8714	0.104836	-93.3639
99.8714	0.101471	-93.3594
99.8881	0.144486	-93.4954
99.8002	0.351223	-93.9987
100.108	0.350415	-96.1301
99.7686	0.12689	-93.2752
99.7023	0.12675	-93.4646
99.8354	0.551702	-95.3767
99.5752	0.195293	-94.5228
99.7716	0.203346	-93.4373
100.153	0.177074	-96.3809
99.8166	0.314558	-93.8365
99.7315	0.218239	-93.5575
99.8654	0.202346	-93.5406
99.925	0.0890771	-93.6093
99.6694	0.0371051	-93.5529
99.7121	0.0112265	-93.3265
99.7695	0.0420314	-93.1826
99.7914	0.0976931	-93.2161
99.646	0.24053	-94.0334
99.8011	0.374416	-94.1204
99.8368	0.227637	-93.539
99.5109	0.446654	-96.0872
99.9509	0.195657	-93.9772
99.951	0.0632372	-93.7642
99.951	0.0654052	-93.7659
99.8899	0.102167	-93.4361
99.7075	0.218371	-93.6402
99.3716	0.225405	-97.5859
99.5124	0.178245	-95.2303
99.8329	0.102329	-93.2554
99.6866	0.0238225	-93.4492
99.9533	0.479315	-95.3033
99.9533	0.136664	-93.8716
99.9895	0.126482	-94.1599
99.9363	0.127666	-93.7356
99.8611	0.155395	-93.4148
99.7435	0.17213	-93.4088
99.7435	0.150208	-93.3634
100.102	0.0628142	-95.449
100.159	0.320559	-96.7793
99.9487	0.107604	-93.7938
99.7272	0.184959	-93.4836
99.6644	0.0451877	-93.5875
99.7748	0.196908	-93.417
99.6641	0.448119	-94.8702
99.985	0.247792	-94.3962
99.985	0.535227	-95.9237
99.9051	0.0365682	-93.453
99.854	0.261915	-93.6951
99.7504	0.242951	-93.5876
99.5002	0.139413	-95.3508
99.7287	0.121067	-93.3551
99.845	0.251212	-93.6341
99.7601	0.254389	-93.6093
99.5997	0.00714469	-94.0933
100.102	0.00714469	-95.4361
99.8092	0.0531189	-93.1768
100.051	0.287512	-95.191
99.9801	0.223755	-94.2831
99.6564	0.0637859	-93.6517
99.7783	0.0236562	-93.1656
99.7688	0.390866	-94.2187
99.7635	0.390044	-94.2194
99.8001	0.42844	-94.4366
99.5986	0.395205	-94.9915
99.7184	0.185289	-93.514
99.858	0.571126	-95.5895
99.7291	0.0602354	-93.2854
99.6406	0.191207	-93.9452
99.963	0.371102	-94.7248
99.7827	0.343382	-93.9595
99.9063	0.347296	-94.2603
100.121	0.104735	-95.7785
99.7936	0.0149175	-93.156
99.9351	0.18667	-93.8455
99.8063	0.0655715	-93.1846
99.5658	0.176872	-94.5881
99.8489	0.317997	-93.9094
99.8507	0.0988736	-93.2906
99.7135	0.280216	-93.8198
99.7582	0.349793	-94.013
99.6312	0.0412672	-93.8247
99.8005	0.0455217	-93.1682
99.9295	0.232856	-93.9356
100.032	0.364203	-95.2911
99.545	0.320183	-95.1751
99.8548	0.405296	-94.3792
99.9071	0.150226	-93.5989
99.7119	0.150226	-93.4642
99.963	0.392158	-94.8349
100.001	0.242005	-94.5254
99.4161	0.157982	-96.7106
99.687	0.294064	-93.9814
99.9478	0.405392	-94.805
99.6674	0.124394	-93.6452
99.4654	0.0790106	-95.8331
99.8678	0.482111	-94.9181
99.7216	0.452373	-94.6788
99.9616	0.484966	-95.3967
99.7543	0.314856	-93.8554
99.9101	0.170494	-93.6573
99.6783	0.459896	-94.8794
99.6703	0.0802809	-93.5757
99.8932	0.32853	-94.1103
99.9858	0.218656	-94.3191
99.8726	0.0497134	-93.3134
99.8726	0.228959	-93.6432
99.9323	0.0760225	-93.643
99.8091	0.258729	-93.6056
99.8275	0.31752	-93.8641
99.9151	0.199192	-93.7547
99.7456	0.194367	-93.4568
99.9061	0.389699	-94.4809
99.5884	0.524217	-95.8475
99.8169	0.206557	-93.4465
99.9478	0.65999	-96.7603
99.8966	0.215433	-93.7033
99.6838	0.369853	-94.3342
99.7381	0.258126	-93.6662
99.7251	0.0646983	-93.3023
99.603	0.00125065	-94.0626
99.8332	0.237765	-93.5643
99.896	0.237765	-93.7684
99.8242	0.332626	-93.9291
99.8986	0.423404	-94.6438
99.6536	0.179101	-93.8298
99.8127	0.179101	-93.3712
99.5422	0.118572	-94.7809
99.6978	0.159623	-93.5425
99.9137	0.0755267	-93.5279
99.7461	0.359135	-94.08
99.7582	0.622365	-95.9686
100.102	0.289953	-95.8505
99.77	0.31302	-93.8269
100.108	0.425788	-96.4687
99.7289	0.243822	-93.6431
99.9423	0.526662	-95.5789
99.8028	0.183892	-93.3767
99.6116	0.27728	-94.4024
99.7802	0.172769	-93.3536
99.8054	0.110985	-93.2361
99.8172	0.325747	-93.888
