res1           Y1_gamma1      LogPost        
   0.997575E+02   0.284288E-02  -0.931906E+02
   0.996794E+02   0.167002E+00  -0.936491E+02
   0.998017E+02   0.142401E+00  -0.932866E+02
   0.999269E+02   0.119492E+00  -0.936611E+02
   0.999226E+02   0.239722E+00  -0.939150E+02
   0.998020E+02   0.836936E-01  -0.932003E+02
   0.998011E+02   0.271433E+00  -0.936479E+02
   0.998355E+02   0.170969E+00  -0.933839E+02
   0.998215E+02   0.496178E-02  -0.931705E+02
   0.998175E+02   0.121674E+00  -0.932616E+02
   0.100064E+03   0.155736E+00  -0.950279E+02
   0.999376E+02   0.521290E+00  -0.955118E+02
   0.999365E+02   0.147944E+00  -0.937717E+02
   0.100159E+03   0.328473E+00  -0.968052E+02
   0.998106E+02   0.403093E+00  -0.942887E+02
   0.999328E+02   0.243157E-02  -0.936108E+02
   0.999038E+02   0.613931E+00  -0.961207E+02
   0.996803E+02   0.599543E-01  -0.935009E+02
   0.998681E+02   0.117403E+00  -0.933702E+02
   0.997676E+02   0.256662E+00  -0.936073E+02
   0.998100E+02   0.673587E-01  -0.931884E+02
   0.995675E+02   0.167555E-01  -0.944283E+02
   0.999055E+02   0.495788E+00  -0.951596E+02
   0.996916E+02   0.363394E+00  -0.942677E+02
   0.997643E+02   0.576576E+00  -0.955523E+02
   0.997933E+02   0.398803E-01  -0.931648E+02
   0.998289E+02   0.306431E+00  -0.938173E+02
   0.997963E+02   0.551496E+00  -0.953333E+02
   0.100079E+03   0.292525E+00  -0.955449E+02
   0.998513E+02   0.335867E+00  -0.939986E+02
   0.995345E+02   0.201931E+00  -0.949888E+02
   0.999743E+02   0.813408E-01  -0.939686E+02
   0.999718E+02   0.224930E+00  -0.942170E+02
   0.996117E+02   0.389319E+00  -0.948620E+02
   0.997641E+02   0.409289E+00  -0.943302E+02
   0.999782E+02   0.544368E-01  -0.939814E+02
   0.998714E+02   0.104836E+00  -0.933639E+02
   0.998714E+02   0.101471E+00  -0.933594E+02
   0.998881E+02   0.144486E+00  -0.934954E+02
   0.998002E+02   0.351223E+00  -0.939987E+02
   0.100108E+03   0.350415E+00  -0.961301E+02
   0.997686E+02   0.126890E+00  -0.932752E+02
   0.997023E+02   0.126750E+00  -0.934646E+02
   0.998354E+02   0.551702E+00  -0.953767E+02
   0.995752E+02   0.195293E+00  -0.945228E+02
   0.997716E+02   0.203346E+00  -0.934373E+02
   0.100153E+03   0.177074E+00  -0.963809E+02
   0.998166E+02   0.314558E+00  -0.938365E+02
   0.997315E+02   0.218239E+00  -0.935575E+02
   0.998654E+02   0.202346E+00  -0.935406E+02
   0.999250E+02   0.890771E-01  -0.936093E+02
   0.996694E+02   0.371051E-01  -0.935529E+02
   0.997121E+02   0.112265E-01  -0.933265E+02
   0.997695E+02   0.420314E-01  -0.931826E+02
   0.997914E+02   0.976931E-01  -0.932161E+02
   0.996460E+02   0.240530E+00  -0.940334E+02
   0.998011E+02   0.374416E+00  -0.941204E+02
   0.998368E+02   0.227637E+00  -0.935390E+02
   0.995109E+02   0.446654E+00  -0.960872E+02
   0.999509E+02   0.195657E+00  -0.939772E+02
   0.999510E+02   0.632372E-01  -0.937642E+02
   0.999510E+02   0.654052E-01  -0.937659E+02
   0.998899E+02   0.102167E+00  -0.934361E+02
   0.997075E+02   0.218371E+00  -0.936402E+02
   0.993716E+02   0.225405E+00  -0.975859E+02
   0.995124E+02   0.178245E+00  -0.952303E+02
   0.998329E+02   0.102329E+00  -0.932554E+02
   0.996866E+02   0.238225E-01  -0.934492E+02
   0.999533E+02   0.479315E+00  -0.953033E+02
   0.999533E+02   0.136664E+00  -0.938716E+02
   0.999895E+02   0.126482E+00  -0.941599E+02
   0.999363E+02   0.127666E+00  -0.937356E+02
   0.998611E+02   0.155395E+00  -0.934148E+02
   0.997435E+02   0.172130E+00  -0.934088E+02
   0.997435E+02   0.150208E+00  -0.933634E+02
   0.100102E+03   0.628142E-01  -0.954490E+02
   0.100159E+03   0.320559E+00  -0.967793E+02
   0.999487E+02   0.107604E+00  -0.937938E+02
   0.997272E+02   0.184959E+00  -0.934836E+02
   0.996644E+02   0.451877E-01  -0.935875E+02
   0.997748E+02   0.196908E+00  -0.934170E+02
   0.996641E+02   0.448119E+00  -0.948702E+02
   0.999850E+02   0.247792E+00  -0.943962E+02
   0.999850E+02   0.535227E+00  -0.959237E+02
   0.999051E+02   0.365682E-01  -0.934530E+02
   0.998540E+02   0.261915E+00  -0.936951E+02
   0.997504E+02   0.242951E+00  -0.935876E+02
   0.995002E+02   0.139413E+00  -0.953508E+02
   0.997287E+02   0.121067E+00  -0.933551E+02
   0.998450E+02   0.251212E+00  -0.936341E+02
   0.997601E+02   0.254389E+00  -0.936093E+02
