X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.232974E+00   0.232974E+00   0.989680E+02   0.989680E+02   0.997936E+02  -0.825565E+00  -0.579557E+00
   0.968901E+00   0.968901E+00   0.988751E+02   0.988751E+02   0.997936E+02  -0.918494E+00  -0.650797E+00
   0.100500E+01   0.100500E+01   0.101213E+03   0.101213E+03   0.997936E+02   0.141960E+01   0.716386E+00
   0.107621E+01   0.107621E+01   0.986334E+02   0.986334E+02   0.997936E+02  -0.116022E+01  -0.707407E+00
   0.120093E+01   0.120093E+01   0.101023E+03   0.101023E+03   0.997936E+02   0.122978E+01   0.100427E+01
   0.122938E+01   0.122938E+01   0.990957E+02   0.990957E+02   0.997936E+02  -0.697938E+00  -0.672561E+00
   0.125656E+01   0.125656E+01   0.987683E+02   0.987683E+02   0.997936E+02  -0.102530E+01  -0.579687E+00
   0.143619E+01   0.143619E+01   0.993134E+02   0.993134E+02   0.997936E+02  -0.480245E+00  -0.483579E+00
   0.145578E+01   0.145578E+01   0.994946E+02   0.994946E+02   0.997936E+02  -0.298980E+00  -0.235429E+00
   0.168049E+01   0.168049E+01   0.101951E+03   0.101951E+03   0.997936E+02   0.215764E+01   0.210940E+01
   0.181031E+01   0.181031E+01   0.100640E+03   0.100640E+03   0.997936E+02   0.846102E+00   0.656576E+00
   0.228276E+01   0.228276E+01   0.998634E+02   0.998634E+02   0.997936E+02   0.698060E-01   0.984343E-01
   0.237371E+01   0.237371E+01   0.993353E+02   0.993353E+02   0.997936E+02  -0.458284E+00  -0.447905E+00
   0.262842E+01   0.262842E+01   0.963550E+02   0.963550E+02   0.997936E+02  -0.343856E+01  -0.223904E+01
   0.264879E+01   0.264879E+01   0.101319E+03   0.101319E+03   0.997936E+02   0.152493E+01   0.141311E+01
   0.275589E+01   0.275589E+01   0.978266E+02   0.978266E+02   0.997936E+02  -0.196700E+01  -0.100633E+01
   0.288272E+01   0.288272E+01   0.994642E+02   0.994642E+02   0.997936E+02  -0.329351E+00  -0.254913E+00
   0.316241E+01   0.316241E+01   0.101653E+03   0.101653E+03   0.997936E+02   0.185986E+01   0.922339E+00
   0.349326E+01   0.349326E+01   0.991337E+02   0.991337E+02   0.997936E+02  -0.659893E+00  -0.333776E+00
   0.352526E+01   0.352526E+01   0.100658E+03   0.100658E+03   0.997936E+02   0.864450E+00   0.870603E+00
   0.354223E+01   0.354223E+01   0.987723E+02   0.987723E+02   0.997936E+02  -0.102130E+01  -0.978415E+00
   0.370946E+01   0.370946E+01   0.989563E+02   0.989563E+02   0.997936E+02  -0.837310E+00  -0.598983E+00
   0.382411E+01   0.382411E+01   0.969567E+02   0.969567E+02   0.997936E+02  -0.283686E+01  -0.140670E+01
   0.397752E+01   0.397752E+01   0.987256E+02   0.987256E+02   0.997936E+02  -0.106799E+01  -0.111921E+01
   0.408370E+01   0.408370E+01   0.100778E+03   0.100778E+03   0.997936E+02   0.984056E+00   0.781631E+00
   0.451659E+01   0.451659E+01   0.987970E+02   0.987970E+02   0.997936E+02  -0.996556E+00  -0.857417E+00
   0.476270E+01   0.476270E+01   0.990328E+02   0.990328E+02   0.997936E+02  -0.760808E+00  -0.413396E+00
   0.483204E+01   0.483204E+01   0.992239E+02   0.992239E+02   0.997936E+02  -0.569670E+00  -0.219704E+00
   0.488459E+01   0.488459E+01   0.993126E+02   0.993126E+02   0.997936E+02  -0.480978E+00  -0.483151E+00
   0.491541E+01   0.491541E+01   0.996008E+02   0.996008E+02   0.997936E+02  -0.192815E+00  -0.284288E+00
