res1           res2           tau1           Y1_gamma1      LogPost        
   0.813764E+02   0.813136E+02   0.872020E+01   0.596180E+00  -0.111968E+02
   0.815804E+02   0.807226E+02   0.852151E+01   0.463787E+00  -0.117789E+02
   0.806418E+02   0.811673E+02   0.826624E+01   0.806345E+00  -0.122168E+02
   0.813210E+02   0.839150E+02   0.868253E+01   0.171517E+01  -0.153474E+02
   0.813842E+02   0.810567E+02   0.894628E+01   0.575569E-01  -0.104549E+02
   0.818190E+02   0.816028E+02   0.820521E+01   0.921513E-01  -0.105399E+02
   0.814703E+02   0.812191E+02   0.896439E+01   0.889646E+00  -0.118027E+02
   0.819865E+02   0.821218E+02   0.848090E+01   0.268322E+00  -0.112984E+02
   0.813266E+02   0.824628E+02   0.849264E+01   0.402410E+00  -0.115379E+02
   0.821524E+02   0.811337E+02   0.825976E+01   0.762551E+00  -0.118260E+02
   0.814688E+02   0.812341E+02   0.872711E+01   0.146935E+00  -0.105712E+02
   0.825207E+02   0.816834E+02   0.901121E+01   0.139042E+01  -0.140172E+02
   0.823453E+02   0.816208E+02   0.890073E+01   0.166991E+01  -0.143987E+02
   0.818528E+02   0.814268E+02   0.869342E+01   0.363462E-01  -0.106318E+02
   0.817774E+02   0.807663E+02   0.865936E+01   0.432927E+00  -0.115140E+02
   0.813677E+02   0.815914E+02   0.873228E+01   0.432927E+00  -0.108353E+02
   0.811682E+02   0.796730E+02   0.886800E+01   0.664021E+00  -0.125109E+02
   0.808827E+02   0.806944E+02   0.860088E+01   0.766011E+00  -0.125378E+02
   0.815387E+02   0.815752E+02   0.836880E+01   0.498806E+00  -0.109308E+02
   0.819607E+02   0.820795E+02   0.857472E+01   0.816189E+00  -0.120695E+02
   0.830776E+02   0.814995E+02   0.857472E+01   0.100899E+01  -0.146300E+02
   0.815858E+02   0.817237E+02   0.836461E+01   0.202600E+00  -0.105737E+02
   0.815858E+02   0.813968E+02   0.895530E+01   0.358827E-01  -0.103337E+02
   0.815858E+02   0.804842E+02   0.880178E+01   0.259634E+00  -0.117417E+02
   0.805805E+02   0.801524E+02   0.874052E+01   0.806060E+00  -0.138807E+02
   0.799817E+02   0.815771E+02   0.849032E+01   0.144645E+01  -0.142863E+02
   0.787042E+02   0.827264E+02   0.819918E+01   0.532978E+00  -0.140592E+02
   0.790401E+02   0.817850E+02   0.819918E+01   0.137795E+00  -0.107156E+02
   0.795037E+02   0.811011E+02   0.819908E+01   0.187792E+00  -0.111197E+02
   0.798740E+02   0.818903E+02   0.819908E+01   0.261334E-01  -0.105228E+02
   0.811362E+02   0.828434E+02   0.844740E+01   0.262878E+00  -0.125643E+02
   0.819144E+02   0.813640E+02   0.869566E+01   0.217730E+00  -0.108352E+02
   0.813588E+02   0.806378E+02   0.887745E+01   0.217730E+00  -0.107578E+02
   0.821806E+02   0.814938E+02   0.893606E+01   0.116534E+00  -0.110163E+02
   0.818748E+02   0.815778E+02   0.826999E+01   0.509946E+00  -0.109836E+02
   0.840240E+02   0.811848E+02   0.824389E+01   0.258571E+00  -0.151632E+02
   0.808964E+02   0.811848E+02   0.865851E+01   0.115449E+00  -0.113059E+02
   0.823668E+02   0.824986E+02   0.886264E+01   0.217682E+00  -0.127379E+02
   0.809114E+02   0.813394E+02   0.838028E+01   0.579109E+00  -0.114144E+02
   0.817756E+02   0.814524E+02   0.840388E+01   0.537005E+00  -0.111005E+02
   0.799476E+02   0.811168E+02   0.842647E+01   0.873855E+00  -0.134148E+02
   0.814891E+02   0.812387E+02   0.899805E+01   0.689217E+00  -0.112933E+02
   0.814891E+02   0.808717E+02   0.855713E+01   0.627784E+00  -0.117617E+02
   0.813834E+02   0.800083E+02   0.905749E+01   0.501665E+00  -0.116593E+02
   0.812233E+02   0.806220E+02   0.883568E+01   0.129881E+00  -0.109283E+02
   0.805959E+02   0.810302E+02   0.869697E+01   0.180072E+00  -0.123138E+02
   0.823904E+02   0.822849E+02   0.829037E+01   0.137572E+01  -0.139178E+02
   0.818844E+02   0.815058E+02   0.859816E+01   0.631914E+00  -0.114815E+02
   0.813870E+02   0.818881E+02   0.840404E+01   0.294335E+00  -0.108269E+02
   0.805601E+02   0.809934E+02   0.826889E+01   0.924937E-01  -0.120218E+02
   0.815649E+02   0.826717E+02   0.824470E+01   0.937365E+00  -0.135878E+02
   0.808102E+02   0.822572E+02   0.853658E+01   0.122057E+01  -0.130131E+02
   0.829130E+02   0.818669E+02   0.836179E+01   0.694172E+00  -0.131749E+02
   0.816811E+02   0.825864E+02   0.882395E+01   0.199278E+01  -0.150059E+02
   0.815359E+02   0.836794E+02   0.895232E+01   0.748133E+00  -0.139751E+02
   0.810457E+02   0.819356E+02   0.835533E+01   0.180114E+00  -0.110431E+02
   0.817830E+02   0.818466E+02   0.868781E+01   0.160851E+00  -0.106941E+02
   0.823404E+02   0.820454E+02   0.849404E+01   0.410260E+00  -0.120851E+02
   0.814421E+02   0.834917E+02   0.893937E+01   0.142339E+01  -0.142720E+02
   0.818881E+02   0.816319E+02   0.819922E+01   0.658292E+00  -0.113903E+02
   0.823801E+02   0.824419E+02   0.820566E+01   0.153944E+01  -0.144283E+02
   0.810364E+02   0.830560E+02   0.898791E+01   0.162373E+01  -0.145552E+02
   0.819439E+02   0.803522E+02   0.893758E+01   0.117004E+01  -0.128432E+02
   0.798646E+02   0.823129E+02   0.853035E+01   0.108084E+01  -0.142272E+02
   0.822728E+02   0.827629E+02   0.864534E+01   0.708177E+00  -0.131458E+02
   0.800411E+02   0.806395E+02   0.819995E+01   0.124123E+01  -0.137214E+02
   0.803270E+02   0.816304E+02   0.819995E+01   0.838561E+00  -0.115459E+02
   0.802733E+02   0.801200E+02   0.850968E+01   0.271023E+01  -0.172409E+02
   0.801764E+02   0.812038E+02   0.837206E+01   0.106643E+01  -0.132072E+02
   0.807304E+02   0.820083E+02   0.861941E+01   0.265647E+00  -0.118542E+02
   0.807304E+02   0.810186E+02   0.850212E+01   0.630481E-01  -0.117673E+02
