res1           res2           tau1           Y1_gamma1      LogPost        
   0.909461E+02   0.713266E+02   0.683038E+01   0.190483E+02  -0.122447E+02
   0.795248E+02   0.954209E+02   0.651327E+01   0.294322E+02  -0.131280E+02
   0.125538E+03   0.113448E+03   0.654424E+01   0.271697E+02  -0.143959E+02
   0.115320E+03   0.117327E+03   0.653864E+01   0.395078E+02  -0.143062E+02
   0.795307E+02   0.151647E+03   0.667436E+01   0.296649E+02  -0.151302E+02
   0.977925E+02   0.997535E+02   0.644999E+01   0.374894E+02  -0.136693E+02
   0.847425E+02   0.727196E+02   0.646657E+01   0.547262E+02  -0.148545E+02
   0.586575E+02   0.827352E+02   0.648113E+01   0.729337E+02  -0.158582E+02
   0.141127E+02   0.102309E+03   0.648900E+01   0.552619E+02  -0.168508E+02
   0.133995E+02   0.109619E+03   0.681349E+01   0.693092E+02  -0.168251E+02
   0.491471E+02   0.175092E+03   0.680302E+01   0.811861E+02  -0.167585E+02
   0.654628E+02   0.112070E+03   0.680380E+01   0.901780E+02  -0.163804E+02
   0.479603E+02   0.156552E+03   0.658784E+01   0.111601E+03  -0.172304E+02
   0.843487E+02   0.169581E+03   0.659091E+01   0.125054E+03  -0.174385E+02
   0.860853E+02   0.202885E+03   0.668493E+01   0.110038E+03  -0.173674E+02
   0.650962E+02   0.211002E+03   0.657247E+01   0.106600E+03  -0.174517E+02
   0.835157E+02   0.141847E+03   0.671201E+01   0.966591E+02  -0.166115E+02
   0.610987E+02   0.203796E+03   0.662475E+01   0.760140E+02  -0.169999E+02
   0.400661E+02   0.112556E+03   0.650106E+01   0.702677E+02  -0.161247E+02
   0.329367E+02   0.128112E+03   0.673761E+01   0.439488E+02  -0.163079E+02
   0.783041E+02   0.112076E+03   0.639507E+01   0.776098E+02  -0.158808E+02
   0.580661E+02   0.149532E+03   0.640441E+01   0.408662E+02  -0.155989E+02
   0.288958E+02   0.100103E+03   0.641532E+01   0.896822E+02  -0.167619E+02
   0.881068E+02   0.817545E+02   0.650634E+01   0.505635E+02  -0.145615E+02
   0.917904E+02   0.625908E+02   0.640217E+01   0.196150E+02  -0.142344E+02
   0.921460E+02   0.937676E+02   0.680804E+01   0.262273E+01  -0.682053E+01
   0.970897E+02   0.927691E+02   0.653952E+01   0.155546E+02  -0.110880E+02
   0.107334E+03   0.111645E+03   0.642528E+01   0.112893E+02  -0.130839E+02
   0.897251E+02   0.981036E+02   0.660593E+01   0.858634E+01  -0.967151E+01
   0.899269E+02   0.101037E+03   0.641305E+01   0.747160E+01  -0.974230E+01
   0.834015E+02   0.751008E+02   0.655388E+01   0.175857E+02  -0.121682E+02
   0.910023E+02   0.992180E+02   0.653633E+01   0.755928E+01  -0.942135E+01
   0.910023E+02   0.865550E+02   0.681282E+01   0.171378E+02  -0.113804E+02
   0.817664E+02   0.414924E+02   0.669167E+01   0.420545E+02  -0.147840E+02
   0.871052E+02   0.100430E+03   0.654149E+01   0.109409E+02  -0.105533E+02
   0.894134E+02   0.847411E+02   0.654149E+01   0.172055E+02  -0.114635E+02
   0.934106E+02   0.879675E+02   0.651591E+01   0.553614E+01  -0.844671E+01
   0.934205E+02   0.955662E+02   0.651230E+01   0.141825E+01  -0.737744E+01
   0.944397E+02   0.964980E+02   0.683345E+01   0.141825E+01  -0.844850E+01
   0.929897E+02   0.918945E+02   0.655121E+01   0.141825E+01  -0.611493E+01
   0.946941E+02   0.926808E+02   0.661270E+01   0.227984E+00  -0.569258E+01
   0.946941E+02   0.926808E+02   0.677676E+01   0.310897E+00  -0.570630E+01
   0.940858E+02   0.935588E+02   0.677827E+01   0.823027E+00  -0.601179E+01
   0.900983E+02   0.889336E+02   0.642931E+01   0.407576E+01  -0.826011E+01
   0.949316E+02   0.965332E+02   0.673791E+01   0.169922E+01  -0.832687E+01
   0.106585E+03   0.980909E+02   0.659587E+01   0.133702E+02  -0.116754E+02
