"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
66.5247	74.7364	3.93891	1.89208	-43.4132
64.2218	74.7386	3.99634	1.71237	-46.5945
66.5081	74.9789	3.94215	1.53162	-42.5509
65.2997	76.7104	3.95377	2.27745	-47.5696
65.7585	75.5176	3.95377	1.83754	-43.5679
65.5162	74.4056	3.86888	1.03231	-42.3845
65.7617	75.8633	3.86888	1.19098	-43.7415
66.6308	73.8266	3.90222	1.72827	-44.7057
65.4961	74.7436	3.89851	0.527835	-41.8506
66.2022	74.9714	3.94263	1.52815	-42.3859
64.7988	74.8276	3.94263	1.34327	-43.0829
66.5224	75.0386	3.94598	0.560924	-42.6691
65.7021	75.6826	3.90464	2.64303	-46.0412
66.2746	75.0032	4.07656	0.922907	-43.0644
66.984	75.451	3.89541	1.57003	-43.5369
66.211	74.4154	3.89541	0.111384	-43.5187
65.4848	74.8655	4.10894	1.13131	-43.4203
66.0444	74.736	3.95544	0.0852907	-42.2887
65.4691	74.282	3.89766	0.754088	-42.876
66.4323	75.3265	4.0909	1.96274	-44.7145
65.8924	75.2105	4.01718	1.4865	-43.6944
66.0576	75.3791	4.02948	1.19262	-43.5382
65.5195	74.409	3.94946	1.70854	-43.2701
67.2313	74.718	3.85608	1.68856	-43.6819
65.5834	74.7868	4.11078	0.0505549	-43.5228
66.0858	75.619	3.93295	1.85908	-43.7476
65.3944	76.5764	3.93295	0.815302	-49.8622
65.9502	75.4591	3.91967	0.743392	-42.5479
65.4934	75.1536	4.07267	0.204944	-43.7694
65.6072	74.9333	3.8518	1.23555	-41.9412
65.0932	74.1828	3.8518	0.953602	-43.6066
64.3128	75.6245	3.8518	2.42828	-46.3534
66.7142	75.1253	3.94544	1.12294	-42.4672
65.2888	75.5083	3.956	1.69339	-43.5115
65.8579	75.096	3.956	1.23325	-41.9211
65.4951	74.5949	3.98812	1.48745	-44.063
66.2696	74.937	3.97646	0.549617	-43.3662
65.5901	75.0669	4.19002	0.8864	-43.2299
65.9766	75.4767	4.00451	1.15376	-43.7455
65.5065	74.8767	3.86103	1.44242	-42.3377
66.0377	75.0546	3.96037	0.312542	-42.0935
66.2569	74.9726	3.97106	0.631724	-43.2527
64.858	74.961	3.89426	1.02116	-42.7707
65.987	74.3671	3.90574	1.7253	-43.2306
65.2431	74.0297	3.86098	1.05875	-43.8969
65.5155	74.1319	3.91144	1.34891	-43.2992
67.7061	75.3823	3.86948	1.60755	-44.7346
67.3102	73.9173	3.86948	1.60243	-45.1678
65.5024	74.1085	3.94746	1.52208	-43.5554
66.5275	75.1642	4.16206	0.327127	-44.6174
66.1012	75.3532	4.11597	0.929474	-43.4703
65.3151	75.8312	4.1796	1.60735	-45.484
65.3392	74.4912	3.91211	0.384252	-42.668
65.8004	75.6982	4.09534	2.24377	-45.9932
67.4445	74.5248	3.97716	1.60118	-44.9353
