"res1"	"Y1_gamma1"	"LogPost"
99.8987	0.238147	-147.86
100.032	0.592678	-149.232
99.9447	0.408296	-148.083
99.9051	0.317677	-147.922
100.199	0.0921527	-150.509
99.8213	0.319248	-148.401
100.142	0.0819892	-149.479
99.9299	0.214198	-147.793
99.8482	0.169713	-148.093
100.065	0.09982	-148.467
100.028	0.339975	-148.114
99.7564	0.245225	-149.027
99.8604	0.22316	-148.023
99.9729	0.371557	-147.987
99.9054	0.40599	-148.147
99.9199	0.506125	-148.58
99.9817	0.00316578	-147.929
99.814	0.00992165	-148.396
100.03	0.163336	-148.114
99.9019	0.287475	-147.889
99.6706	0.355806	-150.509
99.8154	0.134453	-148.359
99.9864	0.0400014	-147.942
99.9895	0.399694	-148.094
99.9895	0.349022	-147.972
100.054	0.83801	-151.929
99.9764	0.801201	-151.347
99.9678	0.000999127	-147.884
99.9678	0.350769	-147.933
99.9336	0.238916	-147.796
99.9336	0.630029	-149.485
99.8243	0.0379789	-148.303
99.899	0.354736	-148.016
99.9519	0.199995	-147.795
99.9993	0.444778	-148.274
99.7438	0.0980383	-149.223
99.9804	0.0404362	-147.919
99.8103	0.570001	-149.631
99.9481	0.220958	-147.792
99.8956	0.223585	-147.864
99.786	0.238015	-148.662
99.9957	0.177572	-147.916
100.09	0.317034	-148.562
100.074	0.341184	-148.43
100.113	0.413087	-148.891
99.9652	0.198144	-147.815
99.8394	0.520858	-149.058
99.9939	0.34087	-147.971
99.9939	0.359313	-148.005
99.9968	0.266406	-147.909
100.011	0.271282	-147.969
99.9338	0.180267	-147.792
99.9518	0.121931	-147.819
99.8225	0.440747	-148.758
100.254	0.210741	-151.399
99.9244	0.2069	-147.798
100.019	0.177783	-148.035
99.6851	0.433726	-150.451
100.07	0.105276	-148.515
100.02	0.373856	-148.133
100.02	0.271891	-148.019
100.051	0.27913	-148.215
100.014	0.454314	-148.359
99.9457	0.642733	-149.582
99.7918	0.11379	-148.601
99.676	0.297765	-150.343
100.122	0.611671	-149.883
100.055	0.138384	-148.333
100.085	0.320905	-148.509
100.041	0.0493503	-148.275
99.9784	0.0798522	-147.899
99.8812	0.535878	-148.91
100.2	0.0385253	-150.596
100.178	0.00988272	-150.16
100.225	0.398911	-150.402
99.9698	0.127619	-147.851
99.8652	0.210725	-147.992
