res1           res2           tau1           Y1_gamma1      LogPost        
   0.994724E+02   0.900158E+02   0.110521E+01   0.387575E+00  -0.292469E+02
   0.992630E+02   0.896786E+02   0.105891E+01   0.587991E+00  -0.307863E+02
   0.995407E+02   0.907507E+02   0.110616E+01   0.642164E+00  -0.283727E+02
   0.995905E+02   0.907507E+02   0.793749E+00   0.591308E+00  -0.283194E+02
   0.100552E+03   0.902938E+02   0.935494E+00   0.827063E+00  -0.289090E+02
   0.990906E+02   0.897137E+02   0.995327E+00   0.101789E+01  -0.303124E+02
   0.100469E+03   0.909309E+02   0.906433E+00   0.537387E+00  -0.289912E+02
   0.100119E+03   0.909940E+02   0.943243E+00   0.170738E+01  -0.301249E+02
   0.100091E+03   0.906792E+02   0.816735E+00   0.106001E+01  -0.285355E+02
   0.986408E+02   0.903544E+02   0.107204E+01   0.100590E+01  -0.300685E+02
   0.998318E+02   0.904354E+02   0.110141E+01   0.838976E+00  -0.281757E+02
   0.989657E+02   0.902323E+02   0.786445E+00   0.102433E+01  -0.294102E+02
   0.998528E+02   0.918972E+02   0.900928E+00   0.325586E+00  -0.347619E+02
   0.100024E+03   0.903552E+02   0.847422E+00   0.631443E+00  -0.280918E+02
   0.998007E+02   0.907495E+02   0.787472E+00   0.463497E-01  -0.282514E+02
   0.100125E+03   0.892902E+02   0.986281E+00   0.112674E+01  -0.313586E+02
   0.992370E+02   0.902035E+02   0.109712E+01   0.455295E+00  -0.292728E+02
   0.101360E+03   0.902869E+02   0.909398E+00   0.237921E+01  -0.328151E+02
   0.101563E+03   0.907175E+02   0.972669E+00   0.648208E+00  -0.326891E+02
   0.998156E+02   0.903405E+02   0.973801E+00   0.245088E+00  -0.280466E+02
   0.996158E+02   0.904048E+02   0.792829E+00   0.818180E+00  -0.282655E+02
   0.991366E+02   0.902569E+02   0.804188E+00   0.614729E+00  -0.292513E+02
   0.100292E+03   0.902569E+02   0.961923E+00   0.140767E+01  -0.293918E+02
   0.100716E+03   0.898147E+02   0.970221E+00   0.385177E+00  -0.307494E+02
   0.100151E+03   0.910044E+02   0.880900E+00   0.411875E+00  -0.287948E+02
   0.100674E+03   0.910794E+02   0.105813E+01   0.376141E+00  -0.301106E+02
   0.100049E+03   0.905290E+02   0.952158E+00   0.376141E+00  -0.279180E+02
   0.994939E+02   0.901530E+02   0.736913E+00   0.914880E+00  -0.287121E+02
   0.991060E+02   0.901191E+02   0.888461E+00   0.194549E+01  -0.308089E+02
   0.987855E+02   0.899872E+02   0.105830E+01   0.209008E+01  -0.315029E+02
   0.985516E+02   0.905356E+02   0.891222E+00   0.223095E+01  -0.318270E+02
   0.100577E+03   0.907284E+02   0.105327E+01   0.197780E+01  -0.309576E+02
   0.992299E+02   0.911113E+02   0.881963E+00   0.396723E+00  -0.302807E+02
   0.996178E+02   0.903630E+02   0.923611E+00   0.396723E+00  -0.282345E+02
   0.990621E+02   0.904073E+02   0.110580E+01   0.916693E+00  -0.290697E+02
