res1           res2           tau1           Y1_gamma1      LogPost        
   0.101086E+03   0.101521E+03   0.205011E+01   0.336006E+00  -0.157137E+02
   0.101445E+03   0.102908E+03   0.234679E+01   0.515104E+00  -0.161747E+02
   0.103784E+03   0.101965E+03   0.271737E+01   0.416678E+00  -0.122171E+02
   0.103428E+03   0.102469E+03   0.235164E+01   0.112906E-01  -0.123053E+02
   0.104696E+03   0.102405E+03   0.181400E+01   0.112906E-01  -0.126774E+02
   0.102396E+03   0.100688E+03   0.227586E+01   0.885093E+00  -0.153992E+02
   0.103894E+03   0.102191E+03   0.203867E+01   0.988289E-01  -0.127948E+02
   0.102137E+03   0.103247E+03   0.239504E+01   0.120414E+01  -0.155927E+02
   0.104275E+03   0.101803E+03   0.239653E+01   0.151163E+01  -0.145276E+02
   0.103249E+03   0.102259E+03   0.245906E+01   0.443110E+00  -0.122483E+02
   0.102927E+03   0.102259E+03   0.265733E+01   0.488347E+00  -0.124600E+02
   0.102027E+03   0.101708E+03   0.262995E+01   0.291297E+00  -0.133981E+02
   0.104647E+03   0.101049E+03   0.261285E+01   0.559491E+00  -0.146008E+02
   0.103281E+03   0.105100E+03   0.295085E+01   0.225702E+01  -0.171385E+02
   0.101697E+03   0.103394E+03   0.210420E+01   0.369976E+01  -0.191874E+02
   0.104373E+03   0.102032E+03   0.182587E+01   0.754796E+00  -0.134397E+02
   0.102083E+03   0.101702E+03   0.192081E+01   0.308396E+00  -0.136479E+02
   0.103857E+03   0.101740E+03   0.276594E+01   0.135477E+01  -0.141326E+02
   0.102036E+03   0.101857E+03   0.225709E+01   0.322948E+00  -0.134176E+02
   0.103352E+03   0.101625E+03   0.214511E+01   0.797574E-01  -0.132992E+02
   0.104113E+03   0.101625E+03   0.271235E+01   0.539491E+00  -0.128447E+02
   0.103261E+03   0.102019E+03   0.276743E+01   0.340558E+00  -0.119851E+02
   0.103200E+03   0.102359E+03   0.248012E+01   0.101545E+01  -0.133760E+02
   0.105388E+03   0.102149E+03   0.251985E+01   0.163637E+01  -0.155391E+02
   0.101382E+03   0.102049E+03   0.211815E+01   0.412878E+00  -0.142249E+02
   0.103415E+03   0.102072E+03   0.193695E+01   0.752216E+00  -0.132830E+02
   0.103061E+03   0.104515E+03   0.288562E+01   0.350876E+01  -0.190293E+02
   0.101897E+03   0.101081E+03   0.260438E+01   0.473558E+00  -0.151892E+02
   0.103649E+03   0.102253E+03   0.194508E+01   0.158903E+01  -0.149252E+02
   0.102948E+03   0.102548E+03   0.186201E+01   0.122484E+01  -0.142124E+02
   0.103063E+03   0.102397E+03   0.250185E+01   0.554659E+00  -0.126409E+02
   0.103606E+03   0.102354E+03   0.187026E+01   0.720182E+00  -0.132816E+02
   0.102540E+03   0.101689E+03   0.243703E+01   0.924076E+00  -0.135540E+02
   0.102898E+03   0.102574E+03   0.222564E+01   0.592309E+00  -0.132348E+02
   0.104074E+03   0.103262E+03   0.232490E+01   0.158468E+01  -0.153657E+02
   0.104849E+03   0.103025E+03   0.263643E+01   0.957432E+00  -0.152937E+02
   0.103197E+03   0.102435E+03   0.259667E+01   0.120654E+01  -0.138273E+02
   0.102538E+03   0.101476E+03   0.271603E+01   0.201332E+00  -0.130145E+02
   0.104824E+03   0.101727E+03   0.267373E+01   0.231351E+01  -0.166313E+02
   0.107429E+03   0.102688E+03   0.182698E+01   0.384551E+00  -0.144609E+02
   0.103185E+03   0.101112E+03   0.271866E+01   0.910975E+00  -0.137479E+02
   0.103185E+03   0.102504E+03   0.192315E+01   0.892519E+00  -0.135554E+02
   0.102987E+03   0.102120E+03   0.243061E+01   0.323242E+01  -0.180330E+02
   0.102216E+03   0.101829E+03   0.271377E+01   0.785728E+00  -0.135593E+02
   0.103571E+03   0.102043E+03   0.258548E+01   0.833042E+00  -0.128126E+02
   0.103612E+03   0.101820E+03   0.216457E+01   0.901824E+00  -0.137948E+02
   0.103878E+03   0.102422E+03   0.244135E+01   0.111716E+01  -0.136248E+02
   0.103396E+03   0.103407E+03   0.220348E+01   0.162697E+01  -0.155733E+02
   0.104133E+03   0.102589E+03   0.213428E+01   0.190942E+01  -0.156707E+02
   0.103657E+03   0.103772E+03   0.237321E+01   0.170497E+01  -0.162179E+02
   0.102578E+03   0.101598E+03   0.280184E+01   0.103356E+01  -0.142524E+02
   0.101626E+03   0.101428E+03   0.286596E+01   0.187561E+01  -0.163152E+02
   0.102043E+03   0.101693E+03   0.286092E+01   0.670030E+00  -0.138010E+02
   0.104406E+03   0.103238E+03   0.271449E+01   0.955890E+00  -0.151916E+02
   0.104180E+03   0.103669E+03   0.281349E+01   0.158808E+01  -0.165425E+02
   0.102750E+03   0.102542E+03   0.220373E+01   0.535123E+00  -0.131753E+02
   0.105412E+03   0.101422E+03   0.276502E+01   0.136745E+01  -0.158235E+02
   0.103805E+03   0.101422E+03   0.230115E+01   0.755574E+00  -0.131106E+02
   0.103089E+03   0.101422E+03   0.201544E+01   0.175026E+00  -0.139825E+02
   0.103369E+03   0.102289E+03   0.229469E+01   0.140876E+00  -0.119775E+02
   0.105165E+03   0.102703E+03   0.250466E+01   0.507224E+00  -0.149397E+02
   0.105528E+03   0.101673E+03   0.182411E+01   0.767683E+00  -0.142799E+02
   0.101976E+03   0.101787E+03   0.295032E+01   0.232644E+01  -0.167052E+02
   0.103424E+03   0.101419E+03   0.252241E+01   0.193249E+01  -0.155178E+02
   0.102249E+03   0.102322E+03   0.268470E+01   0.611350E+00  -0.134045E+02
   0.102710E+03   0.102092E+03   0.251883E+01   0.990212E+00  -0.134604E+02
   0.104804E+03   0.102358E+03   0.210616E+01   0.234173E+00  -0.141913E+02
   0.101890E+03   0.101415E+03   0.231071E+01   0.279125E+00  -0.143253E+02
   0.102847E+03   0.102737E+03   0.289275E+01   0.199823E+00  -0.136308E+02
