"res1"	"Y1_gamma1"	"LogPost"
100.999	2.73512	-11.2551
99.2514	3.257	-11.9914
100.864	2.5341	-11.0458
101.53	1.9696	-11.1054
100.192	0.721074	-10.0968
100.325	2.62859	-11.0872
100.176	1.75317	-10.3736
98.7619	2.21287	-11.7972
99.9226	2.6258	-11.1669
100.183	0.318388	-10.3662
100.203	1.46184	-10.1889
100.203	1.60904	-10.2731
102.198	5.64275	-13.8809
101.939	5.84526	-13.9617
100.447	6.61111	-14.3632
104.007	4.21633	-14.0822
100.711	2.04018	-10.6073
100.125	0.0567736	-10.4894
101.221	2.85543	-11.431
99.2535	2.29041	-11.2966
100.993	1.4588	-10.4947
98.585	3.06314	-12.322
100.152	0.730446	-10.0921
100.38	0.730446	-10.1585
99.5013	3.00948	-11.668
99.2981	1.76876	-10.9939
100.013	2.10299	-10.6876
100.122	2.9756	-11.4367
100.521	0.702423	-10.2964
100.537	1.64066	-10.2994
101.1	2.67819	-11.2396
101.239	1.54826	-10.7556
101.195	0.561399	-12.0843
100.739	1.36156	-10.2786
98.7063	1.8348	-11.8647
100.742	2.52245	-11.0093
98.5951	4.77231	-13.3999
100.389	0.488887	-10.3609
100.389	0.41898	-10.4345
100.789	1.04452	-10.3669
99.9982	2.29498	-10.853
102.638	2.85531	-12.4848
101.697	4.30227	-12.7741
100.552	1.24401	-10.1538
101.446	2.52957	-11.2968
101.435	2.83432	-11.5079
100.929	0.0298976	-12.2703
101.704	4.50589	-12.9345
105.572	3.71553	-16.2223
98.9528	3.86325	-12.6018
99.2849	0.84788	-11.091
99.4138	0.513368	-11.0506
100.882	1.03215	-10.4902
99.8023	0.564903	-10.3423
102.545	4.61735	-13.3086
100.568	2.38708	-10.8675
103.946	3.21054	-14.1149
99.8794	1.83621	-10.5423
100.612	1.6537	-10.3267
99.4274	0.504613	-11.0255
100.547	0.12388	-11.0125
100.129	0.557598	-10.1757
99.5215	0.828598	-10.6296
101.295	1.39967	-10.869
101.894	2.50839	-11.6296
100.825	2.30552	-10.8447
101.765	2.107	-11.3855
101.261	1.01632	-11.1807
101.261	2.67751	-11.3048
105.211	5.39252	-15.2509
95.6114	4.66324	-15.5327
100.248	3.05189	-11.4895
100.233	1.25463	-10.0957
100.459	3.2024	-11.6163
98.975	2.30697	-11.5767
100.723	0.233626	-11.3414
100.376	0.497034	-10.3403
100.376	0.497034	-10.3403
100.376	0.88174	-10.0928
99.816	0.596233	-10.3127
99.7473	0.50654	-10.4385
101.247	1.69151	-10.7662
100.888	1.99051	-10.6351
100.689	2.2349	-10.7546
100.856	3.62118	-12.0222
100.016	1.29125	-10.1674
101.044	2.56396	-11.1257
98.2455	2.56396	-12.5389
99.6156	1.41848	-10.5157
101.058	0.450866	-11.9372
100.036	1.44057	-10.2257
101.338	1.87795	-10.8917
100.388	0.767628	-10.1438
100.388	1.22283	-10.0952
99.4152	0.604902	-10.9702
99.3298	0.147843	-11.6091
100.582	1.70922	-10.35
100.692	1.13443	-10.243
100.056	1.24186	-10.1326
99.3104	2.28878	-11.2469
100.249	0.659158	-10.1374
100.43	0.422605	-10.4804
101.829	2.52121	-11.5768
101.163	1.73789	-10.6945
99.979	0.855983	-10.1155
100.57	0.855983	-10.236
98.5442	1.68505	-12.2323
98.5193	2.06809	-12.1449
103.264	3.03095	-13.238
101.623	4.33435	-12.779
100.038	2.62344	-11.1315
100.233	0.221774	-10.4714
