res1           Y1_gamma1      LogPost        
   0.799131E+02   0.504379E+01  -0.113159E+03
   0.788246E+02   0.534372E+01  -0.113408E+03
   0.798290E+02   0.488073E+01  -0.113072E+03
   0.798440E+02   0.619606E+01  -0.114644E+03
   0.807343E+02   0.448512E+01  -0.114587E+03
   0.800015E+02   0.411993E+01  -0.114151E+03
   0.793328E+02   0.627163E+01  -0.114705E+03
   0.792513E+02   0.575426E+01  -0.113757E+03
   0.773417E+02   0.531420E+01  -0.115766E+03
   0.790071E+02   0.526247E+01  -0.113228E+03
   0.796962E+02   0.436008E+01  -0.113388E+03
   0.789944E+02   0.554202E+01  -0.113530E+03
   0.790168E+02   0.421778E+01  -0.113755E+03
   0.800185E+02   0.516999E+01  -0.113300E+03
   0.791499E+02   0.438082E+01  -0.113356E+03
   0.799665E+02   0.470394E+01  -0.113212E+03
   0.786173E+02   0.520592E+01  -0.113477E+03
   0.801649E+02   0.477068E+01  -0.113378E+03
   0.797479E+02   0.487234E+01  -0.113028E+03
   0.808667E+02   0.460210E+01  -0.114708E+03
   0.794992E+02   0.542869E+01  -0.113304E+03
   0.803066E+02   0.431238E+01  -0.114098E+03
   0.790705E+02   0.561499E+01  -0.113596E+03
   0.809412E+02   0.621487E+01  -0.115682E+03
   0.799062E+02   0.504904E+01  -0.113156E+03
   0.795626E+02   0.483471E+01  -0.112965E+03
   0.790171E+02   0.447771E+01  -0.113297E+03
   0.791028E+02   0.477144E+01  -0.113030E+03
   0.801048E+02   0.490525E+01  -0.113290E+03
   0.786951E+02   0.429501E+01  -0.113921E+03
   0.785906E+02   0.510862E+01  -0.113457E+03
   0.802636E+02   0.554818E+01  -0.113867E+03
   0.794141E+02   0.487159E+01  -0.112947E+03
   0.797895E+02   0.491791E+01  -0.113052E+03
   0.781783E+02   0.491791E+01  -0.114020E+03
   0.780106E+02   0.572064E+01  -0.114712E+03
   0.815376E+02   0.493016E+01  -0.116123E+03
   0.795165E+02   0.493016E+01  -0.112961E+03
   0.789232E+02   0.441235E+01  -0.113459E+03
   0.798438E+02   0.490592E+01  -0.113082E+03
   0.785812E+02   0.462849E+01  -0.113573E+03
   0.794501E+02   0.455321E+01  -0.113082E+03
   0.789599E+02   0.443146E+01  -0.113401E+03
