X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.708243E+01   0.708243E+01   0.805654E+02   0.805654E+02   0.794141E+02   0.115128E+01   0.230514E+00
   0.724060E+01   0.724060E+01   0.801102E+02   0.801102E+02   0.794141E+02   0.696069E+00   0.138701E+00
   0.726702E+01   0.726702E+01   0.809639E+02   0.809639E+02   0.794141E+02   0.154983E+01   0.315261E+00
   0.732727E+01   0.732727E+01   0.812391E+02   0.812391E+02   0.794141E+02   0.182498E+01   0.370831E+00
   0.733311E+01   0.733311E+01   0.800059E+02   0.800059E+02   0.794141E+02   0.591805E+00   0.112247E+00
   0.744365E+01   0.744365E+01   0.804119E+02   0.804119E+02   0.794141E+02   0.997789E+00   0.203402E+00
   0.747560E+01   0.747560E+01   0.797966E+02   0.797966E+02   0.794141E+02   0.382519E+00   0.734264E-01
   0.755422E+01   0.755422E+01   0.809391E+02   0.809391E+02   0.794141E+02   0.152497E+01   0.309077E+00
   0.757525E+01   0.757525E+01   0.806318E+02   0.806318E+02   0.794141E+02   0.121773E+01   0.231169E+00
   0.759393E+01   0.759393E+01   0.791111E+02   0.791111E+02   0.794141E+02  -0.302979E+00  -0.604580E-01
   0.765495E+01   0.765495E+01   0.820300E+02   0.820300E+02   0.794141E+02   0.261589E+01   0.511918E+00
   0.769732E+01   0.769732E+01   0.805392E+02   0.805392E+02   0.794141E+02   0.112515E+01   0.226924E+00
   0.771811E+01   0.771811E+01   0.834306E+02   0.834306E+02   0.794141E+02   0.401647E+01   0.777420E+00
   0.775656E+01   0.775656E+01   0.807060E+02   0.807060E+02   0.794141E+02   0.129195E+01   0.252381E+00
   0.793371E+01   0.793371E+01   0.693929E+02   0.693929E+02   0.794141E+02  -0.100212E+02  -0.188982E+01
   0.795942E+01   0.795942E+01   0.704770E+02   0.704770E+02   0.794141E+02  -0.893709E+01  -0.177744E+01
   0.801087E+01   0.801087E+01   0.688416E+02   0.688416E+02   0.794141E+02  -0.105725E+02  -0.200382E+01
   0.805635E+01   0.805635E+01   0.715989E+02   0.715989E+02   0.794141E+02  -0.781524E+01  -0.137859E+01
   0.814957E+01   0.814957E+01   0.692475E+02   0.692475E+02   0.794141E+02  -0.101666E+02  -0.206484E+01
   0.819585E+01   0.819585E+01   0.804864E+02   0.804864E+02   0.794141E+02   0.107226E+01   0.207851E+00
   0.822239E+01   0.822239E+01   0.820173E+02   0.820173E+02   0.794141E+02   0.260316E+01   0.526867E+00
   0.828342E+01   0.828342E+01   0.809107E+02   0.809107E+02   0.794141E+02   0.149656E+01   0.295667E+00
   0.843437E+01   0.843437E+01   0.813049E+02   0.813049E+02   0.794141E+02   0.189084E+01   0.379891E+00
   0.859016E+01   0.859016E+01   0.814526E+02   0.814526E+02   0.794141E+02   0.203855E+01   0.379456E+00
   0.861764E+01   0.861764E+01   0.823509E+02   0.823509E+02   0.794141E+02   0.293676E+01   0.553271E+00
   0.881793E+01   0.881793E+01   0.822756E+02   0.822756E+02   0.794141E+02   0.286151E+01   0.571802E+00
   0.906555E+01   0.906555E+01   0.811575E+02   0.811575E+02   0.794141E+02   0.174340E+01   0.352819E+00
   0.913864E+01   0.913864E+01   0.835120E+02   0.835120E+02   0.794141E+02   0.409793E+01   0.769361E+00
   0.918098E+01   0.918098E+01   0.858197E+02   0.858197E+02   0.794141E+02   0.640561E+01   0.124337E+01
   0.918623E+01   0.918623E+01   0.841871E+02   0.841871E+02   0.794141E+02   0.477295E+01   0.957929E+00
   0.920347E+01   0.920347E+01   0.823791E+02   0.823791E+02   0.794141E+02   0.296501E+01   0.593767E+00
   0.924240E+01   0.924240E+01   0.824759E+02   0.824759E+02   0.794141E+02   0.306177E+01   0.621419E+00
   0.924703E+01   0.924703E+01   0.833257E+02   0.833257E+02   0.794141E+02   0.391161E+01   0.772782E+00
   0.924741E+01   0.924741E+01   0.838867E+02   0.838867E+02   0.794141E+02   0.447263E+01   0.901850E+00
   0.929506E+01   0.929506E+01   0.833484E+02   0.833484E+02   0.794141E+02   0.393434E+01   0.779161E+00
   0.959685E+01   0.959685E+01   0.645007E+02   0.645007E+02   0.794141E+02  -0.149134E+02  -0.289369E+01
   0.985115E+01   0.985115E+01   0.701749E+02   0.701749E+02   0.794141E+02  -0.923920E+01  -0.185893E+01
