"loglikelihood"	"logprio"	"logposterior"
-108.553829814012	-4.60517018598809	-113.159
-108.802829814012	-4.60517018598809	-113.408
-108.466829814012	-4.60517018598809	-113.072
-110.038829814012	-4.60517018598809	-114.644
-109.981829814012	-4.60517018598809	-114.587
-109.545829814012	-4.60517018598809	-114.151
-110.099829814012	-4.60517018598809	-114.705
-109.151829814012	-4.60517018598809	-113.757
-111.160829814012	-4.60517018598809	-115.766
-108.622829814012	-4.60517018598809	-113.228
-108.782829814012	-4.60517018598809	-113.388
-108.924829814012	-4.60517018598809	-113.53
-109.149829814012	-4.60517018598809	-113.755
-108.694829814012	-4.60517018598809	-113.3
-108.750829814012	-4.60517018598809	-113.356
-108.606829814012	-4.60517018598809	-113.212
-108.871829814012	-4.60517018598809	-113.477
-108.772829814012	-4.60517018598809	-113.378
-108.422829814012	-4.60517018598809	-113.028
-110.102829814012	-4.60517018598809	-114.708
-108.698829814012	-4.60517018598809	-113.304
-109.492829814012	-4.60517018598809	-114.098
-108.990829814012	-4.60517018598809	-113.596
-111.076829814012	-4.60517018598809	-115.682
-108.550829814012	-4.60517018598809	-113.156
-108.359829814012	-4.60517018598809	-112.965
-108.691829814012	-4.60517018598809	-113.297
-108.424829814012	-4.60517018598809	-113.03
-108.684829814012	-4.60517018598809	-113.29
-109.315829814012	-4.60517018598809	-113.921
-108.851829814012	-4.60517018598809	-113.457
-109.261829814012	-4.60517018598809	-113.867
-108.341829814012	-4.60517018598809	-112.947
-108.446829814012	-4.60517018598809	-113.052
-109.414829814012	-4.60517018598809	-114.02
-110.106829814012	-4.60517018598809	-114.712
-111.517829814012	-4.60517018598809	-116.123
-108.355829814012	-4.60517018598809	-112.961
-108.853829814012	-4.60517018598809	-113.459
-108.476829814012	-4.60517018598809	-113.082
-108.967829814012	-4.60517018598809	-113.573
-108.476829814012	-4.60517018598809	-113.082
-108.795829814012	-4.60517018598809	-113.401
-109.118829814012	-4.60517018598809	-113.724
-112.212829814012	-4.60517018598809	-116.818
-109.111829814012	-4.60517018598809	-113.717
-108.688829814012	-4.60517018598809	-113.294
-108.897829814012	-4.60517018598809	-113.503
-108.396829814012	-4.60517018598809	-113.002
-108.687829814012	-4.60517018598809	-113.293
-110.058829814012	-4.60517018598809	-114.664
-108.651829814012	-4.60517018598809	-113.257
-109.454829814012	-4.60517018598809	-114.06
-110.313829814012	-4.60517018598809	-114.919
-108.667829814012	-4.60517018598809	-113.273
-109.247829814012	-4.60517018598809	-113.853
-110.948829814012	-4.60517018598809	-115.554
-108.452829814012	-4.60517018598809	-113.058
-108.477829814012	-4.60517018598809	-113.083
-108.408829814012	-4.60517018598809	-113.014
-110.831829814012	-4.60517018598809	-115.437
-110.140829814012	-4.60517018598809	-114.746
-112.001829814012	-4.60517018598809	-116.607
-111.289829814012	-4.60517018598809	-115.895
-110.279829814012	-4.60517018598809	-114.885
-109.366829814012	-4.60517018598809	-113.972
-108.463829814012	-4.60517018598809	-113.069
-109.373829814012	-4.60517018598809	-113.979
-108.804829814012	-4.60517018598809	-113.41
-109.401829814012	-4.60517018598809	-114.007
-109.430829814012	-4.60517018598809	-114.036
-109.216829814012	-4.60517018598809	-113.822
-109.206829814012	-4.60517018598809	-113.812
-108.614829814012	-4.60517018598809	-113.22
-109.414829814012	-4.60517018598809	-114.02
-108.427829814012	-4.60517018598809	-113.033
-108.484829814012	-4.60517018598809	-113.09
-109.577829814012	-4.60517018598809	-114.183
-109.189829814012	-4.60517018598809	-113.795
-108.860829814012	-4.60517018598809	-113.466
-108.693829814012	-4.60517018598809	-113.299
-108.538829814012	-4.60517018598809	-113.144
-109.710829814012	-4.60517018598809	-114.316
-108.902829814012	-4.60517018598809	-113.508
-109.623829814012	-4.60517018598809	-114.229
-109.990829814012	-4.60517018598809	-114.596
-109.584829814012	-4.60517018598809	-114.19
-108.935829814012	-4.60517018598809	-113.541
-110.300829814012	-4.60517018598809	-114.906
-109.406829814012	-4.60517018598809	-114.012
-110.342829814012	-4.60517018598809	-114.948
-112.317829814012	-4.60517018598809	-116.923
-110.071829814012	-4.60517018598809	-114.677
-108.412829814012	-4.60517018598809	-113.018
-110.083829814012	-4.60517018598809	-114.689
-108.541829814012	-4.60517018598809	-113.147
-109.498829814012	-4.60517018598809	-114.104
-108.988829814012	-4.60517018598809	-113.594
-108.404829814012	-4.60517018598809	-113.01
-108.420829814012	-4.60517018598809	-113.026
-108.474829814012	-4.60517018598809	-113.08
-109.136829814012	-4.60517018598809	-113.742
-109.398829814012	-4.60517018598809	-114.004
-109.539829814012	-4.60517018598809	-114.145
-108.684829814012	-4.60517018598809	-113.29
-109.217829814012	-4.60517018598809	-113.823
-108.850829814012	-4.60517018598809	-113.456
-109.882829814012	-4.60517018598809	-114.488
-110.576829814012	-4.60517018598809	-115.182
-110.074829814012	-4.60517018598809	-114.68
-109.939829814012	-4.60517018598809	-114.545
-108.450829814012	-4.60517018598809	-113.056
-109.353829814012	-4.60517018598809	-113.959
-109.267829814012	-4.60517018598809	-113.873
-108.530829814012	-4.60517018598809	-113.136
-109.853829814012	-4.60517018598809	-114.459
-108.789829814012	-4.60517018598809	-113.395
-109.101829814012	-4.60517018598809	-113.707
-109.337829814012	-4.60517018598809	-113.943
-108.677829814012	-4.60517018598809	-113.283
-109.600829814012	-4.60517018598809	-114.206
-109.898829814012	-4.60517018598809	-114.504
-110.604829814012	-4.60517018598809	-115.21
