X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.385026E+00   0.385026E+00   0.997258E+02   0.997258E+02   0.100698E+03  -0.972243E+00  -0.107860E+00
   0.494906E+00   0.494906E+00   0.991189E+02   0.991189E+02   0.100698E+03  -0.157906E+01  -0.173018E+00
   0.504458E+00   0.504458E+00   0.100812E+03   0.100812E+03   0.100698E+03   0.113504E+00   0.126768E-01
   0.114198E+01   0.114198E+01   0.100830E+03   0.100830E+03   0.100698E+03   0.132210E+00   0.144335E-01
   0.130364E+01   0.130364E+01   0.100066E+03   0.100066E+03   0.100698E+03  -0.632485E+00  -0.703575E-01
   0.142282E+01   0.142282E+01   0.100228E+03   0.100228E+03   0.100698E+03  -0.469899E+00  -0.518423E-01
   0.180396E+01   0.180396E+01   0.103951E+03   0.103951E+03   0.100698E+03   0.325273E+01   0.354780E+00
   0.186397E+01   0.186397E+01   0.102895E+03   0.102895E+03   0.100698E+03   0.219743E+01   0.244965E+00
   0.226610E+01   0.226610E+01   0.104469E+03   0.104469E+03   0.100698E+03   0.377107E+01   0.415237E+00
   0.262396E+01   0.262396E+01   0.102552E+03   0.102552E+03   0.100698E+03   0.185351E+01   0.199787E+00
   0.279122E+01   0.279122E+01   0.101206E+03   0.101206E+03   0.100698E+03   0.508029E+00   0.567977E-01
   0.282524E+01   0.282524E+01   0.104133E+03   0.104133E+03   0.100698E+03   0.343516E+01   0.372300E+00
   0.293929E+01   0.293929E+01   0.102343E+03   0.102343E+03   0.100698E+03   0.164454E+01   0.184248E+00
   0.295968E+01   0.295968E+01   0.101384E+03   0.101384E+03   0.100698E+03   0.685913E+00   0.756774E-01
   0.305341E+01   0.305341E+01   0.113578E+03   0.113578E+03   0.100698E+03   0.128802E+02   0.143183E+01
   0.345035E+01   0.345035E+01   0.113088E+03   0.113088E+03   0.100698E+03   0.123896E+02   0.138320E+01
   0.358027E+01   0.358027E+01   0.113730E+03   0.113730E+03   0.100698E+03   0.130323E+02   0.143668E+01
   0.404992E+01   0.404992E+01   0.113018E+03   0.113018E+03   0.100698E+03   0.123204E+02   0.137417E+01
   0.461210E+01   0.461210E+01   0.102693E+03   0.102693E+03   0.100698E+03   0.199546E+01   0.220862E+00
   0.565969E+01   0.565969E+01   0.104581E+03   0.104581E+03   0.100698E+03   0.388301E+01   0.434834E+00
   0.625194E+01   0.625194E+01   0.105486E+03   0.105486E+03   0.100698E+03   0.478799E+01   0.531061E+00
   0.650319E+01   0.650319E+01   0.104650E+03   0.104650E+03   0.100698E+03   0.395230E+01   0.436006E+00
   0.704434E+01   0.704434E+01   0.102822E+03   0.102822E+03   0.100698E+03   0.212373E+01   0.237405E+00
   0.746150E+01   0.746150E+01   0.101684E+03   0.101684E+03   0.100698E+03   0.985796E+00   0.105707E+00
   0.758047E+01   0.758047E+01   0.104561E+03   0.104561E+03   0.100698E+03   0.386252E+01   0.431349E+00
   0.810197E+01   0.810197E+01   0.859695E+02   0.859695E+02   0.100698E+03  -0.147285E+02  -0.164621E+01
   0.834297E+01   0.834297E+01   0.866841E+02   0.866841E+02   0.100698E+03  -0.140139E+02  -0.155148E+01
   0.926822E+01   0.926822E+01   0.890499E+02   0.890499E+02   0.100698E+03  -0.116481E+02  -0.127428E+01
   0.963971E+01   0.963971E+01   0.880950E+02   0.880950E+02   0.100698E+03  -0.126030E+02  -0.138331E+01
   0.990480E+01   0.990480E+01   0.694338E+02   0.694338E+02   0.100698E+03  -0.312642E+02  -0.343643E+01
