res1           Y1_gamma1      LogPost        
   0.101386E+03   0.106276E+02  -0.109485E+03
   0.101187E+03   0.883044E+01  -0.108671E+03
   0.100058E+03   0.103878E+02  -0.109325E+03
   0.102830E+03   0.102628E+02  -0.109746E+03
   0.986690E+02   0.886146E+01  -0.109474E+03
   0.102366E+03   0.928404E+01  -0.109109E+03
   0.980580E+02   0.984582E+01  -0.110032E+03
   0.102012E+03   0.826411E+01  -0.109115E+03
   0.101568E+03   0.880895E+01  -0.108756E+03
   0.984479E+02   0.838445E+01  -0.109879E+03
   0.100787E+03   0.817267E+01  -0.108856E+03
   0.985298E+02   0.874478E+01  -0.109621E+03
   0.101286E+03   0.949969E+01  -0.108794E+03
   0.103194E+03   0.787845E+01  -0.110422E+03
   0.998471E+02   0.102576E+02  -0.109283E+03
   0.101864E+03   0.103697E+02  -0.109399E+03
   0.100127E+03   0.936782E+01  -0.108784E+03
   0.997317E+02   0.905505E+01  -0.108847E+03
   0.101860E+03   0.990309E+01  -0.109113E+03
   0.979970E+02   0.125044E+02  -0.112050E+03
   0.996833E+02   0.102650E+02  -0.109334E+03
   0.100584E+03   0.932275E+01  -0.108705E+03
   0.107890E+03   0.125699E+02  -0.116124E+03
   0.106812E+03   0.126715E+02  -0.114863E+03
   0.995480E+02   0.121565E+02  -0.111080E+03
   0.101589E+03   0.967301E+01  -0.108925E+03
   0.100747E+03   0.850021E+01  -0.108702E+03
   0.992815E+02   0.100342E+02  -0.109345E+03
   0.100829E+03   0.106526E+02  -0.109458E+03
   0.101428E+03   0.858854E+01  -0.108756E+03
   0.100421E+03   0.706026E+01  -0.110416E+03
   0.994446E+02   0.108850E+02  -0.109876E+03
   0.991888E+02   0.964127E+01  -0.109212E+03
   0.993619E+02   0.967180E+01  -0.109141E+03
   0.100793E+03   0.849184E+01  -0.108704E+03
   0.999171E+02   0.843470E+01  -0.108881E+03
   0.101823E+03   0.831336E+01  -0.108998E+03
   0.985321E+02   0.961966E+01  -0.109604E+03
   0.990659E+02   0.875100E+01  -0.109213E+03
   0.100230E+03   0.100989E+02  -0.109101E+03
   0.995756E+02   0.849043E+01  -0.109003E+03
   0.993981E+02   0.121797E+02  -0.111144E+03
   0.100408E+03   0.935628E+01  -0.108732E+03
   0.102595E+03   0.103825E+02  -0.109696E+03
   0.100662E+03   0.105042E+02  -0.109343E+03
   0.101093E+03   0.798812E+01  -0.109011E+03
   0.101835E+03   0.120873E+02  -0.110966E+03
   0.999391E+02   0.792933E+01  -0.109212E+03
   0.997709E+02   0.886236E+01  -0.108833E+03
   0.100644E+03   0.975392E+01  -0.108866E+03
   0.101294E+03   0.896131E+01  -0.108687E+03
   0.101738E+03   0.852764E+01  -0.108871E+03
   0.102565E+03   0.885675E+01  -0.109223E+03
   0.103737E+03   0.118937E+02  -0.111556E+03
   0.994389E+02   0.930478E+01  -0.109000E+03
   0.979998E+02   0.109137E+02  -0.110633E+03
   0.994561E+02   0.109594E+02  -0.109935E+03
   0.100343E+03   0.979911E+01  -0.108915E+03
   0.994219E+02   0.837034E+01  -0.109140E+03
   0.101840E+03   0.795028E+01  -0.109271E+03
   0.993716E+02   0.884850E+01  -0.109015E+03
   0.991374E+02   0.968047E+01  -0.109252E+03
   0.995408E+02   0.894158E+01  -0.108925E+03
   0.997998E+02   0.103113E+02  -0.109332E+03
   0.100191E+03   0.886447E+01  -0.108707E+03
   0.992800E+02   0.962692E+01  -0.109163E+03
   0.101401E+03   0.893904E+01  -0.108708E+03
   0.974964E+02   0.105689E+02  -0.110809E+03
   0.983874E+02   0.986684E+01  -0.109785E+03
   0.102555E+03   0.924624E+01  -0.109211E+03
   0.992460E+02   0.929227E+01  -0.109092E+03
   0.101586E+03   0.105867E+02  -0.109490E+03
   0.995273E+02   0.840808E+01  -0.109064E+03
   0.104124E+03   0.836999E+01  -0.111040E+03
   0.987632E+02   0.105369E+02  -0.109905E+03
   0.101672E+03   0.909981E+01  -0.108790E+03
   0.101893E+03   0.945562E+01  -0.108938E+03
   0.994011E+02   0.962941E+01  -0.109108E+03
   0.978693E+02   0.869263E+01  -0.110298E+03
   0.102988E+03   0.845956E+01  -0.109689E+03
   0.101620E+03   0.946864E+01  -0.108856E+03
   0.100650E+03   0.929906E+01  -0.108695E+03
   0.100968E+03   0.925081E+01  -0.108686E+03
   0.994415E+02   0.830772E+01  -0.109164E+03
   0.103511E+03   0.860821E+01  -0.110118E+03
   0.100105E+03   0.975988E+01  -0.108937E+03
   0.101060E+03   0.110159E+02  -0.109780E+03
   0.100961E+03   0.826154E+01  -0.108809E+03
   0.102568E+03   0.979268E+01  -0.109366E+03
   0.100878E+03   0.125841E+02  -0.111414E+03
   0.103570E+03   0.102635E+02  -0.110244E+03
   0.971348E+02   0.127204E+02  -0.112781E+03
   0.100269E+03   0.990370E+01  -0.108981E+03
   0.100182E+03   0.890084E+01  -0.108708E+03
   0.101568E+03   0.669489E+01  -0.111525E+03
   0.100247E+03   0.818583E+01  -0.108913E+03
   0.101976E+03   0.985268E+01  -0.109126E+03
   0.100746E+03   0.866972E+01  -0.108660E+03
   0.100951E+03   0.809446E+01  -0.108914E+03
   0.100894E+03   0.884086E+01  -0.108643E+03
   0.100404E+03   0.895689E+01  -0.108668E+03
   0.101968E+03   0.942298E+01  -0.108956E+03
   0.102894E+03   0.892551E+01  -0.109447E+03
   0.100425E+03   0.104123E+02  -0.109289E+03
   0.101393E+03   0.830954E+01  -0.108853E+03
   0.102158E+03   0.121177E+02  -0.111078E+03
   0.979191E+02   0.107097E+02  -0.110554E+03
   0.990897E+02   0.114251E+02  -0.110481E+03
   0.994947E+02   0.108871E+02  -0.109861E+03
   0.101355E+03   0.829864E+01  -0.108850E+03
   0.103511E+03   0.104579E+02  -0.110303E+03
   0.100009E+03   0.939356E+01  -0.108819E+03
   0.102634E+03   0.962537E+01  -0.109342E+03
   0.995611E+02   0.971435E+01  -0.109076E+03
   0.983747E+02   0.973482E+01  -0.109750E+03
   0.100071E+03   0.988882E+01  -0.109009E+03
   0.104519E+03   0.723531E+01  -0.113774E+03
   0.100308E+03   0.124917E+02  -0.111327E+03
