res1           res2           tau1           Y1_gamma1      LogPost        
   0.124784E+03   0.125332E+03   0.328643E+01   0.342669E+00  -0.127081E+02
   0.123959E+03   0.126088E+03   0.323464E+01   0.251295E+00  -0.131167E+02
   0.124634E+03   0.125865E+03   0.323464E+01   0.588755E+00  -0.128577E+02
   0.124634E+03   0.126035E+03   0.327896E+01   0.173180E+00  -0.128497E+02
   0.124168E+03   0.125424E+03   0.320335E+01   0.872709E+00  -0.130990E+02
   0.125503E+03   0.124648E+03   0.298486E+01   0.872709E+00  -0.141185E+02
   0.124483E+03   0.125303E+03   0.352478E+01   0.635456E+00  -0.134957E+02
   0.124341E+03   0.125389E+03   0.360300E+01   0.101845E+01  -0.141773E+02
   0.124510E+03   0.124737E+03   0.345549E+01   0.883947E+00  -0.138952E+02
   0.126082E+03   0.123754E+03   0.315186E+01   0.143362E+01  -0.174562E+02
   0.125252E+03   0.126140E+03   0.347489E+01   0.937050E-02  -0.151617E+02
   0.124552E+03   0.126008E+03   0.322991E+01   0.937050E-02  -0.126879E+02
   0.124483E+03   0.126536E+03   0.319344E+01   0.937050E-02  -0.141225E+02
   0.124483E+03   0.126218E+03   0.348562E+01   0.779830E+00  -0.143072E+02
   0.124601E+03   0.125996E+03   0.323518E+01   0.779830E+00  -0.132741E+02
   0.124162E+03   0.125291E+03   0.356493E+01   0.135376E+00  -0.142107E+02
   0.124162E+03   0.124696E+03   0.338216E+01   0.135376E+00  -0.145141E+02
   0.124162E+03   0.124696E+03   0.323047E+01   0.698492E+00  -0.134970E+02
   0.124031E+03   0.125974E+03   0.330652E+01   0.143827E+01  -0.148971E+02
   0.123933E+03   0.124682E+03   0.305929E+01   0.135853E+01  -0.151821E+02
   0.124166E+03   0.123479E+03   0.293377E+01   0.263084E+01  -0.189762E+02
   0.126365E+03   0.122838E+03   0.305890E+01   0.216078E+01  -0.199575E+02
   0.124419E+03   0.124742E+03   0.362989E+01   0.108897E+01  -0.143189E+02
   0.125184E+03   0.126189E+03   0.336759E+01   0.151979E+00  -0.146882E+02
   0.124603E+03   0.125303E+03   0.318521E+01   0.110421E+01  -0.137371E+02
   0.123602E+03   0.125893E+03   0.327087E+01   0.790945E+00  -0.139176E+02
   0.123911E+03   0.125352E+03   0.316490E+01   0.284215E+00  -0.126669E+02
   0.125026E+03   0.124751E+03   0.355455E+01   0.915731E+00  -0.140596E+02
   0.125257E+03   0.125545E+03   0.327967E+01   0.343952E+00  -0.140738E+02
   0.124712E+03   0.125590E+03   0.316591E+01   0.343952E+00  -0.125439E+02
   0.124288E+03   0.125590E+03   0.316591E+01   0.579038E+00  -0.125100E+02
   0.123596E+03   0.124569E+03   0.325813E+01   0.116088E+01  -0.149982E+02
   0.123851E+03   0.125082E+03   0.327108E+01   0.120087E+00  -0.130757E+02
   0.123746E+03   0.124525E+03   0.345091E+01   0.948060E+00  -0.155031E+02
   0.125831E+03   0.124274E+03   0.350496E+01   0.948060E+00  -0.164863E+02
   0.125519E+03   0.125573E+03   0.341124E+01   0.334876E+00  -0.153445E+02
