"loglikelihood"	"logprio"	"logposterior"
-7.44122981401191	-4.60517018598809	-12.0464
-8.25882981401191	-4.60517018598809	-12.864
-7.57002981401191	-4.60517018598809	-12.1752
-7.58272981401191	-4.60517018598809	-12.1879
-7.63422981401191	-4.60517018598809	-12.2394
-9.19852981401191	-4.60517018598809	-13.8037
-10.2747298140119	-4.60517018598809	-14.8799
-7.74772981401191	-4.60517018598809	-12.3529
-8.11892981401191	-4.60517018598809	-12.7241
-7.67832981401191	-4.60517018598809	-12.2835
-7.77652981401191	-4.60517018598809	-12.3817
-8.16402981401191	-4.60517018598809	-12.7692
-7.72452981401191	-4.60517018598809	-12.3297
-8.28352981401191	-4.60517018598809	-12.8887
-7.90742981401191	-4.60517018598809	-12.5126
-7.49292981401191	-4.60517018598809	-12.0981
-7.53612981401191	-4.60517018598809	-12.1413
-10.1110298140119	-4.60517018598809	-14.7162
-7.73172981401191	-4.60517018598809	-12.3369
-7.26852981401191	-4.60517018598809	-11.8737
-8.60062981401191	-4.60517018598809	-13.2058
-8.04682981401191	-4.60517018598809	-12.652
-8.53822981401191	-4.60517018598809	-13.1434
-8.52712981401191	-4.60517018598809	-13.1323
-8.06012981401191	-4.60517018598809	-12.6653
-7.31762981401191	-4.60517018598809	-11.9228
-8.05062981401191	-4.60517018598809	-12.6558
-8.37682981401191	-4.60517018598809	-12.982
-9.61422981401191	-4.60517018598809	-14.2194
-7.40982981401191	-4.60517018598809	-12.015
-9.16332981401191	-4.60517018598809	-13.7685
-10.5412298140119	-4.60517018598809	-15.1464
-14.3046298140119	-4.60517018598809	-18.9098
-12.0632298140119	-4.60517018598809	-16.6684
-11.5019298140119	-4.60517018598809	-16.1071
-7.94682981401191	-4.60517018598809	-12.552
-8.93402981401191	-4.60517018598809	-13.5392
-8.97102981401191	-4.60517018598809	-13.5762
-7.52642981401191	-4.60517018598809	-12.1316
-8.80912981401191	-4.60517018598809	-13.4143
-7.71062981401191	-4.60517018598809	-12.3158
-8.11222981401191	-4.60517018598809	-12.7174
-8.12572981401191	-4.60517018598809	-12.7309
-11.2772298140119	-4.60517018598809	-15.8824
-8.08942981401191	-4.60517018598809	-12.6946
-8.91152981401191	-4.60517018598809	-13.5167
-8.34612981401191	-4.60517018598809	-12.9513
-9.20992981401191	-4.60517018598809	-13.8151
-8.78662981401191	-4.60517018598809	-13.3918
-9.13312981401191	-4.60517018598809	-13.7383
-10.1615298140119	-4.60517018598809	-14.7667
-11.3292298140119	-4.60517018598809	-15.9344
-8.22242981401191	-4.60517018598809	-12.8276
-8.32652981401191	-4.60517018598809	-12.9317
-9.37992981401191	-4.60517018598809	-13.9851
-7.22322981401191	-4.60517018598809	-11.8284
-7.40482981401191	-4.60517018598809	-12.01
-8.75162981401191	-4.60517018598809	-13.3568
-7.77672981401191	-4.60517018598809	-12.3819
-7.39532981401191	-4.60517018598809	-12.0005
-8.02002981401191	-4.60517018598809	-12.6252
-7.93592981401191	-4.60517018598809	-12.5411
-7.30172981401191	-4.60517018598809	-11.9069
-10.4991298140119	-4.60517018598809	-15.1043
-10.4840298140119	-4.60517018598809	-15.0892
-10.6896298140119	-4.60517018598809	-15.2948
-8.99852981401191	-4.60517018598809	-13.6037
-9.81872981401191	-4.60517018598809	-14.4239
-8.15342981401191	-4.60517018598809	-12.7586
-8.74472981401191	-4.60517018598809	-13.3499
-7.22802981401191	-4.60517018598809	-11.8332
-7.59382981401191	-4.60517018598809	-12.199
-7.40142981401191	-4.60517018598809	-12.0066
-8.11262981401191	-4.60517018598809	-12.7178
-7.47072981401191	-4.60517018598809	-12.0759
-8.97582981401191	-4.60517018598809	-13.581
-7.61832981401191	-4.60517018598809	-12.2235
-8.22382981401191	-4.60517018598809	-12.829
-9.21412981401191	-4.60517018598809	-13.8193
-7.26552981401191	-4.60517018598809	-11.8707
-8.06432981401191	-4.60517018598809	-12.6695
-7.56372981401191	-4.60517018598809	-12.1689
-8.26012981401191	-4.60517018598809	-12.8653
-9.00762981401191	-4.60517018598809	-13.6128
-7.23702981401191	-4.60517018598809	-11.8422
-7.59892981401191	-4.60517018598809	-12.2041
-8.05572981401191	-4.60517018598809	-12.6609
-7.69692981401191	-4.60517018598809	-12.3021
-7.77592981401191	-4.60517018598809	-12.3811
-8.48422981401191	-4.60517018598809	-13.0894
-7.64382981401191	-4.60517018598809	-12.249
-8.64322981401191	-4.60517018598809	-13.2484
-8.72722981401191	-4.60517018598809	-13.3324
-7.78912981401191	-4.60517018598809	-12.3943
-11.1128298140119	-4.60517018598809	-15.718
-8.99842981401191	-4.60517018598809	-13.6036
-8.89482981401191	-4.60517018598809	-13.5
-7.53232981401191	-4.60517018598809	-12.1375
-9.24512981401191	-4.60517018598809	-13.8503
-8.35432981401191	-4.60517018598809	-12.9595
-11.9515298140119	-4.60517018598809	-16.5567
-14.0329298140119	-4.60517018598809	-18.6381
-11.1185298140119	-4.60517018598809	-15.7237
-7.41792981401191	-4.60517018598809	-12.0231
-7.30912981401191	-4.60517018598809	-11.9143
-7.42822981401191	-4.60517018598809	-12.0334
-8.79052981401191	-4.60517018598809	-13.3957
-7.77862981401191	-4.60517018598809	-12.3838
-10.0037298140119	-4.60517018598809	-14.6089
-7.22152981401191	-4.60517018598809	-11.8267
-9.71372981401191	-4.60517018598809	-14.3189
-7.20512981401191	-4.60517018598809	-11.8103
-10.4374298140119	-4.60517018598809	-15.0426
-7.89772981401191	-4.60517018598809	-12.5029
-7.55252981401191	-4.60517018598809	-12.1577
-7.66192981401191	-4.60517018598809	-12.2671
-7.33292981401191	-4.60517018598809	-11.9381
-9.27962981401191	-4.60517018598809	-13.8848
-7.26542981401191	-4.60517018598809	-11.8706
-7.25552981401191	-4.60517018598809	-11.8607
-7.40462981401191	-4.60517018598809	-12.0098
-7.58012981401191	-4.60517018598809	-12.1853
-7.41642981401191	-4.60517018598809	-12.0216
-9.26312981401191	-4.60517018598809	-13.8683
-9.10422981401191	-4.60517018598809	-13.7094
-8.53782981401191	-4.60517018598809	-13.143
-7.24662981401191	-4.60517018598809	-11.8518
-8.69792981401191	-4.60517018598809	-13.3031
-9.88432981401191	-4.60517018598809	-14.4895
-9.38152981401191	-4.60517018598809	-13.9867
-7.69202981401191	-4.60517018598809	-12.2972
-7.37092981401191	-4.60517018598809	-11.9761
-7.58482981401191	-4.60517018598809	-12.19
-7.55542981401191	-4.60517018598809	-12.1606
-9.13412981401191	-4.60517018598809	-13.7393
-7.24612981401191	-4.60517018598809	-11.8513
-7.51382981401191	-4.60517018598809	-12.119
-8.50402981401191	-4.60517018598809	-13.1092
-7.56482981401191	-4.60517018598809	-12.17
-10.2264298140119	-4.60517018598809	-14.8316
-8.01082981401191	-4.60517018598809	-12.616
-7.39952981401191	-4.60517018598809	-12.0047
-9.59152981401191	-4.60517018598809	-14.1967
-9.59372981401191	-4.60517018598809	-14.1989
-7.44662981401191	-4.60517018598809	-12.0518
-8.32512981401191	-4.60517018598809	-12.9303
-12.8834298140119	-4.60517018598809	-17.4886
-8.36332981401191	-4.60517018598809	-12.9685
-7.64852981401191	-4.60517018598809	-12.2537
-7.26622981401191	-4.60517018598809	-11.8714
-7.96942981401191	-4.60517018598809	-12.5746
-8.10382981401191	-4.60517018598809	-12.709
-8.33332981401191	-4.60517018598809	-12.9385
-13.7187298140119	-4.60517018598809	-18.3239
-15.4130298140119	-4.60517018598809	-20.0182
-12.5388298140119	-4.60517018598809	-17.144
-8.03442981401191	-4.60517018598809	-12.6396
-12.5770298140119	-4.60517018598809	-17.1822
-9.62062981401191	-4.60517018598809	-14.2258
-7.43802981401191	-4.60517018598809	-12.0432
-7.35462981401191	-4.60517018598809	-11.9598
-8.20322981401191	-4.60517018598809	-12.8084
-7.50052981401191	-4.60517018598809	-12.1057
-8.42852981401191	-4.60517018598809	-13.0337
-8.47202981401191	-4.60517018598809	-13.0772
-10.2133298140119	-4.60517018598809	-14.8185
-7.94802981401191	-4.60517018598809	-12.5532
-9.65982981401191	-4.60517018598809	-14.265
-7.51732981401191	-4.60517018598809	-12.1225
-7.49162981401191	-4.60517018598809	-12.0968
-7.79932981401191	-4.60517018598809	-12.4045
-8.76372981401191	-4.60517018598809	-13.3689
-7.45912981401191	-4.60517018598809	-12.0643
-7.50392981401191	-4.60517018598809	-12.1091
-7.94442981401191	-4.60517018598809	-12.5496
-11.5125298140119	-4.60517018598809	-16.1177
-8.66402981401191	-4.60517018598809	-13.2692
-8.28762981401191	-4.60517018598809	-12.8928
-8.91372981401191	-4.60517018598809	-13.5189
-8.46492981401191	-4.60517018598809	-13.0701
-8.42342981401191	-4.60517018598809	-13.0286
-9.18602981401191	-4.60517018598809	-13.7912
-8.78952981401191	-4.60517018598809	-13.3947
-8.15042981401191	-4.60517018598809	-12.7556
-9.07962981401191	-4.60517018598809	-13.6848
-7.84242981401191	-4.60517018598809	-12.4476
-7.97822981401191	-4.60517018598809	-12.5834
-8.10422981401191	-4.60517018598809	-12.7094
-12.9653298140119	-4.60517018598809	-17.5705
-7.95692981401191	-4.60517018598809	-12.5621
-10.5334298140119	-4.60517018598809	-15.1386
-9.79622981401191	-4.60517018598809	-14.4014
-7.73942981401191	-4.60517018598809	-12.3446
-9.49312981401191	-4.60517018598809	-14.0983
-7.24052981401191	-4.60517018598809	-11.8457
-8.33702981401191	-4.60517018598809	-12.9422
-7.21482981401191	-4.60517018598809	-11.82
-7.71192981401191	-4.60517018598809	-12.3171
-7.42152981401191	-4.60517018598809	-12.0267
-7.19752981401191	-4.60517018598809	-11.8027
-8.83082981401191	-4.60517018598809	-13.436
-7.32242981401191	-4.60517018598809	-11.9276
-8.86782981401191	-4.60517018598809	-13.473
-7.87202981401191	-4.60517018598809	-12.4772
