res1           res2           tau1           Y1_gamma1      LogPost        
   0.987203E+02   0.102120E+03   0.203312E+01   0.821229E+00  -0.354331E+02
   0.986014E+02   0.102120E+03   0.189139E+01   0.788638E+00  -0.326799E+02
   0.988351E+02   0.101787E+03   0.188346E+01   0.844187E+00  -0.330664E+02
   0.986169E+02   0.101926E+03   0.188346E+01   0.617852E+00  -0.324873E+02
   0.976254E+02   0.101911E+03   0.190743E+01   0.119051E+00  -0.333564E+02
   0.982392E+02   0.101304E+03   0.186931E+01   0.676970E+00  -0.338162E+02
   0.980837E+02   0.101929E+03   0.173445E+01   0.564253E+00  -0.321778E+02
   0.991452E+02   0.101739E+03   0.182988E+01   0.643352E+00  -0.337864E+02
   0.983379E+02   0.101950E+03   0.193281E+01   0.515058E+00  -0.322605E+02
   0.977294E+02   0.101950E+03   0.168899E+01   0.103590E+01  -0.329609E+02
   0.984090E+02   0.102380E+03   0.192591E+01   0.123215E+01  -0.338506E+02
   0.986337E+02   0.103191E+03   0.176193E+01   0.101428E+01  -0.375022E+02
   0.974065E+02   0.100347E+03   0.158332E+01   0.152149E+01  -0.401850E+02
   0.973566E+02   0.101451E+03   0.158187E+01   0.814669E+00  -0.344790E+02
   0.978240E+02   0.101773E+03   0.195603E+01   0.842710E+00  -0.325958E+02
   0.981714E+02   0.101773E+03   0.151673E+01   0.457844E+00  -0.331601E+02
   0.980288E+02   0.102051E+03   0.185429E+01   0.119415E+01  -0.333012E+02
   0.990347E+02   0.102392E+03   0.203273E+01   0.134886E+01  -0.365740E+02
   0.978494E+02   0.101860E+03   0.160609E+01   0.108170E+01  -0.337652E+02
   0.986292E+02   0.101677E+03   0.150895E+01   0.904450E+00  -0.337955E+02
   0.978889E+02   0.101677E+03   0.155448E+01   0.831746E+00  -0.333794E+02
   0.980149E+02   0.101533E+03   0.183089E+01   0.121312E+01  -0.339089E+02
   0.987209E+02   0.102469E+03   0.155642E+01   0.244898E+00  -0.372376E+02
   0.975930E+02   0.101896E+03   0.175866E+01   0.128702E+01  -0.338835E+02
   0.983312E+02   0.101464E+03   0.197329E+01   0.118623E+01  -0.340350E+02
   0.987832E+02   0.101705E+03   0.186837E+01   0.696731E+00  -0.329628E+02
   0.983688E+02   0.103474E+03   0.188620E+01   0.122247E+01  -0.387757E+02
   0.978545E+02   0.101983E+03   0.180972E+01   0.251528E+00  -0.328475E+02
   0.982577E+02   0.102018E+03   0.177145E+01   0.124941E+01  -0.335071E+02
   0.100746E+03   0.102012E+03   0.321029E+01   0.272958E+01  -0.430741E+02
   0.100157E+03   0.100934E+03   0.378832E+01   0.183970E+01  -0.422751E+02
   0.101328E+03   0.102679E+03   0.326649E+01   0.156674E+01  -0.428983E+02
   0.100997E+03   0.102278E+03   0.224760E+01   0.175347E+01  -0.412017E+02
   0.998465E+02   0.102361E+03   0.194960E+01   0.145355E+01  -0.368577E+02
   0.987351E+02   0.101754E+03   0.182063E+01   0.509413E+00  -0.328325E+02
   0.979240E+02   0.102408E+03   0.162065E+01   0.632236E+00  -0.346131E+02
   0.981196E+02   0.101796E+03   0.152730E+01   0.109031E+01  -0.337783E+02
   0.979960E+02   0.102191E+03   0.173616E+01   0.770622E+00  -0.325404E+02
   0.977335E+02   0.102287E+03   0.160853E+01   0.799120E+00  -0.340228E+02
   0.981693E+02   0.101596E+03   0.186728E+01   0.159141E+01  -0.352450E+02
   0.987030E+02   0.102166E+03   0.186728E+01   0.102912E+01  -0.332364E+02
   0.973576E+02   0.101970E+03   0.175532E+01   0.111200E+01  -0.336012E+02
   0.991841E+02   0.102516E+03   0.187700E+01   0.611838E+00  -0.355556E+02
   0.993518E+02   0.102253E+03   0.169921E+01   0.846960E+00  -0.345654E+02
   0.980229E+02   0.101836E+03   0.194271E+01   0.102474E+01  -0.328301E+02
   0.989915E+02   0.101697E+03   0.194819E+01   0.774132E+00  -0.334499E+02
   0.979039E+02   0.101584E+03   0.173482E+01   0.687429E+00  -0.327539E+02
   0.982939E+02   0.101578E+03   0.172163E+01   0.957380E-02  -0.331290E+02
   0.992712E+02   0.101578E+03   0.152407E+01   0.713751E+00  -0.352405E+02
   0.969607E+02   0.102352E+03   0.153637E+01   0.551980E+00  -0.365201E+02
   0.980812E+02   0.102277E+03   0.168996E+01   0.115461E+01  -0.333633E+02
   0.998791E+02   0.101989E+03   0.178577E+01   0.128867E+01  -0.363694E+02
   0.981911E+02   0.102490E+03   0.174283E+01   0.293847E+00  -0.350877E+02
   0.966015E+02   0.101592E+03   0.193432E+01   0.191911E+01  -0.378378E+02
   0.986687E+02   0.101968E+03   0.175308E+01   0.799454E-01  -0.334040E+02
   0.974550E+02   0.101998E+03   0.177901E+01   0.112004E+01  -0.334817E+02
   0.979565E+02   0.102023E+03   0.160702E+01   0.407333E+00  -0.335326E+02
   0.985761E+02   0.101728E+03   0.193709E+01   0.763447E+00  -0.326631E+02
   0.982125E+02   0.102518E+03   0.171674E+01   0.124205E+01  -0.341039E+02
   0.965529E+02   0.102223E+03   0.190411E+01   0.568545E+00  -0.368928E+02
   0.979268E+02   0.101657E+03   0.163834E+01   0.566684E+00  -0.332675E+02
   0.970489E+02   0.102091E+03   0.172333E+01   0.219069E+00  -0.355884E+02
   0.989562E+02   0.100927E+03   0.201112E+01   0.103891E+01  -0.384043E+02
   0.981390E+02   0.101457E+03   0.138705E+01   0.164615E+01  -0.389560E+02
   0.981364E+02   0.102286E+03   0.170359E+01   0.429669E+00  -0.332493E+02
   0.985492E+02   0.102209E+03   0.184526E+01   0.501005E+00  -0.330154E+02
   0.976981E+02   0.101511E+03   0.169025E+01   0.794898E+00  -0.332545E+02
   0.981821E+02   0.101511E+03   0.188589E+01   0.212114E+00  -0.332058E+02
   0.967807E+02   0.101306E+03   0.190728E+01   0.695359E+00  -0.365454E+02
   0.973312E+02   0.102041E+03   0.192711E+01   0.387125E+00  -0.338136E+02
   0.981780E+02   0.101575E+03   0.177481E+01   0.916298E+00  -0.329980E+02
   0.966762E+02   0.101575E+03   0.150976E+01   0.113510E+01  -0.358400E+02
   0.987955E+02   0.101548E+03   0.191884E+01   0.652108E+00  -0.333736E+02
   0.981761E+02   0.101927E+03   0.173865E+01   0.108031E+01  -0.329304E+02
   0.968816E+02   0.102128E+03   0.182227E+01   0.119765E+01  -0.347588E+02
   0.979712E+02   0.102165E+03   0.178177E+01   0.214456E+01  -0.375310E+02
   0.984418E+02   0.102102E+03   0.171219E+01   0.493577E+00  -0.325965E+02
   0.985308E+02   0.101618E+03   0.182930E+01   0.249552E+00  -0.330642E+02
   0.977773E+02   0.101150E+03   0.159884E+01   0.865250E+00  -0.352513E+02
   0.975543E+02   0.102095E+03   0.171738E+01   0.599794E+00  -0.329122E+02
   0.982269E+02   0.102095E+03   0.184780E+01   0.335257E+00  -0.327617E+02
   0.981786E+02   0.101469E+03   0.181098E+01   0.198829E-01  -0.335323E+02
   0.976134E+02   0.102010E+03   0.164096E+01   0.148379E+01  -0.352331E+02
   0.100215E+03   0.102076E+03   0.197252E+01   0.137486E+01  -0.376035E+02
   0.967255E+02   0.102139E+03   0.160490E+01   0.154075E+01  -0.364579E+02
   0.982264E+02   0.101364E+03   0.177713E+01   0.103069E+01  -0.339130E+02
   0.972372E+02   0.102106E+03   0.192543E+01   0.453456E+00  -0.340737E+02
   0.982032E+02   0.102050E+03   0.175627E+01   0.104794E+01  -0.328435E+02
