res1           res2           tau1           Y1_gamma1      LogPost        
   0.113082E+03   0.104011E+03   0.412487E+01   0.430048E+00  -0.157779E+02
   0.113266E+03   0.103477E+03   0.446362E+01   0.442573E-01  -0.167031E+02
   0.113173E+03   0.104788E+03   0.425532E+01   0.902023E+00  -0.178542E+02
   0.113373E+03   0.104711E+03   0.410202E+01   0.292973E+00  -0.168446E+02
   0.112992E+03   0.104355E+03   0.445866E+01   0.511808E+00  -0.161982E+02
   0.113437E+03   0.103327E+03   0.453862E+01   0.511808E+00  -0.172043E+02
   0.113417E+03   0.103467E+03   0.437102E+01   0.280425E+00  -0.167079E+02
   0.114043E+03   0.104125E+03   0.433954E+01   0.737666E+00  -0.170677E+02
   0.111201E+03   0.103665E+03   0.433954E+01   0.694288E+00  -0.212540E+02
   0.112543E+03   0.103221E+03   0.416789E+01   0.782495E+00  -0.182593E+02
   0.112733E+03   0.103348E+03   0.458318E+01   0.387627E-01  -0.177017E+02
   0.113242E+03   0.104296E+03   0.458318E+01   0.700706E+00  -0.164486E+02
   0.112899E+03   0.103320E+03   0.434391E+01   0.603357E+00  -0.173813E+02
   0.112832E+03   0.103869E+03   0.414404E+01   0.626680E-01  -0.158430E+02
   0.113577E+03   0.103889E+03   0.416676E+01   0.626680E-01  -0.157392E+02
   0.114428E+03   0.103889E+03   0.424618E+01   0.132707E+01  -0.191266E+02
   0.111247E+03   0.104163E+03   0.456367E+01   0.114459E+01  -0.207873E+02
   0.113836E+03   0.104182E+03   0.430140E+01   0.571155E+00  -0.164565E+02
   0.113694E+03   0.103639E+03   0.411507E+01   0.108023E+01  -0.177717E+02
   0.112041E+03   0.104318E+03   0.427744E+01   0.914563E+00  -0.184531E+02
   0.114378E+03   0.103670E+03   0.426981E+01   0.325202E+00  -0.179088E+02
   0.113031E+03   0.104150E+03   0.458782E+01   0.498719E-01  -0.155066E+02
   0.112504E+03   0.103723E+03   0.423757E+01   0.374166E+00  -0.167451E+02
   0.114385E+03   0.104118E+03   0.457431E+01   0.754257E+00  -0.177805E+02
   0.113317E+03   0.103645E+03   0.451252E+01   0.126664E+00  -0.160989E+02
   0.114069E+03   0.104534E+03   0.440661E+01   0.355144E+00  -0.172328E+02
   0.114060E+03   0.104496E+03   0.440678E+01   0.169233E+00  -0.170806E+02
   0.113896E+03   0.104093E+03   0.443780E+01   0.617420E-01  -0.161084E+02
   0.112649E+03   0.104461E+03   0.449828E+01   0.617420E-01  -0.164647E+02
   0.114264E+03   0.103812E+03   0.432186E+01   0.285883E-01  -0.173422E+02
   0.112212E+03   0.104394E+03   0.428196E+01   0.285883E-01  -0.174114E+02
   0.112493E+03   0.104188E+03   0.431350E+01   0.758511E+00  -0.171359E+02
   0.113005E+03   0.104221E+03   0.436144E+01   0.360005E+00  -0.157895E+02
   0.113240E+03   0.103707E+03   0.428475E+01   0.360005E+00  -0.159968E+02
   0.114215E+03   0.103293E+03   0.428475E+01   0.633083E+00  -0.184017E+02
   0.112747E+03   0.104436E+03   0.425821E+01   0.347474E+00  -0.163765E+02
   0.112898E+03   0.104436E+03   0.414119E+01   0.284674E+00  -0.161385E+02
