X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.475920E+01   0.475920E+01   0.109529E+03   0.109529E+03   0.108798E+03   0.731251E+00   0.179498E+00
   0.476982E+01   0.476982E+01   0.111149E+03   0.111149E+03   0.108798E+03   0.235108E+01   0.579758E+00
   0.483071E+01   0.483071E+01   0.107861E+03   0.107861E+03   0.108798E+03  -0.936857E+00  -0.225368E+00
   0.494913E+01   0.494913E+01   0.111293E+03   0.111293E+03   0.108798E+03   0.249484E+01   0.587230E+00
   0.532123E+01   0.532123E+01   0.110484E+03   0.110484E+03   0.108798E+03   0.168643E+01   0.428829E+00
   0.571384E+01   0.571384E+01   0.110537E+03   0.110537E+03   0.108798E+03   0.173922E+01   0.433888E+00
   0.586631E+01   0.586631E+01   0.109003E+03   0.109003E+03   0.108798E+03   0.205202E+00   0.510590E-01
   0.586939E+01   0.586939E+01   0.111132E+03   0.111132E+03   0.108798E+03   0.233444E+01   0.591707E+00
   0.599848E+01   0.599848E+01   0.110417E+03   0.110417E+03   0.108798E+03   0.161891E+01   0.404116E+00
   0.601522E+01   0.601522E+01   0.106155E+03   0.106155E+03   0.108798E+03  -0.264314E+01  -0.627481E+00
   0.606736E+01   0.606736E+01   0.107693E+03   0.107693E+03   0.108798E+03  -0.110546E+01  -0.273366E+00
   0.612590E+01   0.612590E+01   0.110043E+03   0.110043E+03   0.108798E+03   0.124467E+01   0.304541E+00
   0.631820E+01   0.631820E+01   0.110455E+03   0.110455E+03   0.108798E+03   0.165745E+01   0.405613E+00
   0.689320E+01   0.689320E+01   0.109770E+03   0.109770E+03   0.108798E+03   0.972486E+00   0.246422E+00
   0.702946E+01   0.702946E+01   0.108919E+03   0.108919E+03   0.108798E+03   0.121023E+00   0.292096E-01
   0.709575E+01   0.709575E+01   0.109522E+03   0.109522E+03   0.108798E+03   0.724230E+00   0.184415E+00
   0.719324E+01   0.719324E+01   0.109804E+03   0.109804E+03   0.108798E+03   0.100568E+01   0.235040E+00
   0.726527E+01   0.726527E+01   0.110657E+03   0.110657E+03   0.108798E+03   0.185909E+01   0.451551E+00
   0.766167E+01   0.766167E+01   0.108959E+03   0.108959E+03   0.108798E+03   0.161366E+00   0.383683E-01
   0.776991E+01   0.776991E+01   0.106876E+03   0.106876E+03   0.108798E+03  -0.192188E+01  -0.473304E+00
   0.784956E+01   0.784956E+01   0.111107E+03   0.111107E+03   0.108798E+03   0.230943E+01   0.575157E+00
   0.809670E+01   0.809670E+01   0.109869E+03   0.109869E+03   0.108798E+03   0.107059E+01   0.262456E+00
   0.838584E+01   0.838584E+01   0.112257E+03   0.112257E+03   0.108798E+03   0.345927E+01   0.851709E+00
   0.856293E+01   0.856293E+01   0.110051E+03   0.110051E+03   0.108798E+03   0.125336E+01   0.318572E+00
   0.906840E+01   0.906840E+01   0.111940E+03   0.111940E+03   0.108798E+03   0.314241E+01   0.680928E+00
   0.959922E+01   0.959922E+01   0.107648E+03   0.107648E+03   0.108798E+03  -0.115000E+01  -0.278258E+00
   0.961000E+01   0.961000E+01   0.109058E+03   0.109058E+03   0.108798E+03   0.260061E+00   0.654764E-01
   0.972860E+01   0.972860E+01   0.109796E+03   0.109796E+03   0.108798E+03   0.998159E+00   0.254475E+00
   0.974787E+01   0.974787E+01   0.111863E+03   0.111863E+03   0.108798E+03   0.306495E+01   0.733481E+00
   0.998822E+01   0.998822E+01   0.939844E+02   0.939844E+02   0.108798E+03  -0.148136E+02  -0.373421E+01
   0.999243E+01   0.999243E+01   0.951422E+02   0.951422E+02   0.108798E+03  -0.136558E+02  -0.336704E+01
