res1           Y1_gamma1      LogPost        
   0.963760E+02   0.401883E+01  -0.834070E+01
   0.932478E+02   0.322606E+01  -0.692855E+01
   0.905162E+02   0.517021E+01  -0.826661E+01
   0.921429E+02   0.336266E+01  -0.708537E+01
   0.915169E+02   0.448340E+01  -0.775809E+01
   0.923049E+02   0.897545E+01  -0.944180E+01
   0.101048E+03   0.115674E+02  -0.108979E+02
   0.738244E+02   0.192985E+02  -0.131105E+02
   0.747408E+02   0.252180E+02  -0.132240E+02
   0.841321E+02   0.546630E+02  -0.148012E+02
   0.941599E+02   0.842543E+02  -0.160598E+02
   0.708729E+02   0.708917E+02  -0.156861E+02
   0.818532E+02   0.566572E+02  -0.149269E+02
   0.719321E+02   0.466651E+02  -0.145908E+02
   0.734427E+02   0.210832E+02  -0.131872E+02
   0.792760E+02   0.124073E+02  -0.121412E+02
   0.816860E+02   0.224667E+02  -0.124783E+02
   0.956568E+02   0.371044E+01  -0.788808E+01
   0.938064E+02   0.580618E+01  -0.828891E+01
   0.107624E+03   0.138364E+02  -0.123684E+02
   0.931768E+02   0.531319E+01  -0.803296E+01
   0.923445E+02   0.172771E+01  -0.639408E+01
   0.923445E+02   0.180709E+01  -0.639720E+01
   0.933504E+02   0.559557E+01  -0.816908E+01
   0.919219E+02   0.192758E+01  -0.666097E+01
   0.927994E+02   0.315795E+01  -0.688843E+01
   0.943923E+02   0.302213E+01  -0.705837E+01
   0.942373E+02   0.556928E+01  -0.822801E+01
   0.942373E+02   0.140708E+01  -0.641432E+01
   0.925648E+02   0.140708E+01  -0.630332E+01
   0.925648E+02   0.140708E+01  -0.630332E+01
   0.925648E+02   0.133867E+01  -0.632677E+01
   0.943742E+02   0.140899E+01  -0.652794E+01
   0.931557E+02   0.165243E+01  -0.611786E+01
   0.934422E+02   0.811170E+00  -0.618193E+01
   0.927078E+02   0.336853E+01  -0.701401E+01
   0.935702E+02   0.265247E+01  -0.663336E+01
   0.739137E+02   0.186763E+02  -0.130970E+02
   0.969762E+02   0.867212E+01  -0.966499E+01
   0.935759E+02   0.128915E+01  -0.607416E+01
   0.935759E+02   0.237438E+01  -0.648107E+01
   0.927851E+02   0.271068E+01  -0.663626E+01
   0.927851E+02   0.358903E+01  -0.713451E+01
   0.930013E+02   0.336505E+01  -0.700209E+01
   0.921693E+02   0.272383E+01  -0.676096E+01
   0.902281E+02   0.194691E+01  -0.861922E+01
   0.905624E+02   0.287269E+01  -0.763893E+01
   0.850521E+02   0.709616E+01  -0.105532E+02
   0.895438E+02   0.384120E+01  -0.833682E+01
   0.961346E+02   0.364031E+01  -0.814698E+01
   0.940421E+02   0.139233E+01  -0.627792E+01
   0.970147E+02   0.274183E+01  -0.917189E+01
   0.981960E+02   0.108174E+02  -0.103235E+02
   0.902648E+02   0.397873E+01  -0.796860E+01
   0.915751E+02   0.151557E+01  -0.721053E+01
   0.944786E+02   0.435617E+01  -0.771976E+01
   0.930449E+02   0.115344E+01  -0.613025E+01
   0.905120E+02   0.424630E+01  -0.794406E+01
   0.925261E+02   0.421768E+01  -0.749214E+01
   0.931057E+02   0.200048E+01  -0.624959E+01
   0.934636E+02   0.627702E+01  -0.846981E+01
   0.937183E+02   0.426451E+01  -0.754668E+01
   0.945966E+02   0.192655E+01  -0.677075E+01
   0.945966E+02   0.259995E+01  -0.696880E+01
   0.100579E+03   0.841982E+01  -0.104764E+02
