res1           res2           tau1           Y1_gamma1      LogPost        
   0.114195E+03   0.103138E+03   0.903815E+01   0.231086E+00  -0.679411E+02
   0.113686E+03   0.103864E+03   0.898372E+01   0.383915E+00  -0.677246E+02
   0.113554E+03   0.103407E+03   0.899843E+01   0.650594E+00  -0.672008E+02
   0.113732E+03   0.103166E+03   0.899843E+01   0.408539E+00  -0.666178E+02
   0.113732E+03   0.103068E+03   0.903452E+01   0.408539E+00  -0.668910E+02
   0.113651E+03   0.103230E+03   0.899317E+01   0.262381E+00  -0.665442E+02
   0.113436E+03   0.104130E+03   0.899317E+01   0.945914E+00  -0.700392E+02
   0.114121E+03   0.103362E+03   0.902249E+01   0.945914E+00  -0.682758E+02
   0.113875E+03   0.102681E+03   0.902660E+01   0.825146E+00  -0.689594E+02
   0.113914E+03   0.103777E+03   0.900466E+01   0.775128E+00  -0.677306E+02
   0.113918E+03   0.102722E+03   0.896337E+01   0.880377E+00  -0.689267E+02
   0.113918E+03   0.103601E+03   0.896337E+01   0.429909E+00  -0.667145E+02
   0.113865E+03   0.103381E+03   0.901554E+01   0.473631E+00  -0.664519E+02
   0.113757E+03   0.103360E+03   0.898954E+01   0.213507E+00  -0.661809E+02
   0.113757E+03   0.103360E+03   0.901409E+01   0.221464E+00  -0.661847E+02
   0.113710E+03   0.103058E+03   0.896377E+01   0.895470E+00  -0.679404E+02
   0.113830E+03   0.103400E+03   0.896377E+01   0.116375E+00  -0.661341E+02
   0.113889E+03   0.103449E+03   0.898381E+01   0.411554E+00  -0.664160E+02
   0.114029E+03   0.103839E+03   0.898381E+01   0.689606E+00  -0.679881E+02
   0.113674E+03   0.103236E+03   0.899161E+01   0.483387E+00  -0.666775E+02
   0.113806E+03   0.103618E+03   0.900675E+01   0.134538E+00  -0.666397E+02
   0.113929E+03   0.103897E+03   0.900675E+01   0.585663E+00  -0.678549E+02
   0.113862E+03   0.103366E+03   0.900675E+01   0.110946E+01  -0.685374E+02
   0.113655E+03   0.102984E+03   0.900675E+01   0.972293E+00  -0.684423E+02
   0.113727E+03   0.103314E+03   0.899391E+01   0.586180E+00  -0.666972E+02
   0.114220E+03   0.103349E+03   0.896884E+01   0.620267E+00  -0.679424E+02
   0.114745E+03   0.102877E+03   0.898246E+01   0.136076E+01  -0.734146E+02
   0.114529E+03   0.103456E+03   0.898246E+01   0.587429E+00  -0.704687E+02
   0.113758E+03   0.102628E+03   0.898246E+01   0.727972E+00  -0.691063E+02
   0.113758E+03   0.103638E+03   0.898222E+01   0.410072E+00  -0.667011E+02
   0.113483E+03   0.103402E+03   0.898222E+01   0.511357E-01  -0.673370E+02
   0.113679E+03   0.103318E+03   0.898222E+01   0.321827E+00  -0.664010E+02
   0.113725E+03   0.103323E+03   0.903000E+01   0.111716E+01  -0.686055E+02
   0.113771E+03   0.103138E+03   0.898013E+01   0.929431E+00  -0.678863E+02
   0.113930E+03   0.103708E+03   0.899800E+01   0.590152E+00  -0.671940E+02
   0.113927E+03   0.104049E+03   0.899602E+01   0.590152E+00  -0.686135E+02
   0.113927E+03   0.103256E+03   0.898413E+01   0.988779E+00  -0.680695E+02
   0.114046E+03   0.104181E+03   0.898413E+01   0.328866E+00  -0.706239E+02
   0.113850E+03   0.103162E+03   0.898413E+01   0.730748E+00  -0.672040E+02
   0.113835E+03   0.103548E+03   0.898273E+01   0.531979E+00  -0.666499E+02
   0.113915E+03   0.103548E+03   0.903075E+01   0.226893E+00  -0.664936E+02
   0.113447E+03   0.103656E+03   0.902875E+01   0.112941E+01  -0.693752E+02
   0.113447E+03   0.103088E+03   0.900219E+01   0.103754E-01  -0.680905E+02
   0.113447E+03   0.103546E+03   0.902923E+01   0.680001E+00  -0.677805E+02
   0.113621E+03   0.103061E+03   0.896654E+01   0.664271E-03  -0.671317E+02
   0.113536E+03   0.103878E+03   0.900211E+01   0.635198E+00  -0.681934E+02
   0.113734E+03   0.103579E+03   0.900211E+01   0.585254E+00  -0.668200E+02
