"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
99.9885	108.118	8.85275	0.235258	-162.074
100.02	108.244	8.86218	0.412234	-162.452
99.8125	108.369	8.86218	0.195439	-162.154
100.054	108.352	8.86218	0.179369	-162.046
99.839	108.467	8.86218	0.133524	-161.958
99.841	108.467	8.86718	0.117319	-161.936
99.8937	108.16	8.85386	0.474939	-162.987
100	108.211	8.85386	0.131886	-161.817
99.8125	108.058	8.85986	0.108589	-162.698
99.8566	108.565	8.86573	0.119131	-162.051
99.9412	108.422	8.8536	0.25303	-161.669
99.8436	108.283	8.8536	0.206066	-161.954
100.022	109.01	8.8536	0.392242	-164.284
99.814	108.08	8.84966	0.275392	-162.779
99.7965	108.739	8.87058	0.217791	-163.233
99.7965	108.528	8.84393	0.72284	-166.133
99.7054	108.484	8.84757	0.307379	-163.84
100.002	108.441	8.87264	0.44511	-162.494
99.9215	107.672	8.85148	0.334592	-164.599
99.9076	107.916	8.87091	0.745111	-166.508
99.9865	108.396	8.84907	0.695985	-164.914
99.9402	108.137	8.85335	0.464458	-162.845
99.7464	108.665	8.85686	0.341009	-163.72
99.7492	108.003	8.84123	0.535207	-165.066
100.081	108.433	8.84123	0.271791	-162.378
100.014	108.906	8.84123	0.541396	-164.326
99.932	108.18	8.84391	0.283735	-161.934
99.6813	109.005	8.84806	0.498564	-166.768
99.8638	108.001	8.84806	0.582865	-164.487
100.046	108.165	8.85167	0.000787395	-162.235
99.8122	108.473	8.85167	0.0622372	-162.174
100.055	108.28	8.86515	0.227574	-162.122
100.252	108.888	8.86515	0.213709	-166.888
100.086	108.169	8.86515	0.593948	-164.25
100.053	108.04	8.86515	0.299053	-162.788
100.003	108.221	8.86012	0.390787	-162.319
99.9556	108.929	8.8371	0.552027	-164.441
99.997	108.4	8.862	0.206053	-161.706
99.9965	108.555	8.86096	0.522379	-163.139
99.962	108.58	8.86096	0.0816291	-161.892
99.962	108.907	8.8498	0.581381	-164.583
99.9898	108.218	8.86389	0.0765673	-161.745
99.9898	108.491	8.86361	0.533388	-163.15
100.179	108.209	8.84652	0.112712	-163.926
99.8292	108.008	8.84652	0.204437	-162.822
99.8536	108.728	8.84634	0.213842	-162.704
100.221	108.296	8.86766	0.490097	-164.771
100.044	108.545	8.86766	0.503653	-163.142
99.8996	108.494	8.87214	0.166274	-161.713
99.7418	108.477	8.85398	0.421119	-163.74
100.034	108.145	8.84608	0.281883	-162.286
99.8951	108.099	8.84518	0.715399	-165.662
99.6195	108.695	8.87309	0.0811238	-166.155
99.8552	108.816	8.83585	0.115173	-163.226
99.8552	108.374	8.83585	0.538978	-163.485
99.9833	107.98	8.8679	0.43411	-163.158
99.8564	108.549	8.85767	0.477671	-163.076
99.9675	108.596	8.86067	0.509558	-163.072
99.981	108.015	8.83619	0.506527	-163.489
99.8443	108.365	8.85347	0.226263	-161.94
99.7963	108.365	8.85771	0.317326	-162.584
99.8348	108.137	8.85494	0.46883	-163.331
99.7783	107.844	8.86264	0.0468647	-164.291
99.8031	108.543	8.85834	0.484401	-163.531
100.015	108.02	8.83557	0.0548774	-162.536
99.7446	108.619	8.86205	0.385675	-163.769
99.6756	108.014	8.87208	0.451754	-165.537
