res1           res2           tau1           Y1_gamma1      LogPost        
   0.997464E+02   0.115915E+03   0.115285E+01   0.409898E+00  -0.454872E+02
   0.996064E+02   0.116092E+03   0.113827E+01   0.206097E+00  -0.445965E+02
   0.100539E+03   0.116148E+03   0.129130E+01   0.305546E+00  -0.447851E+02
   0.991702E+02   0.115987E+03   0.131312E+01   0.402836E+00  -0.465681E+02
   0.100674E+03   0.116333E+03   0.128997E+01   0.228159E+00  -0.452423E+02
   0.100416E+03   0.116121E+03   0.128997E+01   0.338656E+00  -0.446828E+02
   0.100055E+03   0.116121E+03   0.133005E+01   0.338656E+00  -0.444537E+02
   0.992310E+02   0.115870E+03   0.134354E+01   0.156374E+00  -0.464172E+02
   0.100325E+03   0.115937E+03   0.123990E+01   0.282303E+00  -0.449219E+02
   0.993962E+02   0.116091E+03   0.123617E+01   0.282303E+00  -0.452667E+02
   0.995182E+02   0.116124E+03   0.114804E+01   0.170276E+00  -0.446899E+02
   0.996323E+02   0.115985E+03   0.124778E+01   0.206031E+00  -0.448203E+02
   0.999385E+02   0.116097E+03   0.130118E+01   0.212542E+00  -0.441887E+02
   0.999304E+02   0.116498E+03   0.125737E+01   0.212542E+00  -0.452837E+02
   0.996907E+02   0.116217E+03   0.114860E+01   0.565221E+00  -0.457230E+02
   0.999248E+02   0.116447E+03   0.124391E+01   0.712390E-01  -0.448364E+02
   0.995157E+02   0.116099E+03   0.122249E+01   0.301535E+00  -0.450011E+02
   0.995983E+02   0.116372E+03   0.119064E+01   0.270408E+00  -0.451218E+02
   0.100078E+03   0.116293E+03   0.134618E+01   0.486340E+00  -0.451325E+02
   0.994779E+02   0.115979E+03   0.124716E+01   0.821155E-01  -0.450374E+02
   0.997062E+02   0.116339E+03   0.124853E+01   0.230718E-01  -0.445152E+02
   0.995329E+02   0.116339E+03   0.131324E+01   0.710848E-01  -0.448704E+02
   0.100777E+03   0.116339E+03   0.117283E+01   0.476154E+00  -0.460138E+02
   0.996568E+02   0.116111E+03   0.118881E+01   0.257567E+00  -0.445890E+02
   0.100259E+03   0.116111E+03   0.118881E+01   0.314006E+00  -0.444579E+02
   0.100981E+03   0.116111E+03   0.122097E+01   0.641308E+00  -0.469476E+02
   0.996534E+02   0.116023E+03   0.131453E+01   0.345006E+00  -0.450110E+02
   0.997030E+02   0.115983E+03   0.117577E+01   0.630758E-01  -0.445412E+02
   0.100468E+03   0.116368E+03   0.136948E+01   0.150622E-01  -0.447796E+02
   0.100681E+03   0.116471E+03   0.132485E+01   0.118719E+00  -0.458777E+02
   0.100544E+03   0.115928E+03   0.121256E+01   0.124015E-01  -0.450714E+02
   0.100524E+03   0.115856E+03   0.130575E+01   0.124015E-01  -0.454433E+02
   0.996600E+02   0.116159E+03   0.126387E+01   0.576647E+00  -0.458182E+02
   0.996318E+02   0.116166E+03   0.121298E+01   0.213117E-02  -0.443030E+02
   0.999754E+02   0.116166E+03   0.132409E+01   0.990111E+00  -0.483685E+02
   0.997701E+02   0.116474E+03   0.126452E+01   0.828062E+00  -0.477997E+02
   0.100906E+03   0.116474E+03   0.124153E+01   0.130211E+00  -0.466534E+02
   0.100475E+03   0.116269E+03   0.121583E+01   0.172787E+00  -0.445503E+02
   0.997955E+02   0.116269E+03   0.131919E+01   0.101528E+00  -0.442203E+02
   0.100220E+03   0.116269E+03   0.113838E+01   0.101528E+00  -0.441432E+02
   0.986799E+02   0.116640E+03   0.134629E+01   0.361592E+00  -0.504622E+02
   0.100806E+03   0.116344E+03   0.133324E+01   0.175833E+00  -0.456346E+02
   0.989022E+02   0.116336E+03   0.130764E+01   0.289928E+00  -0.473992E+02
   0.100680E+03   0.115872E+03   0.134807E+01   0.840854E-01  -0.457537E+02
   0.100393E+03   0.116132E+03   0.112432E+01   0.840854E-01  -0.442248E+02
   0.999069E+02   0.116549E+03   0.130356E+01   0.111434E+00  -0.455961E+02
   0.997024E+02   0.115836E+03   0.130356E+01   0.535823E+00  -0.464637E+02
   0.991599E+02   0.116440E+03   0.130356E+01   0.129886E+00  -0.465774E+02
   0.100474E+03   0.115955E+03   0.127940E+01   0.129886E+00  -0.448444E+02
   0.100058E+03   0.116349E+03   0.120172E+01   0.372459E+00  -0.448494E+02
   0.100008E+03   0.115994E+03   0.129175E+01   0.216290E+00  -0.444215E+02
   0.988298E+02   0.115778E+03   0.137913E+01   0.527738E+00  -0.493151E+02
   0.997064E+02   0.115778E+03   0.123987E+01   0.920263E-01  -0.457838E+02
   0.100003E+03   0.116196E+03   0.113431E+01   0.118569E+00  -0.439894E+02
   0.100003E+03   0.116268E+03   0.113431E+01   0.118569E+00  -0.440961E+02
   0.100859E+03   0.115995E+03   0.124297E+01   0.118569E+00  -0.457485E+02
   0.100722E+03   0.115924E+03   0.131617E+01   0.372397E+00  -0.458962E+02
   0.994807E+02   0.116437E+03   0.113732E+01   0.270998E+00  -0.456907E+02
