X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.500276E-01   0.500276E-01   0.996259E+02   0.996259E+02   0.999935E+02  -0.367614E+00  -0.267269E+00
   0.183053E+00   0.183053E+00   0.991591E+02   0.991591E+02   0.999935E+02  -0.834394E+00  -0.603799E+00
   0.776523E+00   0.776523E+00   0.104524E+03   0.104524E+03   0.999935E+02   0.453091E+01   0.255239E+01
   0.980898E+00   0.980898E+00   0.100882E+03   0.100882E+03   0.999935E+02   0.888015E+00   0.109333E+01
   0.112277E+01   0.112277E+01   0.988692E+02   0.988692E+02   0.999935E+02  -0.112432E+01  -0.146793E+01
   0.137931E+01   0.137931E+01   0.116326E+03   0.116326E+03   0.116165E+03   0.160564E+00   0.872504E-01
   0.148315E+01   0.148315E+01   0.113986E+03   0.113986E+03   0.116165E+03  -0.217936E+01  -0.114471E+01
   0.158126E+01   0.158126E+01   0.115050E+03   0.115050E+03   0.116165E+03  -0.111480E+01  -0.116968E+01
   0.199412E+01   0.199412E+01   0.115690E+03   0.115690E+03   0.116165E+03  -0.474761E+00  -0.394309E+00
   0.252463E+01   0.252463E+01   0.116418E+03   0.116418E+03   0.116165E+03   0.252868E+00   0.200987E+00
   0.300622E+01   0.300622E+01   0.117257E+03   0.117257E+03   0.116165E+03   0.109219E+01   0.110449E+01
   0.367561E+01   0.367561E+01   0.118153E+03   0.118153E+03   0.116165E+03   0.198819E+01   0.127907E+01
   0.416510E+01   0.416510E+01   0.118894E+03   0.118894E+03   0.116165E+03   0.272946E+01   0.104504E+01
   0.442782E+01   0.442782E+01   0.115141E+03   0.115141E+03   0.116165E+03  -0.102427E+01  -0.857789E+00
   0.483348E+01   0.483348E+01   0.116782E+03   0.116782E+03   0.116165E+03   0.617425E+00   0.851689E+00
   0.497228E+01   0.497228E+01   0.115289E+03   0.115289E+03   0.116165E+03  -0.875836E+00  -0.992250E+00
   0.509555E+01   0.509555E+01   0.116289E+03   0.116289E+03   0.116165E+03   0.123837E+00   0.145796E+00
   0.607785E+01   0.607785E+01   0.116801E+03   0.116801E+03   0.116165E+03   0.635902E+00   0.461601E+00
   0.633432E+01   0.633432E+01   0.115822E+03   0.115822E+03   0.116165E+03  -0.343297E+00  -0.344815E+00
   0.685235E+01   0.685235E+01   0.116342E+03   0.116342E+03   0.116165E+03   0.177496E+00   0.177343E+00
   0.694222E+01   0.694222E+01   0.117563E+03   0.117563E+03   0.116165E+03   0.139754E+01   0.616388E+00
   0.719208E+01   0.719208E+01   0.115856E+03   0.115856E+03   0.116165E+03  -0.309034E+00  -0.370346E+00
   0.768631E+01   0.768631E+01   0.116606E+03   0.116606E+03   0.116165E+03   0.440666E+00   0.254998E+00
   0.811744E+01   0.811744E+01   0.116088E+03   0.116088E+03   0.116165E+03  -0.770245E-01  -0.724031E-01
   0.816357E+01   0.816357E+01   0.117168E+03   0.117168E+03   0.116165E+03   0.100309E+01   0.994436E+00
   0.839324E+01   0.839324E+01   0.116006E+03   0.116006E+03   0.116165E+03  -0.159135E+00  -0.110605E+00
   0.863817E+01   0.863817E+01   0.116093E+03   0.116093E+03   0.116165E+03  -0.722662E-01  -0.675823E-01
   0.882068E+01   0.882068E+01   0.115941E+03   0.115941E+03   0.116165E+03  -0.224289E+00  -0.365279E+00
   0.888646E+01   0.888646E+01   0.116576E+03   0.116576E+03   0.116165E+03   0.410738E+00   0.281128E+00
   0.929113E+01   0.929113E+01   0.115570E+03   0.115570E+03   0.116165E+03  -0.594640E+00  -0.532972E+00
