res1           res2           tau1           Y1_gamma1      LogPost        
   0.907416E+02   0.875419E+02   0.287627E+01   0.657461E+00  -0.199044E+02
   0.904852E+02   0.892314E+02   0.248013E+01   0.124112E+01  -0.199292E+02
   0.904852E+02   0.888236E+02   0.234768E+01   0.144034E+01  -0.206075E+02
   0.910112E+02   0.875933E+02   0.296193E+01   0.144034E+01  -0.201354E+02
   0.918180E+02   0.896075E+02   0.163450E+01   0.168967E+01  -0.213658E+02
   0.928337E+02   0.908480E+02   0.212748E+01   0.141622E+01  -0.205674E+02
   0.900757E+02   0.879748E+02   0.260749E+01   0.158020E+01  -0.213737E+02
   0.872358E+02   0.911249E+02   0.162675E+01   0.155819E+01  -0.256635E+02
   0.904865E+02   0.908704E+02   0.194394E+01   0.556660E+00  -0.216803E+02
   0.894203E+02   0.903583E+02   0.124529E+01   0.100306E+01  -0.219312E+02
   0.923877E+02   0.903022E+02   0.120404E+01   0.215086E+01  -0.216638E+02
   0.936804E+02   0.906861E+02   0.131631E+01   0.916284E+00  -0.234251E+02
   0.922886E+02   0.896213E+02   0.124676E+01   0.150206E+01  -0.214601E+02
   0.919183E+02   0.901749E+02   0.212412E+01   0.263846E+00  -0.187299E+02
   0.931325E+02   0.895828E+02   0.212412E+01   0.153267E+01  -0.200348E+02
   0.923536E+02   0.902465E+02   0.212412E+01   0.121162E+01  -0.193087E+02
   0.920459E+02   0.902745E+02   0.188278E+01   0.121162E+01  -0.207396E+02
   0.933766E+02   0.897556E+02   0.141070E+01   0.199505E+01  -0.222665E+02
   0.901703E+02   0.889050E+02   0.232261E+01   0.257323E-02  -0.217358E+02
   0.925648E+02   0.898892E+02   0.165153E+01   0.259171E+01  -0.224767E+02
   0.919914E+02   0.915709E+02   0.208802E+01   0.179444E+01  -0.221330E+02
   0.913129E+02   0.900172E+02   0.140128E+01   0.246197E+00  -0.211734E+02
   0.944053E+02   0.891750E+02   0.226031E+01   0.161869E+01  -0.269962E+02
   0.906590E+02   0.876053E+02   0.290051E+01   0.853350E+00  -0.198834E+02
   0.912956E+02   0.885065E+02   0.290051E+01   0.168142E+01  -0.203111E+02
   0.911235E+02   0.900829E+02   0.168991E+01   0.101622E+00  -0.211079E+02
   0.919560E+02   0.906328E+02   0.209603E+01   0.119573E+01  -0.197552E+02
   0.906890E+02   0.880021E+02   0.278340E+01   0.293711E+01  -0.225890E+02
   0.914546E+02   0.900894E+02   0.273506E+01   0.929674E+00  -0.207132E+02
   0.918299E+02   0.899813E+02   0.170452E+01   0.158351E+01  -0.209377E+02
   0.938360E+02   0.900051E+02   0.188398E+01   0.723295E+00  -0.244510E+02
   0.927939E+02   0.907510E+02   0.154670E+01   0.300684E+01  -0.232197E+02
   0.905071E+02   0.905970E+02   0.188933E+01   0.256131E+01  -0.222633E+02
   0.904406E+02   0.891764E+02   0.293175E+01   0.112833E+01  -0.199499E+02
   0.910251E+02   0.880172E+02   0.256298E+01   0.997905E+00  -0.199003E+02
   0.909028E+02   0.889819E+02   0.287565E+01   0.449630E+00  -0.195929E+02
   0.913093E+02   0.892172E+02   0.233190E+01   0.111315E+01  -0.197580E+02
   0.912770E+02   0.910093E+02   0.285768E+01   0.173791E+01  -0.214034E+02
   0.910572E+02   0.882224E+02   0.281323E+01   0.128329E+01  -0.197637E+02
   0.910939E+02   0.883487E+02   0.268268E+01   0.170833E+01  -0.203292E+02
   0.918383E+02   0.906307E+02   0.145432E+01   0.167488E+01  -0.209899E+02
   0.921069E+02   0.876937E+02   0.253676E+01   0.175999E+01  -0.215129E+02
   0.910174E+02   0.896568E+02   0.253676E+01   0.493818E+00  -0.196146E+02
   0.913601E+02   0.898671E+02   0.227653E+01   0.181175E+01  -0.204672E+02
   0.908975E+02   0.889492E+02   0.221235E+01   0.132849E+01  -0.200744E+02
   0.915403E+02   0.895361E+02   0.223566E+01   0.165721E+01  -0.202414E+02
