X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.708243E+01   0.708243E+01   0.805654E+02   0.805654E+02   0.800925E+02   0.472879E+00   0.115578E+00
   0.724060E+01   0.724060E+01   0.801102E+02   0.801102E+02   0.800925E+02   0.176687E-01   0.428770E-02
   0.726702E+01   0.726702E+01   0.809639E+02   0.809639E+02   0.800925E+02   0.871429E+00   0.218109E+00
   0.732727E+01   0.732727E+01   0.812391E+02   0.812391E+02   0.800925E+02   0.114658E+01   0.286509E+00
   0.733311E+01   0.733311E+01   0.800059E+02   0.800059E+02   0.800925E+02  -0.865947E-01  -0.195631E-01
   0.744365E+01   0.744365E+01   0.804119E+02   0.804119E+02   0.800925E+02   0.319389E+00   0.801993E-01
   0.747560E+01   0.747560E+01   0.797966E+02   0.797966E+02   0.800925E+02  -0.295881E+00  -0.679959E-01
   0.755422E+01   0.755422E+01   0.809391E+02   0.809391E+02   0.800925E+02   0.846569E+00   0.210725E+00
   0.757525E+01   0.757525E+01   0.806318E+02   0.806318E+02   0.800925E+02   0.539325E+00   0.121995E+00
   0.759393E+01   0.759393E+01   0.791111E+02   0.791111E+02   0.800925E+02  -0.981379E+00  -0.238653E+00
   0.765495E+01   0.765495E+01   0.820300E+02   0.820300E+02   0.800925E+02   0.193749E+01   0.457847E+00
   0.769732E+01   0.769732E+01   0.805392E+02   0.805392E+02   0.800925E+02   0.446745E+00   0.110383E+00
   0.771811E+01   0.771811E+01   0.834306E+02   0.834306E+02   0.800925E+02   0.333807E+01   0.776346E+00
   0.775656E+01   0.775656E+01   0.807060E+02   0.807060E+02   0.800925E+02   0.613549E+00   0.144613E+00
   0.793371E+01   0.793371E+01   0.693929E+02   0.693929E+02   0.800925E+02  -0.106996E+02  -0.239761E+01
   0.795942E+01   0.795942E+01   0.704770E+02   0.704770E+02   0.800925E+02  -0.961549E+01  -0.232681E+01
   0.801087E+01   0.801087E+01   0.688416E+02   0.688416E+02   0.800925E+02  -0.112509E+02  -0.253912E+01
   0.805635E+01   0.805635E+01   0.715989E+02   0.715989E+02   0.800925E+02  -0.849364E+01  -0.173617E+01
   0.814957E+01   0.814957E+01   0.692475E+02   0.692475E+02   0.800925E+02  -0.108450E+02  -0.270801E+01
   0.819585E+01   0.819585E+01   0.804864E+02   0.804864E+02   0.800925E+02   0.393861E+00   0.917969E-01
   0.822239E+01   0.822239E+01   0.820173E+02   0.820173E+02   0.800925E+02   0.192476E+01   0.478098E+00
   0.828342E+01   0.828342E+01   0.809107E+02   0.809107E+02   0.800925E+02   0.818161E+00   0.196048E+00
   0.843437E+01   0.843437E+01   0.813049E+02   0.813049E+02   0.800925E+02   0.121244E+01   0.297855E+00
   0.859016E+01   0.859016E+01   0.814526E+02   0.814526E+02   0.800925E+02   0.136015E+01   0.299261E+00
   0.861764E+01   0.861764E+01   0.823509E+02   0.823509E+02   0.800925E+02   0.225836E+01   0.505356E+00
   0.881793E+01   0.881793E+01   0.822756E+02   0.822756E+02   0.800925E+02   0.218311E+01   0.531998E+00
   0.906555E+01   0.906555E+01   0.811575E+02   0.811575E+02   0.800925E+02   0.106500E+01   0.264498E+00
   0.913864E+01   0.913864E+01   0.835120E+02   0.835120E+02   0.800925E+02   0.341953E+01   0.761470E+00
   0.918098E+01   0.918098E+01   0.858197E+02   0.858197E+02   0.800925E+02   0.572721E+01   0.133746E+01
   0.918623E+01   0.918623E+01   0.841871E+02   0.841871E+02   0.800925E+02   0.409455E+01   0.100431E+01
   0.920347E+01   0.920347E+01   0.823791E+02   0.823791E+02   0.800925E+02   0.228661E+01   0.559018E+00
   0.924240E+01   0.924240E+01   0.824759E+02   0.824759E+02   0.800925E+02   0.238337E+01   0.594512E+00
   0.924703E+01   0.924703E+01   0.833257E+02   0.833257E+02   0.800925E+02   0.323321E+01   0.774728E+00
   0.924741E+01   0.924741E+01   0.838867E+02   0.838867E+02   0.800925E+02   0.379423E+01   0.937164E+00
   0.929506E+01   0.929506E+01   0.833484E+02   0.833484E+02   0.800925E+02   0.325594E+01   0.782968E+00
