"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
80.8154	69.8974	7.84481	0.370765	-27.0743
80.7503	68.955	7.85394	0.0554117	-26.7826
80.8268	69.5908	7.88822	0.713086	-28.5433
80.9789	68.2258	7.88822	0.292402	-29.6805
80.5683	69.718	7.93051	0.188643	-26.5787
80.5683	69.7942	7.78477	0.458658	-27.4349
80.6711	69.9203	7.78477	0.266853	-26.7544
80.7948	68.113	7.78477	0.314211	-29.8053
80.5167	68.5657	7.89895	0.314211	-28.4575
81.3844	68.9177	7.77874	0.718545	-30.8243
80.6761	69.846	7.77874	0.453647	-27.3206
81.2366	69.1745	7.86431	0.405365	-28.7438
80.6322	70.585	7.81683	0.227565	-28.0432
80.7964	70.1113	7.84043	0.449078	-27.5648
80.1033	70.457	7.77831	0.246358	-30.1964
80.4607	69.0044	7.87784	0.594946	-28.6513
80.865	70.3083	7.81691	0.409195	-27.8173
81.0538	68.8747	7.8923	0.409195	-28.3449
81.0567	69.6722	7.92695	0.203738	-27.1417
80.0009	69.3682	7.92695	0.330516	-30.046
80.8975	69.7552	7.84239	0.0057197	-26.4364
80.7067	69.5625	7.80451	0.0057197	-26.1759
80.5466	69.4553	7.76349	0.0057197	-26.4289
80.7661	69.7279	7.79646	0.430807	-27.1673
80.6643	70.4356	7.84398	0.346957	-27.8282
81.251	70.0887	7.84759	0.340656	-28.79
80.3918	69.646	7.84713	0.0439728	-27.0062
80.7913	69.4995	7.83188	0.297299	-26.6903
80.6836	69.7235	7.77433	0.368141	-26.9296
80.6885	69.2291	7.80672	0.182544	-26.5497
80.7268	68.3486	7.91921	0.57761	-29.6561
80.9269	70.1115	7.84093	0.19088	-27.0858
80.0716	69.2847	7.88698	1.42807	-33.6464
80.5633	70.4953	7.81791	0.415098	-28.2723
80.2715	69.6043	7.7627	0.268694	-27.9078
80.8171	69.1903	7.84865	0.318383	-26.993
80.1596	69.6249	7.82361	0.974437	-30.9638
80.8802	70.4141	7.86939	0.465992	-28.2237
80.7922	69.9922	7.93055	0.465992	-27.4934
80.5531	69.3172	7.8697	0.0113671	-26.4907
80.3856	70.0648	7.90755	0.0113671	-27.4203
80.3316	71.1657	7.89026	0.0216996	-31.4087
80.3318	69.719	7.89026	0.291188	-27.6515
80.6067	69.2312	7.82301	0.90672	-29.7915
80.7094	69.5239	7.79705	1.1066	-30.775
80.6736	69.242	7.83315	0.104933	-26.4213
80.892	69.8749	7.76485	0.329035	-27.0361
80.6438	69.962	7.90991	0.541667	-27.7989
80.9287	69.2243	7.81939	0.541667	-28.0156
80.3945	69.6079	7.81939	0.621381	-28.5157
80.7359	69.7509	7.8156	0.236205	-26.5278
80.7359	69.0538	7.88922	0.283769	-27.0178
80.735	69.4957	7.88547	0.569839	-27.784
81.1353	69.0946	7.82895	0.739294	-29.611
80.7641	69.7338	7.86936	0.80522	-29.0128
80.9399	68.7338	7.76614	0.342259	-28.0894
80.4698	70.1834	7.76501	0.222876	-27.4464
81.0431	69.4656	7.79497	0.25296	-27.1869
80.8822	68.8716	7.9299	0.451042	-28.0395
79.9769	71.2238	7.84225	0.786174	-33.2951
80.6132	68.6276	7.87509	0.335188	-28.1465
80.4792	69.9032	7.92246	0.771968	-29.1067
81.0185	69.3391	7.8359	0.771968	-29.2441
80.4153	70.286	7.79768	0.338386	-28.0531
80.4668	68.87	7.81065	0.0828118	-27.4618
80.5611	68.7451	7.81065	0.0828118	-27.4737
80.5611	69.6792	7.79478	0.112009	-26.4611
80.2029	69.7678	7.87217	0.112009	-28.2505
80.5646	68.7984	7.89608	0.0682756	-27.3212
80.9874	69.4021	7.8652	0.0682756	-26.7175
80.54	68.76	7.8652	0.0682756	-27.4787
80.5117	69.9894	7.88377	0.182457	-26.9463
80.8597	69.2727	7.84824	0.0690046	-26.4566
80.8165	70.2305	7.85411	0.256603	-27.2095
80.7625	69.8892	7.92444	0.274474	-26.7318
80.7457	70.4192	7.92444	0.626788	-28.7147
80.964	70.3126	7.77891	0.549711	-28.4965
80.3378	68.8277	7.83198	0.28438	-28.4024
80.276	69.9543	7.81473	0.137	-27.9367
81.0048	68.2597	7.75927	0.21055	-29.5349
80.8234	69.9621	7.75927	0.232756	-26.7545
80.8234	69.9771	7.77019	0.271017	-26.8629
80.9271	69.6814	7.90068	0.360293	-27.1122
80.9271	69.0003	7.81657	0.246326	-27.2586
81.2612	69.3411	7.81657	0.0518867	-28.2941
81.1102	69.8066	7.87984	0.117019	-27.3625
80.8002	69.5204	7.81817	0.300027	-26.7019
80.9118	69.3566	7.87485	0.0391214	-26.4896
80.7271	69.6595	7.81508	0.0391214	-26.1958
81.0444	70.2733	7.89089	0.0782805	-27.7122
80.34	68.9417	7.80335	0.524124	-28.8423
80.8251	69.3322	7.83259	0.0768182	-26.3575
80.4864	69.317	7.92039	0.491736	-27.8078
81.0324	69.5273	7.92039	0.152059	-26.943
80.4612	69.1013	7.92861	0.170286	-27.1633
81.0407	69.4723	7.88837	0.150696	-26.9884
80.8154	69.2698	7.81222	0.150696	-26.4913
80.5579	69.9131	7.81222	0.0878053	-26.6147
80.9436	69.3044	7.81222	0.146913	-26.7227
80.9436	69.3044	7.92575	0.25189	-26.9345
80.9436	68.6061	7.91067	0.126802	-28.0302
80.5241	69.671	7.91067	0.126802	-26.5729
80.8538	68.0554	7.75749	0.040836	-29.9186
80.1796	68.4581	7.75749	0.314667	-30.3651
80.5158	69.3182	7.88942	0.595562	-28.204
80.2188	69.3182	7.91948	0.0979977	-28.1596
80.5318	68.785	7.7634	0.0979977	-27.4612
80.3909	69.0689	7.90712	0.579093	-28.6939
80.4959	69.0259	7.7796	0.29414	-27.4303
80.5356	70.0246	7.8015	0.264204	-27.0852
80.6814	69.7945	7.82659	0.328107	-26.8275
82.4231	68.9142	7.8427	1.62334	-38.9833
80.1706	68.032	7.92506	0.0862777	-32.1388
80.9058	69.3801	7.85301	0.487445	-27.6146
80.5638	69.869	7.93249	0.852768	-29.3966
80.9446	69.0269	7.92937	0.656742	-28.8051
80.1622	70.063	7.80913	0.516876	-29.3616
80.9934	70.3011	7.87294	0.0191728	-27.5477
80.8191	69.3005	7.79507	0.128414	-26.4341
80.5616	69.297	7.8206	0.234804	-26.7782
80.2525	70.2917	7.76784	0.585588	-29.3881
80.4982	70.329	7.77369	0.240798	-27.6789
80.4923	69.9038	7.77369	0.128402	-26.833
80.1742	68.4248	7.77369	0.139823	-30.4525
80.2136	68.4783	7.90152	0.975783	-31.9355
80.862	69.4612	7.7646	0.590285	-27.9822
80.862	68.7396	7.79634	0.230497	-27.6291
81.2704	70.5265	7.88063	0.658886	-30.3242
80.2114	68.7771	7.79713	0.633777	-30.0554
81.1531	69.1474	7.83737	0.205927	-27.8914
81.1531	68.7145	7.85333	0.205927	-28.7324
80.2823	70.7409	7.77286	0.606426	-30.2048
80.2871	70.3797	7.77286	0.145406	-28.6658
80.5975	70.8265	7.88688	0.591771	-29.5516
80.6043	70.984	7.83618	0.572013	-29.9457
80.6043	70.9859	7.79966	0.125829	-29.5194
81.1176	70.4047	7.8387	1.15229	-31.7512
80.6656	69.4417	7.82147	0.71495	-28.5652
80.1867	70.0297	7.92207	0.0364191	-28.6316
80.7396	68.8007	7.8667	0.0364191	-27.1078
80.7618	68.4805	7.86233	0.0114182	-28.0525
80.5685	68.5189	7.78143	0.926325	-30.8797
80.9862	68.6929	7.78143	0.080896	-27.8839
81.1007	68.9553	7.77035	0.283121	-28.0577
81.1933	69.6885	7.83587	0.0855998	-27.7696
80.0427	69.9173	7.85135	0.501123	-29.9574
80.5712	69.7919	7.85135	0.450718	-27.3973
80.7403	69.8195	7.79912	0.285615	-26.7013
80.4611	69.4548	7.82311	0.285615	-27.0943
80.4611	68.7068	7.7813	0.315134	-28.245
81.3584	70.1459	7.84374	0.281204	-29.5829
80.8224	69.8635	7.77109	0.219259	-26.624
80.8224	69.8325	7.85453	0.219974	-26.6001
81.0264	69.9663	7.76445	0.219974	-27.2607
80.3967	68.8188	7.79171	0.219974	-28.0309
80.3967	69.6017	7.82265	0.422747	-27.7156
80.5466	69.0076	7.92002	0.368344	-27.5563
80.5466	69.0061	7.91308	0.433421	-27.7906
80.8024	69.2152	7.86554	0.505111	-27.6837
80.5758	70.2397	7.88951	0.505111	-28.0484
81.0185	69.4706	7.84171	0.42662	-27.6148
81.2477	69.8169	7.86745	0.42662	-28.6829
80.9245	70.3846	7.7743	0.597814	-28.7165
80.414	70.2115	7.89424	0.465065	-28.2611
80.8358	68.3283	7.77973	0.309113	-29.0075
