"res1"	"Y1_gamma1"	"LogPost"
99.6786	0.547448	-94.7999
99.8293	0.307828	-94.3172
99.6308	0.300414	-94.6084
99.7511	0.348898	-94.2885
99.7031	0.0962534	-94.3273
99.8552	0.541458	-94.8699
100.113	0.0243118	-96.5608
99.7909	0.333922	-94.28
99.9131	0.209581	-94.592
100.066	0.00201067	-95.9442
99.778	0.227088	-94.2092
99.9553	0.551789	-95.3965
99.6856	0.498923	-94.6466
99.9826	0.0113115	-95.0751
99.7642	0.166699	-94.2053
99.2629	1.14433	-100.803
100.011	0.405892	-95.4781
99.4817	0.362767	-95.7757
99.7849	0.805765	-96.0517
99.7805	0.275785	-94.2285
99.8591	0.275785	-94.3788
99.8013	0.341921	-94.3001
99.874	0.704156	-95.6544
99.8949	0.452712	-94.7764
99.8761	0.704739	-95.6655
99.7849	1.08275	-98.317
99.3939	1.13217	-99.7442
99.7057	0.44264	-94.4808
99.998	0.590161	-95.834
99.7509	0.270863	-94.2322
99.9081	0.503843	-94.9734
99.5455	0.65362	-95.7159
99.729	0.295973	-94.2699
99.9431	0.0533792	-94.7684
99.9011	0.127168	-94.5166
99.686	0.614749	-95.0274
99.4168	0.36203	-96.5296
99.7888	0.752036	-95.7141
99.7881	0.408908	-94.3811
99.7119	0.00048812	-94.3103
99.7908	0.525665	-94.6703
99.8336	0.213395	-94.2765
99.8961	0.604291	-95.2676
99.8755	0.585176	-95.1036
99.6981	0.0221866	-94.3542
99.5634	0.739726	-96.013
99.8475	0.625103	-95.1737
99.72	0.357116	-94.3315
99.795	0.663297	-95.2344
99.6635	0.502994	-94.7151
99.7401	0.604706	-94.932
99.7755	0.0691682	-94.2071
100.062	0.378999	-95.9423
99.6542	0.477791	-94.6874
99.7895	0.165135	-94.2052
99.5988	0.19834	-94.8364
99.4806	0.636295	-96.0933
99.6557	0.752823	-95.7703
99.9041	0.298932	-94.5903
99.9041	0.27486	-94.5728
99.843	0.355928	-94.4048
99.7545	0.326333	-94.2651
99.9426	0.479236	-95.1032
99.5045	0.58086	-95.7566
99.763	0.360414	-94.2979
99.7344	0.2439	-94.2426
99.9959	0.149581	-95.1888
99.8994	0.149581	-94.5093
99.4468	0.356251	-96.1676
99.9192	0.307314	-94.6799
99.8439	0.347912	-94.3972
99.7263	0.536922	-94.6923
100.112	0.248972	-96.5012
100.077	0.121019	-96.0656
100.134	0.498383	-96.9594
99.8257	0.137293	-94.2496
99.5673	0.247906	-95.0481
99.6974	0.146619	-94.3359
99.7247	0.541328	-94.7078
99.8111	0.35558	-94.331
99.9203	0.139796	-94.623
99.9203	0.782299	-96.309
99.6831	0.29099	-94.38
99.6443	0.00960161	-94.6057
99.4397	0.137768	-96.5822
99.5116	0.552877	-95.6389
99.7401	0.133228	-94.2329
99.8429	0.323773	-94.3673
99.7086	0.328424	-94.3285
99.6646	0.183572	-94.4565
99.6646	0.183572	-94.4565
99.945	0.250883	-94.8056
100.029	0.594058	-96.1032
99.887	0.724753	-95.8189
