res1           res2           tau1           Y1_gamma1      LogPost        
   0.890091E+02   0.718288E+02   0.979341E+01   0.452763E+01  -0.129386E+02
   0.857935E+02   0.726961E+02   0.982524E+01   0.236292E+01  -0.113617E+02
   0.857935E+02   0.697237E+02   0.977462E+01   0.717567E+00  -0.928520E+01
   0.869045E+02   0.668268E+02   0.979445E+01   0.851245E+00  -0.931674E+01
   0.883466E+02   0.689768E+02   0.986978E+01   0.989529E+00  -0.997108E+01
   0.872980E+02   0.663218E+02   0.979050E+01   0.157921E+01  -0.101098E+02
   0.845953E+02   0.724081E+02   0.981275E+01   0.279995E+01  -0.125729E+02
   0.840315E+02   0.801723E+02   0.843977E+01   0.547288E+01  -0.173054E+02
   0.810250E+02   0.703080E+02   0.981630E+01   0.972216E+01  -0.169187E+02
   0.896357E+02   0.630654E+02   0.981630E+01   0.599460E+01  -0.145840E+02
   0.861077E+02   0.680437E+02   0.979124E+01   0.362102E+01  -0.119454E+02
   0.874063E+02   0.697111E+02   0.979124E+01   0.104966E+01  -0.881626E+01
   0.874063E+02   0.674494E+02   0.966385E+01   0.787979E+00  -0.916470E+01
   0.861363E+02   0.739518E+02   0.989396E+01   0.164243E+01  -0.114178E+02
   0.876860E+02   0.697232E+02   0.989396E+01   0.120264E+01  -0.910626E+01
   0.878156E+02   0.713989E+02   0.965113E+01   0.186531E+00  -0.102624E+02
   0.880651E+02   0.734969E+02   0.965113E+01   0.665931E+01  -0.144800E+02
   0.879458E+02   0.719657E+02   0.980779E+01   0.203822E+01  -0.104330E+02
   0.847710E+02   0.711236E+02   0.983446E+01   0.541895E+00  -0.124374E+02
   0.841991E+02   0.723838E+02   0.965918E+01   0.191004E+01  -0.132607E+02
   0.862744E+02   0.675088E+02   0.975465E+01   0.249333E+00  -0.883928E+01
   0.867710E+02   0.675088E+02   0.975465E+01   0.249333E+00  -0.867121E+01
   0.868227E+02   0.687554E+02   0.972399E+01   0.716588E+00  -0.843955E+01
   0.870133E+02   0.687487E+02   0.972914E+01   0.502603E+00  -0.837030E+01
   0.874481E+02   0.726921E+02   0.977534E+01   0.502603E+00  -0.101757E+02
   0.879679E+02   0.681593E+02   0.977534E+01   0.986982E+00  -0.951710E+01
   0.857826E+02   0.685775E+02   0.978497E+01   0.477922E+00  -0.923934E+01
   0.853885E+02   0.697587E+02   0.969378E+01   0.529613E+00  -0.100747E+02
   0.853885E+02   0.658253E+02   0.976238E+01   0.332056E+00  -0.118836E+02
   0.872830E+02   0.713062E+02   0.969486E+01   0.473512E+01  -0.128464E+02
   0.895739E+02   0.702661E+02   0.978569E+01   0.337720E+01  -0.121712E+02
   0.841170E+02   0.668824E+02   0.974186E+01   0.975412E+01  -0.163433E+02
   0.907231E+02   0.728267E+02   0.970243E+01   0.572672E+01  -0.143872E+02
   0.885797E+02   0.692153E+02   0.970243E+01   0.263076E+01  -0.109315E+02
   0.875785E+02   0.720285E+02   0.976050E+01   0.172967E+01  -0.100543E+02
   0.859808E+02   0.705263E+02   0.985505E+01   0.221205E+01  -0.105529E+02
   0.857317E+02   0.695765E+02   0.985505E+01   0.366502E+01  -0.120651E+02
   0.849840E+02   0.650129E+02   0.980709E+01   0.230858E+01  -0.126082E+02
   0.897111E+02   0.761476E+02   0.980709E+01   0.604814E+01  -0.146853E+02
   0.897089E+02   0.699090E+02   0.980709E+01   0.389156E+01  -0.126014E+02
   0.883322E+02   0.685992E+02   0.975333E+01   0.228168E+01  -0.104963E+02
   0.883322E+02   0.692899E+02   0.969901E+01   0.171622E+01  -0.998176E+01
   0.883432E+02   0.717785E+02   0.969901E+01   0.213142E+01  -0.106675E+02
   0.864580E+02   0.711291E+02   0.981524E+01   0.263996E+00  -0.859558E+01
   0.874305E+02   0.673170E+02   0.971689E+01   0.191333E+01  -0.100216E+02
   0.869204E+02   0.728699E+02   0.971689E+01   0.635019E+00  -0.988818E+01
   0.896179E+02   0.723406E+02   0.981301E+01   0.333746E+01  -0.124396E+02
   0.881060E+02   0.743592E+02   0.976910E+01   0.199930E+01  -0.116918E+02
   0.872524E+02   0.704379E+02   0.976910E+01   0.201695E+01  -0.988066E+01
   0.854984E+02   0.690558E+02   0.964659E+01   0.550546E+01  -0.136533E+02
   0.828942E+02   0.719524E+02   0.972639E+01   0.610683E+01  -0.149942E+02
   0.901450E+02   0.714868E+02   0.969242E+01   0.278588E+01  -0.125310E+02
   0.890252E+02   0.731805E+02   0.978127E+01   0.240484E+01  -0.118222E+02
   0.878973E+02   0.707978E+02   0.974318E+01   0.240484E+01  -0.104955E+02
   0.869562E+02   0.677709E+02   0.964697E+01   0.719107E+00  -0.874914E+01
   0.882519E+02   0.702048E+02   0.990097E+01   0.224416E+00  -0.111474E+02
   0.880356E+02   0.671811E+02   0.984487E+01   0.170024E+01  -0.101342E+02
   0.864087E+02   0.725801E+02   0.984487E+01   0.282872E+00  -0.964046E+01
   0.874932E+02   0.668021E+02   0.986280E+01   0.113741E+01  -0.965992E+01
   0.871345E+02   0.650650E+02   0.982416E+01   0.284204E+00  -0.111168E+02
   0.912238E+02   0.668281E+02   0.973002E+01   0.257235E+01  -0.142786E+02
   0.931376E+02   0.702252E+02   0.976488E+01   0.467274E+01  -0.154439E+02
   0.864744E+02   0.708884E+02   0.988113E+01   0.148765E+01  -0.952164E+01
   0.845996E+02   0.720071E+02   0.968472E+01   0.145167E+01  -0.125647E+02
   0.879845E+02   0.695999E+02   0.974298E+01   0.145167E+01  -0.950278E+01
   0.848276E+02   0.763018E+02   0.974298E+01   0.190806E+01  -0.148762E+02
   0.870492E+02   0.644605E+02   0.981803E+01   0.319358E+01  -0.121455E+02
   0.873116E+02   0.700636E+02   0.981803E+01   0.120314E+01  -0.893245E+01
   0.898503E+02   0.659859E+02   0.982956E+01   0.294535E+01  -0.125919E+02
   0.871409E+02   0.670564E+02   0.968679E+01   0.242127E+01  -0.106215E+02
   0.862922E+02   0.709088E+02   0.974222E+01   0.151695E+01  -0.967350E+01
   0.881455E+02   0.688884E+02   0.969418E+01   0.166534E+01  -0.980870E+01
   0.896119E+02   0.695467E+02   0.967001E+01   0.141689E+01  -0.121494E+02
   0.866678E+02   0.674875E+02   0.987959E+01   0.148055E+01  -0.957328E+01
   0.868269E+02   0.614849E+02   0.986348E+01   0.261013E+01  -0.136810E+02
   0.868254E+02   0.695849E+02   0.986348E+01   0.725866E+00  -0.839078E+01
   0.894525E+02   0.721644E+02   0.979291E+01   0.235069E+01  -0.118684E+02
   0.877480E+02   0.708948E+02   0.979291E+01   0.121360E+01  -0.937260E+01
   0.866322E+02   0.711400E+02   0.983837E+01   0.121360E+01  -0.922890E+01
   0.872509E+02   0.746287E+02   0.974172E+01   0.349724E+01  -0.124232E+02
   0.889021E+02   0.711103E+02   0.966539E+01   0.208428E+01  -0.109301E+02
   0.860852E+02   0.668058E+02   0.966539E+01   0.105461E+01  -0.992885E+01
   0.873195E+02   0.713884E+02   0.966539E+01   0.205972E+00  -0.917853E+01
   0.866338E+02   0.706575E+02   0.966539E+01   0.205972E+00  -0.832987E+01
   0.870483E+02   0.658264E+02   0.966539E+01   0.123305E+01  -0.101961E+02
   0.866640E+02   0.684915E+02   0.966539E+01   0.123305E+01  -0.903003E+01
   0.881356E+02   0.697347E+02   0.972418E+01   0.276762E+01  -0.108764E+02
   0.858242E+02   0.687394E+02   0.985112E+01   0.470374E+00  -0.912233E+01
   0.873993E+02   0.698535E+02   0.975605E+01   0.770615E+00  -0.868555E+01
   0.905628E+02   0.742744E+02   0.987236E+01   0.843698E+01  -0.158168E+02
