"res1"	"Y1_gamma1"	"LogPost"
117.798	0.0796001	-11.9257
117.45	0.755345	-12.2842
117.531	0.305622	-11.5959
116.573	0.380415	-12.9443
117.836	0.936135	-13.1141
117.483	0.230962	-11.4747
116.566	0.468274	-13.0064
117.492	0.630221	-12.0624
117.413	1.97089	-15.1178
118.231	1.94909	-15.7189
117.38	1.73145	-14.5462
117.25	0.366243	-11.5705
117.585	0.70435	-12.2931
118.31	0.556543	-14.0382
117.168	0.106937	-11.3991
116.631	1.73434	-14.8776
117.447	0.689393	-12.1476
117.599	0.918847	-12.752
116.702	0.975598	-13.2571
117.924	2.53077	-16.5773
116.783	2.60884	-16.6329
116.087	2.90412	-17.6709
117.748	1.57836	-14.3827
117.022	0.119214	-11.5919
116.848	0.346532	-12.0932
118.387	1.42553	-15.1168
116.433	1.2077	-14.1795
117.416	0.278386	-11.4768
116.292	0.536824	-14.112
117.889	0.680618	-12.7698
117.874	0.123773	-12.151
116.928	1.00244	-12.9824
116.833	0.524089	-12.3086
117.167	0.652949	-12.0725
117.217	0.989376	-12.7654
117.404	0.112969	-11.3459
117.389	0.4747	-11.7299
117.652	0.874714	-12.7166
117.717	0.439075	-12.0425
117.303	0.101677	-11.3277
118.048	2.5821	-16.7652
118.112	0.793513	-13.5213
116.781	0.0917796	-12.151
117.197	1.4933	-13.9668
117.567	1.23596	-13.4437
117.731	0.144665	-11.7883
116.983	0.0640942	-11.6473
117.436	0.546198	-11.8718
117.01	0.294444	-11.7248
117.52	0.852311	-12.5376
117.321	1.16417	-13.1703
117.023	1.23142	-13.4099
118.271	0.709771	-13.9689
116.771	0.034021	-12.1772
117.337	0.191999	-11.3779
117.144	1.62986	-14.3049
117.441	0.523543	-11.835
116.226	0.403877	-14.4974
117.763	0.409061	-12.0969
117.54	0.229111	-11.5294
117.384	0.406382	-11.6241
117.794	0.678599	-12.564
117.627	0.242947	-11.6605
117.289	1.2384	-13.3458
117.429	0.296391	-11.5033
116.351	1.45312	-14.7431
117.49	0.292515	-11.5416
117.321	0.309856	-11.4893
117.907	0.21646	-12.2965
118.612	0.21646	-15.8022
117.745	0.372547	-12.0147
117.253	0.800004	-12.3392
117.144	0.46525	-11.7691
117.917	0.601672	-12.7203
117.412	0.575899	-11.9129
117.67	1.38736	-13.8775
118.474	1.5206	-15.4534
116.675	0.0978667	-12.5038
117.967	0.582953	-12.8307
117.722	0.359889	-11.9531
116.74	0.101755	-12.2843
117.136	0.169103	-11.4613
117.467	0.153139	-11.404
117.274	0.162201	-11.365
117.013	0.162201	-11.6269
117.507	0.162201	-11.444
117.584	0.293371	-11.6463
117.722	0.218467	-11.8154
117.739	0.328797	-11.9522
117.841	0.450738	-12.3287
117.062	0.202527	-11.5728
117.413	1.25022	-13.3968
118.18	1.24787	-14.3696
117.587	0.428651	-11.8207
117.141	0.00393194	-11.405
117.617	0.353866	-11.763
116.992	0.860397	-12.6215
117.323	0.0540028	-11.3112
117.453	0.862122	-12.5146
117.654	0.285382	-11.7455
117.151	0.00448869	-11.3948
117.478	0.326796	-11.5709
117.558	0.175023	-11.509
116.834	1.18185	-13.4678
116.904	0.864318	-12.7322
116.817	0.0483567	-12.0402
117.5	0.184049	-11.4521
117.476	0.0791764	-11.3774
117.75	0.0791764	-11.8058
116.603	0.364375	-12.8292
117.513	1.11016	-13.1134
117.061	0.55364	-11.984
117.223	0.464568	-11.7201
117.585	0.92082	-12.7432
117.216	0.173205	-11.3982
118.331	0.892732	-14.3336
117.368	0.214794	-11.4001
117.464	2.6692	-16.677
117.581	1.10684	-13.1559
117.121	0.180897	-11.4845
117.865	1.2395	-13.7752
117.051	1.33387	-13.6325
116.704	1.11948	-13.5177
116.703	1.26562	-13.8092
117.924	0.88883	-13.1968
117.275	1.98675	-15.139
117.449	0.0421657	-11.3481
118.636	1.28363	-15.6576
117.339	0.816743	-12.3754
117.896	0.635738	-12.7193
117.038	0.434402	-11.8386
117.677	0.189222	-11.7052
117.113	0.4189	-11.7318
116.735	0.0402374	-12.2929
117.26	0.748521	-12.2299
117.625	0.130875	-11.5788
117.448	0.117916	-11.3718
117.646	0.409327	-11.8777
117.592	0.234052	-11.5998
118.03	0.0520852	-12.672
117.089	0.254264	-11.5769
116.938	0.71418	-12.409
116.149	0.700415	-14.7154
117.203	1.25772	-13.3986
117.487	0.369692	-11.6327
117.116	0.457137	-11.7814
116.949	0.161206	-11.7475
117.577	0.319713	-11.6666
117.247	0.442284	-11.6774
117.814	0.845452	-12.9024
117.907	0.372717	-12.4189
117.103	0.0389894	-11.4516
117.47	0.452257	-11.7381
118.178	1.64419	-15.0666
117.007	1.79364	-14.7362
117.676	0.838294	-12.6726
117.145	0.120559	-11.4268
117.506	0.120559	-11.4198
116.744	0.857281	-12.9763
117.777	0.0981357	-11.8775
117.349	0.512683	-11.7823
117.43	0.676578	-12.1131
118.268	1.41935	-14.8391
117.846	1.10311	-13.4643
116.569	0.545009	-13.0412
117.242	1.21249	-13.2851
117.001	0.693319	-12.2909
117.313	0.515354	-11.7836
117.397	1.08728	-13.0043
117.801	0.618342	-12.4785
117.343	0.823599	-12.3909
116.03	0.379581	-15.6633
118.214	0.920479	-13.9844
118.11	0.220106	-13.0374
117.161	1.2342	-13.3525
117.454	0.559598	-11.906
117.454	0.0413507	-11.3514
117.87	0.643487	-12.6679
117.608	0.130951	-11.5529
116.822	0.196474	-12.0664
117.427	1.03998	-12.9048
116.445	0.569037	-13.4874
116.557	1.60158	-14.6889
117.228	0.468591	-11.7242
117.429	0.423498	-11.6686
117.38	0.112339	-11.3375
117.323	0.821738	-12.3842
116.74	1.17141	-13.566
117.127	0.434357	-11.7392
117.581	0.474598	-11.8821
116.867	0.474598	-12.179
118.164	1.23397	-14.3113
116.195	1.288	-14.8535
117.16	0.0615763	-11.3926
117.269	0.478089	-11.7268
116.555	0.489057	-13.0565
117.433	0.0500216	-11.3399
116.873	0.619723	-12.3605
117.148	0.683313	-12.141
117.044	0.388536	-11.7729
116.862	0.0506579	-11.9173
118.113	0.872014	-13.6302
117.489	0.67204	-12.1408
117.489	0.884738	-12.5859
115.87	1.07742	-15.7958
118.116	2.71586	-17.0748
118.034	0.947998	-13.5416
117.107	0.315902	-11.6138
118.528	0.222359	-15.2442
117.744	0.683365	-12.4796
117.615	0.532234	-12.018
117.167	0.107603	-11.4011
117.906	1.20095	-13.7577
117.647	1.16227	-13.3416
116.848	1.33231	-13.7804
116.507	1.07164	-13.8082
117.007	0.216364	-11.6688
117.073	0.827795	-12.4818
117.883	1.08764	-13.4929
117.21	0.353393	-11.5724
117.192	0.0767182	-11.3693
117.994	0.927945	-13.416
117.295	0.601385	-11.9366
117.487	0.870469	-12.5534
117.281	0.42874	-11.6489
117.153	0.158532	-11.4385
117.628	0.0924009	-11.5679
118.554	0.353833	-15.3387
117.397	0.0806566	-11.3307
117.151	0.0806566	-11.4068
117.233	0.221098	-11.4239
117.634	0.607992	-12.1733
117.926	1.59885	-14.6169
116.8	0.0709712	-12.0933
117.013	0.599245	-12.115
116.821	1.17035	-13.4587
117.451	0.106792	-11.3688
117.552	0.38139	-11.7119
116.933	0.440778	-12.0108
117.099	0.334426	-11.6431
117.601	0.043585	-11.5126
117.081	0.721963	-12.2641
117.485	0.782921	-12.3638
118.279	0.0517493	-13.8072
118.327	0.791601	-14.2361
116.402	0.583061	-13.6546
117.57	0.148801	-11.508
116.901	0.199595	-11.87
116.975	0.668824	-12.2801
117.136	0.499829	-11.8284
116.606	1.11639	-13.6803
116.762	0.203675	-12.2412
118.261	1.44448	-14.8666
116.575	0.942887	-13.4616
117.484	0.224698	-11.4706
117.361	0.392966	-11.5991
116.868	1.03822	-13.1258
116.723	0.260912	-12.3834
118.136	2.4444	-16.5673
118.529	0.795523	-15.0642
117.834	0.994793	-13.2264
118.553	0.990238	-15.2075
117.751	0.642736	-12.4222
116.053	0.594702	-15.2572
118.189	0.109914	-13.362
117.17	0.0869772	-11.3907
117.219	0.803355	-12.3536
116.279	0.553312	-14.1713
115.991	1.77204	-15.9458
117.158	0.0747282	-11.3981
117.553	0.302195	-11.6168
117.8	1.48131	-14.217
117.757	0.66479	-12.4696
117.935	0.407361	-12.5354
116.703	1.25901	-13.7953
116.349	0.597803	-13.8665
117.345	0.468286	-11.7087
118.065	1.19086	-14.0281
117.335	0.281605	-11.4586
117.335	0.641194	-12.0136
116.479	0.265481	-13.306
117.651	0.15019	-11.6331
117.754	0.0174984	-11.8051
116.669	1.12122	-13.5788
116.936	1.02268	-13.0161
117.263	1.18634	-13.2213
116.976	1.11033	-13.1692
117.465	0.448445	-11.7284
117.388	1.19877	-13.266
116.288	1.63012	-15.1572
116.799	0.928716	-13.0063
117.571	0.338054	-11.6803
117.932	0.243751	-12.393
117.372	0.80583	-12.3589
117.049	1.06026	-13.0021
115.788	0.836371	-16.363
116.536	0.750113	-13.3185
116.536	0.749031	-13.3174
116.936	1.06916	-13.1157
116.273	0.755869	-14.1986
116.342	1.31652	-14.5429
117.037	0.987533	-12.8492
116.11	1.01667	-14.8864
117.317	0.185764	-11.3734
117.005	0.668666	-12.2426
117.547	0.0309731	-11.4383
117.287	0.272403	-11.4523
117.955	0.220234	-12.4541
117.461	0.335385	-11.5686
117.582	0.294286	-11.6448
117.421	0.690244	-12.1359
117.768	0.309618	-11.9962
117.729	0.660674	-12.4144
116.089	0.210527	-15.4847
117.717	0.210527	-11.7985
117.813	0.750124	-12.7248
117.015	1.42206	-13.8591
117.393	0.567567	-11.89
117.531	0.506995	-11.8781
117.55	1.22649	-13.41
117.199	0.359451	-11.586
117.338	0.722218	-12.1757
117.044	0.722218	-12.2982
117.15	0.158235	-11.4411
117.036	0.152775	-11.5844
117.436	0.468724	-11.7416
117.35	0.326235	-11.5105
119.442	1.66372	-18.5328
117.505	0.36637	-11.6435
118.109	0.92859	-13.6988
117.438	0.73104	-12.2276
117.305	0.489879	-11.7414
117.461	0.225509	-11.4532
117.557	0.0912512	-11.4646
116.914	0.0912512	-11.798
117.75	0.358789	-12.0096
117.397	1.05195	-12.9217
116.749	0.407215	-12.3953
117.516	0.286378	-11.5594
117.549	0.438064	-11.7887
117.455	0.263383	-11.4845
117.988	0.849658	-13.2727
118.211	1.56409	-14.977
117.041	0.0766095	-11.5468
116.867	0.244054	-11.9744
117.66	0.00380404	-11.608
117.708	0.457261	-12.0502
117.227	0.55381	-11.865
117.448	0.685164	-12.1401
117.687	0.542036	-12.1417
117.143	0.151241	-11.4435
117.724	1.32235	-13.7803
117.288	0.0967054	-11.3286
117.706	1.04275	-13.1412
116.742	0.500006	-12.4976
117.42	0.500006	-11.7842
117.252	0.251162	-11.4419
117.2	0.0707456	-11.3616
116.556	0.100032	-12.9719
116.147	0.511585	-14.8343
117.338	0.143019	-11.346
117.213	0.237777	-11.4486
117.323	0.523604	-11.7979
117.778	0.218279	-11.9411
116.325	0.448116	-13.9832
117.829	0.405308	-12.2442
118.128	0.743118	-13.5095
116.343	1.61798	-15.0413
118.755	0.392669	-16.6267
117.567	0.672512	-12.212
117.448	1.12161	-13.1049
117.466	0.351811	-11.5931
117.114	1.98982	-15.1612
117.353	0.345711	-11.5349
117.357	0.88143	-12.5208
