res1           res2           tau1           Y1_gamma1      LogPost        
   0.791017E+02   0.810266E+02   0.716847E+01   0.162077E+00  -0.200122E+02
   0.803251E+02   0.812608E+02   0.762666E+01   0.780708E+00  -0.203508E+02
   0.803146E+02   0.824412E+02   0.763464E+01   0.104539E+00  -0.203552E+02
   0.809247E+02   0.819032E+02   0.771654E+01   0.104539E+00  -0.184398E+02
   0.804154E+02   0.812018E+02   0.765760E+01   0.291149E+00  -0.190688E+02
   0.806531E+02   0.804890E+02   0.713220E+01   0.118879E+00  -0.189718E+02
   0.813109E+02   0.811073E+02   0.714553E+01   0.305900E-01  -0.196456E+02
   0.789389E+02   0.809433E+02   0.720359E+01   0.636419E+00  -0.210120E+02
   0.796058E+02   0.807785E+02   0.714335E+01   0.354245E+00  -0.193809E+02
   0.806468E+02   0.803523E+02   0.756476E+01   0.354245E+00  -0.193108E+02
   0.806468E+02   0.801883E+02   0.759155E+01   0.775453E-01  -0.190421E+02
   0.806082E+02   0.812366E+02   0.717956E+01   0.777001E+00  -0.214912E+02
   0.809040E+02   0.790039E+02   0.771856E+01   0.633696E+00  -0.206556E+02
   0.811733E+02   0.808331E+02   0.750326E+01   0.438416E+00  -0.201293E+02
   0.807125E+02   0.824143E+02   0.773529E+01   0.525774E+00  -0.201324E+02
   0.806956E+02   0.815654E+02   0.766330E+01   0.891614E-02  -0.185900E+02
   0.809437E+02   0.805530E+02   0.743565E+01   0.891614E-02  -0.184414E+02
   0.807389E+02   0.811556E+02   0.758085E+01   0.891614E-02  -0.187606E+02
   0.811075E+02   0.809121E+02   0.715143E+01   0.594248E-01  -0.188327E+02
   0.803101E+02   0.809121E+02   0.711665E+01   0.178555E+00  -0.188544E+02
   0.807507E+02   0.804830E+02   0.740276E+01   0.402034E+00  -0.192405E+02
   0.810084E+02   0.804830E+02   0.723462E+01   0.506074E+00  -0.198973E+02
   0.789103E+02   0.810057E+02   0.725831E+01   0.344594E+00  -0.206339E+02
   0.808483E+02   0.803191E+02   0.710375E+01   0.409547E+00  -0.201520E+02
   0.815277E+02   0.804204E+02   0.708268E+01   0.634854E+00  -0.207162E+02
   0.798385E+02   0.803392E+02   0.708268E+01   0.296957E+00  -0.200179E+02
   0.801408E+02   0.806472E+02   0.726217E+01   0.459720E+00  -0.193762E+02
   0.806104E+02   0.805766E+02   0.718740E+01   0.133960E+00  -0.187473E+02
   0.809892E+02   0.804888E+02   0.750588E+01   0.133960E+00  -0.192225E+02
