X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.380549E-01   0.380549E-01   0.103178E+03   0.103178E+03   0.100086E+03   0.309228E+01   0.106465E+01
   0.359725E+00   0.359725E+00   0.100467E+03   0.100467E+03   0.100086E+03   0.381142E+00   0.152783E+00
   0.457638E+00   0.457638E+00   0.994794E+02   0.994794E+02   0.100086E+03  -0.606621E+00  -0.276109E+00
   0.477565E+00   0.477565E+00   0.100405E+03   0.100405E+03   0.100086E+03   0.319470E+00   0.136115E+00
   0.601521E+00   0.601521E+00   0.101081E+03   0.101081E+03   0.100086E+03   0.994720E+00   0.367412E+00
   0.638990E+00   0.638990E+00   0.984359E+02   0.984359E+02   0.100086E+03  -0.165013E+01  -0.696180E+00
   0.895939E+00   0.895939E+00   0.100082E+03   0.100082E+03   0.100086E+03  -0.441881E-02  -0.149743E-02
   0.107590E+01   0.107590E+01   0.992563E+02   0.992563E+02   0.100086E+03  -0.829679E+00  -0.333628E+00
   0.113894E+01   0.113894E+01   0.100778E+03   0.100778E+03   0.100086E+03   0.691702E+00   0.278361E+00
   0.117937E+01   0.117937E+01   0.979507E+02   0.979507E+02   0.100086E+03  -0.213534E+01  -0.807421E+00
   0.146365E+01   0.146365E+01   0.100549E+03   0.100549E+03   0.100086E+03   0.463367E+00   0.176325E+00
   0.149838E+01   0.149838E+01   0.103947E+03   0.103947E+03   0.100086E+03   0.386088E+01   0.140866E+01
   0.150719E+01   0.150719E+01   0.100832E+03   0.100832E+03   0.100086E+03   0.745807E+00   0.315329E+00
   0.160235E+01   0.160235E+01   0.102843E+03   0.102843E+03   0.100086E+03   0.275680E+01   0.103563E+01
   0.161349E+01   0.161349E+01   0.979611E+02   0.979611E+02   0.100086E+03  -0.212492E+01  -0.878367E+00
   0.178410E+01   0.178410E+01   0.980003E+02   0.980003E+02   0.100086E+03  -0.208568E+01  -0.778706E+00
   0.180576E+01   0.180576E+01   0.101479E+03   0.101479E+03   0.100086E+03   0.139265E+01   0.603534E+00
   0.187981E+01   0.187981E+01   0.978603E+02   0.978603E+02   0.100086E+03  -0.222570E+01  -0.690790E+00
   0.195374E+01   0.195374E+01   0.996320E+02   0.996320E+02   0.100086E+03  -0.453956E+00  -0.208207E+00
   0.203179E+01   0.203179E+01   0.998865E+02   0.998865E+02   0.100086E+03  -0.199496E+00  -0.775182E-01
   0.209473E+01   0.209473E+01   0.987385E+02   0.987385E+02   0.100086E+03  -0.134754E+01  -0.393435E+00
   0.210471E+01   0.210471E+01   0.103100E+03   0.103100E+03   0.100086E+03   0.301441E+01   0.814270E+00
   0.215186E+01   0.215186E+01   0.990785E+02   0.990785E+02   0.100086E+03  -0.100754E+01  -0.415590E+00
   0.218400E+01   0.218400E+01   0.991678E+02   0.991678E+02   0.100086E+03  -0.918163E+00  -0.346071E+00
   0.220869E+01   0.220869E+01   0.998000E+02   0.998000E+02   0.100086E+03  -0.286006E+00  -0.125541E+00
   0.234434E+01   0.234434E+01   0.986101E+02   0.986101E+02   0.100086E+03  -0.147589E+01  -0.540580E+00
   0.250679E+01   0.250679E+01   0.999831E+02   0.999831E+02   0.100086E+03  -0.102865E+00  -0.377612E-01
   0.251043E+01   0.251043E+01   0.956459E+02   0.956459E+02   0.981041E+02  -0.245823E+01  -0.927132E+00
   0.288625E+01   0.288625E+01   0.968862E+02   0.968862E+02   0.981041E+02  -0.121789E+01  -0.444719E+00
   0.312004E+01   0.312004E+01   0.963889E+02   0.963889E+02   0.981041E+02  -0.171518E+01  -0.569917E+00
   0.323360E+01   0.323360E+01   0.981233E+02   0.981233E+02   0.981041E+02   0.191954E-01   0.735220E-02
   0.335363E+01   0.335363E+01   0.961314E+02   0.961314E+02   0.981041E+02  -0.197265E+01  -0.784105E+00
   0.360454E+01   0.360454E+01   0.963249E+02   0.963249E+02   0.981041E+02  -0.177919E+01  -0.674470E+00
   0.365831E+01   0.365831E+01   0.964173E+02   0.964173E+02   0.981041E+02  -0.168683E+01  -0.543441E+00
   0.373329E+01   0.373329E+01   0.971015E+02   0.971015E+02   0.981041E+02  -0.100258E+01  -0.284179E+00
   0.388987E+01   0.388987E+01   0.946673E+02   0.946673E+02   0.981041E+02  -0.343681E+01  -0.135379E+01
   0.389053E+01   0.389053E+01   0.963697E+02   0.963697E+02   0.981041E+02  -0.173438E+01  -0.682423E+00
   0.389221E+01   0.389221E+01   0.958407E+02   0.958407E+02   0.981041E+02  -0.226341E+01  -0.947275E+00
   0.394783E+01   0.394783E+01   0.917713E+02   0.917713E+02   0.981041E+02  -0.633276E+01  -0.268931E+01
   0.425561E+01   0.425561E+01   0.919117E+02   0.919117E+02   0.981041E+02  -0.619244E+01  -0.237934E+01
   0.428021E+01   0.428021E+01   0.913988E+02   0.913988E+02   0.981041E+02  -0.670531E+01  -0.254566E+01
   0.429328E+01   0.429328E+01   0.935820E+02   0.935820E+02   0.981041E+02  -0.452214E+01  -0.171355E+01
   0.452585E+01   0.452585E+01   0.908428E+02   0.908428E+02   0.981041E+02  -0.726128E+01  -0.252211E+01
   0.454172E+01   0.454172E+01   0.932023E+02   0.932023E+02   0.981041E+02  -0.490176E+01  -0.187765E+01
   0.462879E+01   0.462879E+01   0.100015E+03   0.100015E+03   0.981041E+02   0.191080E+01   0.837691E+00
   0.470788E+01   0.470788E+01   0.102026E+03   0.102026E+03   0.981041E+02   0.392162E+01   0.122309E+01
   0.473333E+01   0.473333E+01   0.975643E+02   0.975643E+02   0.981041E+02  -0.539803E+00  -0.197495E+00
   0.475634E+01   0.475634E+01   0.979297E+02   0.979297E+02   0.981041E+02  -0.174395E+00  -0.711491E-01
   0.476724E+01   0.476724E+01   0.101407E+03   0.101407E+03   0.981041E+02   0.330300E+01   0.940123E+00
   0.522912E+01   0.522912E+01   0.100863E+03   0.100863E+03   0.981041E+02   0.275892E+01   0.122457E+01
   0.530541E+01   0.530541E+01   0.100923E+03   0.100923E+03   0.981041E+02   0.281851E+01   0.112006E+01
   0.533222E+01   0.533222E+01   0.102334E+03   0.102334E+03   0.981041E+02   0.423019E+01   0.144442E+01
   0.536035E+01   0.536035E+01   0.101355E+03   0.101355E+03   0.981041E+02   0.325079E+01   0.139448E+01
   0.537734E+01   0.537734E+01   0.101014E+03   0.101014E+03   0.981041E+02   0.290982E+01   0.117799E+01
   0.539259E+01   0.539259E+01   0.984194E+02   0.984194E+02   0.981041E+02   0.315314E+00   0.107806E+00
   0.539599E+01   0.539599E+01   0.100308E+03   0.100308E+03   0.981041E+02   0.220365E+01   0.935203E+00
   0.543535E+01   0.543535E+01   0.102042E+03   0.102042E+03   0.981041E+02   0.393835E+01   0.148772E+01
   0.554069E+01   0.554069E+01   0.100119E+03   0.100119E+03   0.981041E+02   0.201503E+01   0.882400E+00
   0.556444E+01   0.556444E+01   0.999351E+02   0.999351E+02   0.981041E+02   0.183101E+01   0.794844E+00
   0.565084E+01   0.565084E+01   0.100170E+03   0.100170E+03   0.981041E+02   0.206544E+01   0.907123E+00
   0.567542E+01   0.567542E+01   0.101573E+03   0.101573E+03   0.981041E+02   0.346902E+01   0.144040E+01
   0.572357E+01   0.572357E+01   0.100536E+03   0.100536E+03   0.981041E+02   0.243236E+01   0.100462E+01
   0.576512E+01   0.576512E+01   0.989109E+02   0.989109E+02   0.981041E+02   0.806808E+00   0.320865E+00
