res1           res2           tau1           Y1_gamma1      LogPost        
   0.100712E+03   0.980987E+02   0.229919E+01   0.238153E+01  -0.153044E+03
   0.994772E+02   0.978328E+02   0.236880E+01   0.244558E+01  -0.153074E+03
   0.999337E+02   0.974309E+02   0.313367E+01   0.216035E+01  -0.155016E+03
   0.999520E+02   0.981627E+02   0.294327E+01   0.218863E+01  -0.153730E+03
   0.993757E+02   0.983998E+02   0.237892E+01   0.236751E+01  -0.153759E+03
   0.100083E+03   0.985723E+02   0.624488E+00   0.253293E+01  -0.155730E+03
   0.100793E+03   0.981809E+02   0.179553E+01   0.236479E+01  -0.154316E+03
   0.100403E+03   0.981808E+02   0.289967E+01   0.266623E+01  -0.154780E+03
   0.993014E+02   0.983732E+02   0.338510E+01   0.216773E+01  -0.155300E+03
   0.100327E+03   0.973914E+02   0.303723E+01   0.250515E+01  -0.154731E+03
   0.100072E+03   0.978582E+02   0.190425E+01   0.254971E+01  -0.154082E+03
   0.100348E+03   0.980512E+02   0.250455E+01   0.201122E+01  -0.153124E+03
   0.100267E+03   0.978175E+02   0.195537E+01   0.229266E+01  -0.153653E+03
   0.989752E+02   0.982971E+02   0.365886E+01   0.283307E+01  -0.156560E+03
   0.994589E+02   0.980470E+02   0.288609E+01   0.269799E+01  -0.154140E+03
   0.100100E+03   0.981305E+02   0.173731E+01   0.204602E+01  -0.154398E+03
   0.997717E+02   0.979502E+02   0.326270E+01   0.304845E+01  -0.156320E+03
   0.100516E+03   0.980879E+02   0.210536E+01   0.214277E+01  -0.152890E+03
   0.101095E+03   0.987932E+02   0.214247E+01   0.275866E+01  -0.155868E+03
   0.999491E+02   0.983970E+02   0.229318E+01   0.276952E+01  -0.154061E+03
   0.990181E+02   0.974585E+02   0.354638E+01   0.294626E+01  -0.157004E+03
   0.993693E+02   0.977231E+02   0.226698E+01   0.282422E+01  -0.154557E+03
   0.100592E+03   0.981394E+02   0.189955E+01   0.226998E+01  -0.153659E+03
   0.102478E+03   0.984328E+02   0.283376E+00   0.286063E+01  -0.157018E+03
   0.103387E+03   0.984328E+02   0.136496E+00   0.278295E+01  -0.156743E+03
   0.993684E+02   0.988310E+02   0.187397E+01   0.330729E+01  -0.158765E+03
   0.997494E+02   0.979003E+02   0.257726E+01   0.241301E+01  -0.153096E+03
   0.997304E+02   0.974553E+02   0.271457E+01   0.260986E+01  -0.153936E+03
   0.994654E+02   0.977204E+02   0.304261E+01   0.253843E+01  -0.153989E+03
   0.991660E+02   0.973995E+02   0.266147E+01   0.238053E+01  -0.154568E+03
   0.100763E+03   0.987223E+02   0.182042E+01   0.277695E+01  -0.155171E+03
   0.100065E+03   0.979635E+02   0.305704E+01   0.243199E+01  -0.153657E+03
   0.100445E+03   0.979444E+02   0.210540E+01   0.244085E+01  -0.152820E+03
   0.100061E+03   0.979893E+02   0.262345E+01   0.244085E+01  -0.153166E+03
   0.991140E+02   0.982177E+02   0.374378E+01   0.259650E+01  -0.155795E+03
   0.975731E+02   0.101054E+03   0.462158E+01   0.210700E+01  -0.153975E+03
   0.980554E+02   0.994362E+02   0.490509E+01   0.266145E+01  -0.154631E+03
   0.980758E+02   0.101398E+03   0.513429E+01   0.233875E+01  -0.153272E+03
   0.980383E+02   0.100082E+03   0.514693E+01   0.239037E+01  -0.152997E+03
   0.978980E+02   0.100234E+03   0.521800E+01   0.250413E+01  -0.153301E+03
   0.983121E+02   0.101801E+03   0.475729E+01   0.200694E+01  -0.154368E+03
   0.980858E+02   0.100332E+03   0.516184E+01   0.206683E+01  -0.152826E+03
   0.984464E+02   0.100029E+03   0.505551E+01   0.256920E+01  -0.153555E+03
   0.984719E+02   0.100831E+03   0.526011E+01   0.268804E+01  -0.154156E+03
   0.978524E+02   0.101195E+03   0.504441E+01   0.250307E+01  -0.153582E+03
   0.982714E+02   0.100215E+03   0.512638E+01   0.222242E+01  -0.152681E+03
   0.982663E+02   0.100354E+03   0.509036E+01   0.208947E+01  -0.152719E+03
   0.982889E+02   0.100678E+03   0.521546E+01   0.225511E+01  -0.152534E+03
   0.995783E+02   0.989723E+02   0.802099E+00   0.240270E+01  -0.156527E+03
   0.998059E+02   0.970208E+02   0.310867E+01   0.265774E+01  -0.155575E+03
   0.100485E+03   0.982977E+02   0.244870E+01   0.282508E+01  -0.154458E+03
   0.990290E+02   0.972566E+02   0.244937E+01   0.218381E+01  -0.155566E+03
   0.100183E+03   0.982497E+02   0.260978E+01   0.266441E+01  -0.154054E+03
   0.988617E+02   0.981809E+02   0.301332E+01   0.207644E+01  -0.155957E+03
   0.101392E+03   0.979425E+02   0.250220E+01   0.239703E+01  -0.155509E+03
   0.998887E+02   0.965184E+02   0.247580E+01   0.341884E+01  -0.160104E+03
   0.100562E+03   0.988755E+02   0.944834E+00   0.196582E+01  -0.157646E+03
   0.996272E+02   0.978715E+02   0.283525E+01   0.293028E+01  -0.154984E+03
   0.100610E+03   0.986305E+02   0.339093E+01   0.238322E+01  -0.157714E+03
   0.979403E+02   0.100877E+03   0.494536E+01   0.202921E+01  -0.153155E+03
   0.980408E+02   0.101148E+03   0.494536E+01   0.240558E+01  -0.153048E+03
   0.988470E+02   0.100717E+03   0.494536E+01   0.217809E+01  -0.153969E+03
   0.987671E+02   0.100717E+03   0.526197E+01   0.188748E+01  -0.155218E+03
   0.984730E+02   0.994946E+02   0.471482E+01   0.185478E+01  -0.155837E+03
   0.984730E+02   0.992438E+02   0.489557E+01   0.241753E+01  -0.154698E+03
   0.985047E+02   0.101584E+03   0.509972E+01   0.262007E+01  -0.154344E+03
   0.981127E+02   0.995663E+02   0.466852E+01   0.228629E+01  -0.153400E+03
   0.979890E+02   0.100707E+03   0.515700E+01   0.213174E+01  -0.152752E+03
   0.980100E+02   0.999659E+02   0.494759E+01   0.175109E+01  -0.155077E+03
   0.976818E+02   0.100638E+03   0.464015E+01   0.269161E+01  -0.154065E+03
   0.981564E+02   0.100643E+03   0.514980E+01   0.269161E+01  -0.153582E+03
   0.981040E+02   0.101035E+03   0.496113E+01   0.228434E+01  -0.152754E+03
   0.984379E+02   0.997748E+02   0.496113E+01   0.224074E+01  -0.153430E+03
   0.981164E+02   0.100684E+03   0.475744E+01   0.261683E+01  -0.152949E+03
   0.989938E+02   0.102248E+03   0.479075E+01   0.239341E+01  -0.157222E+03
   0.986504E+02   0.987784E+02   0.519917E+01   0.236485E+01  -0.156558E+03
   0.989448E+02   0.101898E+03   0.496884E+01   0.238450E+01  -0.155981E+03
   0.980849E+02   0.100272E+03   0.465616E+01   0.235795E+01  -0.152641E+03
   0.980849E+02   0.994786E+02   0.465683E+01   0.233407E+01  -0.153596E+03
   0.985137E+02   0.101610E+03   0.537451E+01   0.206254E+01  -0.156951E+03
   0.980554E+02   0.100152E+03   0.487238E+01   0.241455E+01  -0.152955E+03
   0.987465E+02   0.100885E+03   0.482627E+01   0.278830E+01  -0.154782E+03
   0.978090E+02   0.998299E+02   0.470981E+01   0.208991E+01  -0.154183E+03
   0.980959E+02   0.100971E+03   0.463407E+01   0.226182E+01  -0.153035E+03
   0.980959E+02   0.998021E+02   0.491200E+01   0.201593E+01  -0.153686E+03
   0.976818E+02   0.992507E+02   0.490388E+01   0.284976E+01  -0.156311E+03
   0.975901E+02   0.102297E+03   0.490352E+01   0.354444E+01  -0.160974E+03
   0.988081E+02   0.993817E+02   0.184330E+01   0.283283E+01  -0.159832E+03
   0.990198E+02   0.979004E+02   0.236943E+01   0.231506E+01  -0.154210E+03
   0.995925E+02   0.986661E+02   0.166492E+01   0.229341E+01  -0.154742E+03
   0.997067E+02   0.983912E+02   0.279693E+01   0.219040E+01  -0.153681E+03
   0.100321E+03   0.981774E+02   0.189026E+01   0.216373E+01  -0.153631E+03
   0.995692E+02   0.979410E+02   0.239953E+01   0.226477E+01  -0.152772E+03
   0.997460E+02   0.976045E+02   0.243368E+01   0.266741E+01  -0.153497E+03
   0.100122E+03   0.978478E+02   0.234466E+01   0.266741E+01  -0.153215E+03
   0.100496E+03   0.978478E+02   0.271215E+01   0.229784E+01  -0.153710E+03
