"loglikelihood"	"logprio"	"logposterior"
-152.596829814012	-4.60517018598809	-157.202
-152.657829814012	-4.60517018598809	-157.263
-152.911829814012	-4.60517018598809	-157.517
-154.960829814012	-4.60517018598809	-159.566
-153.436829814012	-4.60517018598809	-158.042
-152.956829814012	-4.60517018598809	-157.562
-152.477829814012	-4.60517018598809	-157.083
-153.839829814012	-4.60517018598809	-158.445
-152.334829814012	-4.60517018598809	-156.94
-152.333829814012	-4.60517018598809	-156.939
-152.382829814012	-4.60517018598809	-156.988
-152.523829814012	-4.60517018598809	-157.129
-152.956829814012	-4.60517018598809	-157.562
-153.020829814012	-4.60517018598809	-157.626
-153.812829814012	-4.60517018598809	-158.418
-152.627829814012	-4.60517018598809	-157.233
-152.562829814012	-4.60517018598809	-157.168
-155.208829814012	-4.60517018598809	-159.814
-152.742829814012	-4.60517018598809	-157.348
-155.101829814012	-4.60517018598809	-159.707
-153.618829814012	-4.60517018598809	-158.224
-152.585829814012	-4.60517018598809	-157.191
-158.499829814012	-4.60517018598809	-163.105
-157.602829814012	-4.60517018598809	-162.208
-153.402829814012	-4.60517018598809	-158.008
-152.588829814012	-4.60517018598809	-157.194
-152.316829814012	-4.60517018598809	-156.922
-152.474829814012	-4.60517018598809	-157.08
-152.951829814012	-4.60517018598809	-157.557
-153.767829814012	-4.60517018598809	-158.373
-153.946829814012	-4.60517018598809	-158.552
-153.026829814012	-4.60517018598809	-157.632
-152.687829814012	-4.60517018598809	-157.293
-152.427829814012	-4.60517018598809	-157.033
-152.616829814012	-4.60517018598809	-157.222
-153.274829814012	-4.60517018598809	-157.88
-152.732829814012	-4.60517018598809	-157.338
-153.061829814012	-4.60517018598809	-157.667
-153.377829814012	-4.60517018598809	-157.983
-152.385829814012	-4.60517018598809	-156.991
-152.735829814012	-4.60517018598809	-157.341
-154.912829814012	-4.60517018598809	-159.518
-154.537829814012	-4.60517018598809	-159.143
-155.637829814012	-4.60517018598809	-160.243
-154.402829814012	-4.60517018598809	-159.008
-153.002829814012	-4.60517018598809	-157.608
-152.288829814012	-4.60517018598809	-156.894
-152.459829814012	-4.60517018598809	-157.065
-152.900829814012	-4.60517018598809	-157.506
-152.507829814012	-4.60517018598809	-157.113
-153.987829814012	-4.60517018598809	-158.593
-152.493829814012	-4.60517018598809	-157.099
-152.604829814012	-4.60517018598809	-157.21
-157.330829814012	-4.60517018598809	-161.936
-152.476829814012	-4.60517018598809	-157.082
-153.302829814012	-4.60517018598809	-157.908
-153.078829814012	-4.60517018598809	-157.684
-152.483829814012	-4.60517018598809	-157.089
-152.386829814012	-4.60517018598809	-156.992
-152.412829814012	-4.60517018598809	-157.018
-153.135829814012	-4.60517018598809	-157.741
-153.177829814012	-4.60517018598809	-157.783
-154.191829814012	-4.60517018598809	-158.797
-154.248829814012	-4.60517018598809	-158.854
-153.612829814012	-4.60517018598809	-158.218
-152.805829814012	-4.60517018598809	-157.411
-152.364829814012	-4.60517018598809	-156.97
-153.729829814012	-4.60517018598809	-158.335
-152.363829814012	-4.60517018598809	-156.969
-154.992829814012	-4.60517018598809	-159.598
-152.564829814012	-4.60517018598809	-157.17
-154.598829814012	-4.60517018598809	-159.204
-152.659829814012	-4.60517018598809	-157.265
-153.640829814012	-4.60517018598809	-158.246
-153.158829814012	-4.60517018598809	-157.764
-153.652829814012	-4.60517018598809	-158.258
-153.268829814012	-4.60517018598809	-157.874
-152.689829814012	-4.60517018598809	-157.295
-152.636829814012	-4.60517018598809	-157.242
-152.945829814012	-4.60517018598809	-157.551
-152.500829814012	-4.60517018598809	-157.106
-155.512829814012	-4.60517018598809	-160.118
