X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.380549E-01   0.380549E-01   0.103178E+03   0.103178E+03   0.988014E+02   0.437688E+01   0.138218E+01
   0.359725E+00   0.359725E+00   0.100467E+03   0.100467E+03   0.988014E+02   0.166574E+01   0.595863E+00
   0.457638E+00   0.457638E+00   0.994794E+02   0.994794E+02   0.988014E+02   0.677979E+00   0.267607E+00
   0.477565E+00   0.477565E+00   0.100405E+03   0.100405E+03   0.988014E+02   0.160407E+01   0.601986E+00
   0.601521E+00   0.601521E+00   0.101081E+03   0.101081E+03   0.988014E+02   0.227932E+01   0.763113E+00
   0.638990E+00   0.638990E+00   0.984359E+02   0.984359E+02   0.988014E+02  -0.365527E+00  -0.136132E+00
   0.895939E+00   0.895939E+00   0.100082E+03   0.100082E+03   0.988014E+02   0.128018E+01   0.398899E+00
   0.107590E+01   0.107590E+01   0.992563E+02   0.992563E+02   0.988014E+02   0.454921E+00   0.163140E+00
   0.113894E+01   0.113894E+01   0.100778E+03   0.100778E+03   0.988014E+02   0.197630E+01   0.709161E+00
   0.117937E+01   0.117937E+01   0.979507E+02   0.979507E+02   0.988014E+02  -0.850741E+00  -0.290342E+00
   0.146365E+01   0.146365E+01   0.100549E+03   0.100549E+03   0.988014E+02   0.174797E+01   0.599636E+00
   0.149838E+01   0.149838E+01   0.103947E+03   0.103947E+03   0.988014E+02   0.514548E+01   0.170537E+01
   0.150719E+01   0.150719E+01   0.100832E+03   0.100832E+03   0.988014E+02   0.203041E+01   0.757446E+00
   0.160235E+01   0.160235E+01   0.102843E+03   0.102843E+03   0.988014E+02   0.404140E+01   0.137194E+01
   0.161349E+01   0.161349E+01   0.979611E+02   0.979611E+02   0.988014E+02  -0.840324E+00  -0.307996E+00
   0.178410E+01   0.178410E+01   0.980003E+02   0.980003E+02   0.988014E+02  -0.801080E+00  -0.270577E+00
   0.180576E+01   0.180576E+01   0.101479E+03   0.101479E+03   0.988014E+02   0.267725E+01   0.101803E+01
   0.187981E+01   0.187981E+01   0.978603E+02   0.978603E+02   0.988014E+02  -0.941098E+00  -0.271982E+00
   0.195374E+01   0.195374E+01   0.996320E+02   0.996320E+02   0.988014E+02   0.830644E+00   0.329753E+00
   0.203179E+01   0.203179E+01   0.998865E+02   0.998865E+02   0.988014E+02   0.108510E+01   0.378596E+00
   0.209473E+01   0.209473E+01   0.987385E+02   0.987385E+02   0.988014E+02  -0.629379E-01  -0.172432E-01
   0.210471E+01   0.210471E+01   0.103100E+03   0.103100E+03   0.988014E+02   0.429901E+01   0.109920E+01
   0.215186E+01   0.215186E+01   0.990785E+02   0.990785E+02   0.988014E+02   0.277059E+00   0.101376E+00
   0.218400E+01   0.218400E+01   0.991678E+02   0.991678E+02   0.988014E+02   0.366437E+00   0.124733E+00
   0.220869E+01   0.220869E+01   0.998000E+02   0.998000E+02   0.988014E+02   0.998594E+00   0.383460E+00
   0.234434E+01   0.234434E+01   0.986101E+02   0.986101E+02   0.988014E+02  -0.191294E+00  -0.636039E-01
   0.250679E+01   0.250679E+01   0.999831E+02   0.999831E+02   0.988014E+02   0.118173E+01   0.393643E+00
   0.251043E+01   0.251043E+01   0.956459E+02   0.956459E+02   0.988014E+02  -0.315553E+01  -0.107467E+01
   0.288625E+01   0.288625E+01   0.968862E+02   0.968862E+02   0.988014E+02  -0.191519E+01  -0.635184E+00
   0.312004E+01   0.312004E+01   0.963889E+02   0.963889E+02   0.988014E+02  -0.241248E+01  -0.739288E+00
   0.323360E+01   0.323360E+01   0.981233E+02   0.981233E+02   0.988014E+02  -0.678105E+00  -0.233857E+00
   0.335363E+01   0.335363E+01   0.961314E+02   0.961314E+02   0.988014E+02  -0.266995E+01  -0.948677E+00
   0.360454E+01   0.360454E+01   0.963249E+02   0.963249E+02   0.988014E+02  -0.247649E+01  -0.846936E+00
   0.365831E+01   0.365831E+01   0.964173E+02   0.964173E+02   0.988014E+02  -0.238413E+01  -0.711562E+00
   0.373329E+01   0.373329E+01   0.971015E+02   0.971015E+02   0.988014E+02  -0.169988E+01  -0.453693E+00
   0.388987E+01   0.388987E+01   0.946673E+02   0.946673E+02   0.988014E+02  -0.413411E+01  -0.145832E+01
   0.389053E+01   0.389053E+01   0.963697E+02   0.963697E+02   0.988014E+02  -0.243168E+01  -0.857012E+00
   0.389221E+01   0.389221E+01   0.958407E+02   0.958407E+02   0.988014E+02  -0.296071E+01  -0.109575E+01
   0.394783E+01   0.394783E+01   0.917713E+02   0.917713E+02   0.988014E+02  -0.703006E+01  -0.263156E+01
   0.425561E+01   0.425561E+01   0.919117E+02   0.919117E+02   0.988014E+02  -0.688974E+01  -0.238215E+01
   0.428021E+01   0.428021E+01   0.913988E+02   0.913988E+02   0.988014E+02  -0.740261E+01  -0.253466E+01
   0.429328E+01   0.429328E+01   0.935820E+02   0.935820E+02   0.988014E+02  -0.521944E+01  -0.178437E+01
   0.452585E+01   0.452585E+01   0.908428E+02   0.908428E+02   0.988014E+02  -0.795858E+01  -0.253190E+01
   0.454172E+01   0.454172E+01   0.932023E+02   0.932023E+02   0.988014E+02  -0.559906E+01  -0.193109E+01
   0.462879E+01   0.462879E+01   0.100015E+03   0.100015E+03   0.988014E+02   0.121350E+01   0.465539E+00
   0.470788E+01   0.470788E+01   0.102026E+03   0.102026E+03   0.988014E+02   0.322432E+01   0.935785E+00
   0.473333E+01   0.473333E+01   0.975643E+02   0.975643E+02   0.988014E+02  -0.123710E+01  -0.410950E+00
   0.475634E+01   0.475634E+01   0.979297E+02   0.979297E+02   0.988014E+02  -0.871695E+00  -0.316207E+00
   0.476724E+01   0.476724E+01   0.101407E+03   0.101407E+03   0.988014E+02   0.260570E+01   0.698017E+00
   0.522912E+01   0.522912E+01   0.100863E+03   0.100863E+03   0.988014E+02   0.206162E+01   0.798413E+00
   0.530541E+01   0.530541E+01   0.100923E+03   0.100923E+03   0.988014E+02   0.212121E+01   0.753561E+00
   0.533222E+01   0.533222E+01   0.102334E+03   0.102334E+03   0.988014E+02   0.353289E+01   0.110790E+01
   0.536035E+01   0.536035E+01   0.101355E+03   0.101355E+03   0.988014E+02   0.255349E+01   0.963343E+00
   0.537734E+01   0.537734E+01   0.101014E+03   0.101014E+03   0.988014E+02   0.221252E+01   0.797690E+00
   0.539259E+01   0.539259E+01   0.984194E+02   0.984194E+02   0.988014E+02  -0.381986E+00  -0.119921E+00
   0.539599E+01   0.539599E+01   0.100308E+03   0.100308E+03   0.988014E+02   0.150635E+01   0.563584E+00
   0.543535E+01   0.543535E+01   0.102042E+03   0.102042E+03   0.988014E+02   0.324105E+01   0.110523E+01
   0.554069E+01   0.554069E+01   0.100119E+03   0.100119E+03   0.988014E+02   0.131773E+01   0.505094E+00
   0.556444E+01   0.556444E+01   0.999351E+02   0.999351E+02   0.988014E+02   0.113371E+01   0.431652E+00
   0.565084E+01   0.565084E+01   0.100170E+03   0.100170E+03   0.988014E+02   0.136814E+01   0.525590E+00
   0.567542E+01   0.567542E+01   0.101573E+03   0.101573E+03   0.988014E+02   0.277172E+01   0.101947E+01
   0.572357E+01   0.572357E+01   0.100536E+03   0.100536E+03   0.988014E+02   0.173506E+01   0.635521E+00
   0.576512E+01   0.576512E+01   0.989109E+02   0.989109E+02   0.988014E+02   0.109508E+00   0.389263E-01
