res1           Y1_gamma1      LogPost        
   0.111205E+03   0.136746E+00  -0.410869E+02
   0.111577E+03   0.659800E+00  -0.410830E+02
   0.111205E+03   0.157844E+00  -0.410806E+02
   0.111720E+03   0.171074E+00  -0.399488E+02
   0.111694E+03   0.450556E-02  -0.397924E+02
   0.111346E+03   0.863646E+00  -0.421447E+02
   0.111553E+03   0.311096E+00  -0.399848E+02
   0.111620E+03   0.136831E-01  -0.396955E+02
   0.111408E+03   0.646926E+00  -0.411113E+02
   0.111289E+03   0.494331E+00  -0.409475E+02
   0.111292E+03   0.591032E+00  -0.411949E+02
   0.111946E+03   0.616734E-01  -0.409211E+02
   0.111246E+03   0.718214E+00  -0.417706E+02
   0.111133E+03   0.959995E+00  -0.431262E+02
   0.111816E+03   0.270077E+00  -0.404175E+02
   0.111957E+03   0.240250E+00  -0.411411E+02
   0.111562E+03   0.240620E+00  -0.398625E+02
   0.111296E+03   0.640710E+00  -0.413432E+02
   0.111537E+03   0.792411E-01  -0.397276E+02
   0.111910E+03   0.108973E+01  -0.439683E+02
   0.111736E+03   0.309641E+00  -0.402139E+02
   0.111736E+03   0.615823E+00  -0.411547E+02
   0.111124E+03   0.176295E-02  -0.417535E+02
   0.111246E+03   0.183545E+00  -0.408169E+02
   0.111719E+03   0.135052E+00  -0.399100E+02
   0.110736E+03   0.324465E+00  -0.458147E+02
   0.111559E+03   0.535414E-01  -0.397018E+02
   0.111405E+03   0.348078E-02  -0.400066E+02
   0.111693E+03   0.404645E+00  -0.403371E+02
   0.110838E+03   0.107462E+01  -0.448853E+02
   0.111630E+03   0.169233E+00  -0.397923E+02
   0.111626E+03   0.352525E+00  -0.400999E+02
   0.111626E+03   0.264966E+00  -0.399222E+02
   0.111853E+03   0.391218E+00  -0.408395E+02
   0.111771E+03   0.175991E+00  -0.401052E+02
   0.111531E+03   0.567883E+00  -0.407100E+02
   0.111420E+03   0.270866E+00  -0.401156E+02
   0.111426E+03   0.752090E+00  -0.415236E+02
   0.111720E+03   0.721746E-01  -0.398685E+02
   0.111831E+03   0.197490E+00  -0.403740E+02
   0.111572E+03   0.422096E+00  -0.402447E+02
   0.111752E+03   0.670473E+00  -0.414208E+02
   0.111796E+03   0.399976E+00  -0.406243E+02
   0.111514E+03   0.353433E+00  -0.400937E+02
   0.111585E+03   0.612946E-01  -0.396965E+02
   0.111602E+03   0.186769E+00  -0.397938E+02
   0.111524E+03   0.152378E+00  -0.397873E+02
   0.111496E+03   0.102262E+01  -0.428510E+02
   0.111718E+03   0.334223E+00  -0.402186E+02
   0.111537E+03   0.290848E+00  -0.399547E+02
   0.111652E+03   0.108074E+00  -0.397609E+02
   0.111578E+03   0.434536E+00  -0.402812E+02
   0.111299E+03   0.568676E+00  -0.411069E+02
   0.111594E+03   0.393097E+00  -0.401755E+02
   0.111451E+03   0.436886E+00  -0.403679E+02
   0.111903E+03   0.447615E+00  -0.412361E+02
   0.111634E+03   0.555689E+00  -0.407235E+02
   0.111634E+03   0.638389E-01  -0.397181E+02
   0.111634E+03   0.676797E-01  -0.397197E+02
   0.111536E+03   0.132805E+00  -0.397600E+02
   0.111566E+03   0.338667E+00  -0.400393E+02
