res1           Y1_gamma1      LogPost        
   0.100056E+03   0.320105E+01  -0.167007E+03
   0.100620E+03   0.314867E+01  -0.167628E+03
   0.100226E+03   0.361181E+01  -0.168064E+03
   0.999236E+02   0.403353E+01  -0.169975E+03
   0.999831E+02   0.306029E+01  -0.166954E+03
   0.100531E+03   0.271598E+01  -0.168078E+03
   0.999632E+02   0.312373E+01  -0.166989E+03
   0.999234E+02   0.344841E+01  -0.167587E+03
   0.995764E+02   0.308818E+01  -0.167702E+03
   0.999668E+02   0.305898E+01  -0.166966E+03
   0.100522E+03   0.312788E+01  -0.167380E+03
   0.999754E+02   0.346934E+01  -0.167609E+03
   0.999869E+02   0.272185E+01  -0.167527E+03
   0.100472E+03   0.325934E+01  -0.167406E+03
   0.994115E+02   0.325785E+01  -0.168311E+03
   0.100123E+03   0.384307E+01  -0.168989E+03
   0.100194E+03   0.226366E+01  -0.170888E+03
   0.100882E+03   0.311573E+01  -0.168519E+03
   0.100190E+03   0.309554E+01  -0.166930E+03
   0.100067E+03   0.280633E+01  -0.167216E+03
   0.100453E+03   0.355830E+01  -0.168099E+03
   0.997329E+02   0.343781E+01  -0.167805E+03
   0.100229E+03   0.308779E+01  -0.166948E+03
   0.100229E+03   0.334931E+01  -0.167289E+03
   0.999647E+02   0.335160E+01  -0.167313E+03
   0.100029E+03   0.297972E+01  -0.166952E+03
   0.100274E+03   0.301607E+01  -0.166986E+03
   0.100521E+03   0.296059E+01  -0.167434E+03
   0.992817E+02   0.383270E+01  -0.170240E+03
   0.100785E+03   0.309738E+01  -0.168146E+03
   0.998340E+02   0.334003E+01  -0.167422E+03
   0.995143E+02   0.307378E+01  -0.167901E+03
   0.999158E+02   0.327397E+01  -0.167203E+03
   0.998549E+02   0.305540E+01  -0.167093E+03
   0.100328E+03   0.302210E+01  -0.167042E+03
   0.100456E+03   0.323949E+01  -0.167349E+03
   0.996797E+02   0.340316E+01  -0.167820E+03
   0.100684E+03   0.290312E+01  -0.168000E+03
   0.100155E+03   0.266108E+01  -0.167723E+03
   0.100478E+03   0.293321E+01  -0.167370E+03
   0.998067E+02   0.348614E+01  -0.167824E+03
