res1           Y1_gamma1      LogPost        
   0.103334E+03   0.663205E+01  -0.333796E+03
   0.103684E+03   0.685853E+01  -0.334227E+03
   0.101825E+03   0.677037E+01  -0.335193E+03
   0.103476E+03   0.642936E+01  -0.334033E+03
   0.102502E+03   0.719284E+01  -0.334468E+03
   0.102871E+03   0.715508E+01  -0.334177E+03
   0.103188E+03   0.655947E+01  -0.333736E+03
   0.101722E+03   0.659525E+01  -0.335528E+03
   0.102249E+03   0.725953E+01  -0.334888E+03
   0.103742E+03   0.615269E+01  -0.334911E+03
   0.103217E+03   0.665941E+01  -0.333730E+03
   0.104507E+03   0.659533E+01  -0.336122E+03
   0.102922E+03   0.678654E+01  -0.333733E+03
   0.102888E+03   0.719273E+01  -0.334240E+03
   0.104108E+03   0.683139E+01  -0.334974E+03
   0.103927E+03   0.662182E+01  -0.334588E+03
   0.103550E+03   0.662182E+01  -0.333997E+03
   0.103140E+03   0.689663E+01  -0.333821E+03
   0.103289E+03   0.606514E+01  -0.334590E+03
   0.102979E+03   0.694549E+01  -0.333857E+03
   0.103526E+03   0.655029E+01  -0.333995E+03
   0.103267E+03   0.660413E+01  -0.333759E+03
   0.103140E+03   0.559482E+01  -0.336698E+03
   0.102337E+03   0.675323E+01  -0.334190E+03
   0.102714E+03   0.712753E+01  -0.334195E+03
   0.103485E+03   0.741178E+01  -0.334895E+03
   0.103749E+03   0.608368E+01  -0.335122E+03
   0.102926E+03   0.661565E+01  -0.333698E+03
   0.101614E+03   0.603710E+01  -0.337145E+03
   0.102013E+03   0.641964E+01  -0.334966E+03
   0.102504E+03   0.728313E+01  -0.334641E+03
   0.101989E+03   0.667188E+01  -0.334818E+03
   0.102636E+03   0.603503E+01  -0.334783E+03
   0.103059E+03   0.674160E+01  -0.333706E+03
   0.104775E+03   0.703447E+01  -0.336967E+03
   0.103136E+03   0.641342E+01  -0.333824E+03
   0.101886E+03   0.672533E+01  -0.335045E+03
   0.103214E+03   0.639512E+01  -0.333873E+03
   0.103570E+03   0.697173E+01  -0.334189E+03
   0.102756E+03   0.643153E+01  -0.333868E+03
   0.102573E+03   0.778480E+01  -0.335919E+03
   0.104051E+03   0.756643E+01  -0.336014E+03
   0.103255E+03   0.639368E+01  -0.333895E+03
   0.102412E+03   0.609499E+01  -0.334883E+03
   0.102932E+03   0.629642E+01  -0.333975E+03
   0.103605E+03   0.674333E+01  -0.334069E+03
   0.102728E+03   0.780106E+01  -0.335883E+03
   0.103019E+03   0.699210E+01  -0.333911E+03
   0.103398E+03   0.654461E+01  -0.333871E+03
   0.102696E+03   0.727564E+01  -0.334481E+03
   0.103971E+03   0.607756E+01  -0.335615E+03
   0.104062E+03   0.582209E+01  -0.336916E+03
   0.103289E+03   0.676737E+01  -0.333792E+03
   0.102678E+03   0.710674E+01  -0.334183E+03
   0.102593E+03   0.624184E+01  -0.334285E+03
   0.103987E+03   0.632126E+01  -0.335038E+03
   0.101675E+03   0.633642E+01  -0.336037E+03
   0.103642E+03   0.731840E+01  -0.334838E+03
   0.103576E+03   0.622663E+01  -0.334473E+03
   0.103433E+03   0.664343E+01  -0.333874E+03
   0.102409E+03   0.650789E+01  -0.334146E+03
   0.103556E+03   0.715485E+01  -0.334432E+03
   0.103592E+03   0.554428E+01  -0.337507E+03
   0.103556E+03   0.734378E+01  -0.334801E+03
   0.104003E+03   0.629538E+01  -0.335126E+03
   0.103628E+03   0.708666E+01  -0.334404E+03
   0.103032E+03   0.658546E+01  -0.333695E+03
   0.103964E+03   0.740291E+01  -0.335472E+03
   0.102979E+03   0.693759E+01  -0.333848E+03
   0.101867E+03   0.702107E+01  -0.335228E+03
   0.101870E+03   0.740619E+01  -0.335830E+03
   0.102204E+03   0.693801E+01  -0.334502E+03
   0.103034E+03   0.643704E+01  -0.333785E+03
   0.102153E+03   0.701350E+01  -0.334661E+03
   0.102582E+03   0.634442E+01  -0.334118E+03
   0.103450E+03   0.657944E+01  -0.333903E+03
   0.103485E+03   0.673034E+01  -0.333932E+03
   0.102975E+03   0.682391E+01  -0.333749E+03
   0.102136E+03   0.687162E+01  -0.334567E+03
   0.102450E+03   0.648240E+01  -0.334111E+03
   0.102546E+03   0.691035E+01  -0.334039E+03
   0.104237E+03   0.683843E+01  -0.335280E+03
   0.103578E+03   0.616956E+01  -0.334606E+03
   0.102571E+03   0.641800E+01  -0.334033E+03
   0.102812E+03   0.640033E+01  -0.333872E+03
   0.102547E+03   0.736290E+01  -0.334775E+03
   0.103486E+03   0.642713E+01  -0.334046E+03
   0.102516E+03   0.641442E+01  -0.334098E+03
   0.102651E+03   0.675251E+01  -0.333847E+03
   0.102540E+03   0.776035E+01  -0.335866E+03
   0.103578E+03   0.677621E+01  -0.334047E+03
   0.104406E+03   0.803352E+01  -0.338090E+03
   0.102676E+03   0.683898E+01  -0.333875E+03
   0.103477E+03   0.625205E+01  -0.334299E+03
   0.104541E+03   0.718551E+01  -0.336381E+03
   0.103511E+03   0.627893E+01  -0.334287E+03
   0.103114E+03   0.769254E+01  -0.335484E+03
   0.102699E+03   0.664248E+01  -0.333796E+03
   0.102885E+03   0.642073E+01  -0.333821E+03
   0.102863E+03   0.676975E+01  -0.333740E+03
   0.102423E+03   0.660593E+01  -0.334076E+03
   0.103026E+03   0.680360E+01  -0.333734E+03
   0.102564E+03   0.688287E+01  -0.333999E+03
   0.103252E+03   0.683662E+01  -0.333813E+03
   0.102822E+03   0.594482E+01  -0.334957E+03
