"res1"	"res2"	"tau1"	"Y1_gamma1"	"LogPost"
99.6368	112.95	0.430946	0.42264	-26.5851
99.7008	112.6	0.517666	0.0657373	-26.1055
99.5514	113.338	0.419095	0.312882	-28.075
99.6344	112.904	0.542322	0.0151826	-26.2868
100.526	112.639	0.427914	0.705526	-26.6744
102.978	113.659	0.427914	0.702447	-34.8312
99.238	113.296	0.540565	1.19079	-29.3969
100.211	113.069	0.540565	0.321241	-26.5766
99.9099	112.26	0.540565	0.40143	-26.9788
100.41	112.101	0.396902	0.824146	-28.0481
99.8588	113.043	0.396902	0.0270813	-26.4738
99.6742	112.291	0.396902	0.546287	-27.1674
100.656	112.748	0.456453	0.00795685	-26.2933
100.032	112.748	0.417311	0.323716	-26.0131
99.8219	112.593	0.399336	0.172657	-26.0547
100.842	112.748	0.535563	0.351407	-26.5392
101.165	113.186	0.535563	0.0364313	-28.3884
98.709	112.238	0.441764	0.142149	-29.1076
101.365	112.796	0.438813	1.14408	-28.3975
100.566	112.559	0.542842	0.75601	-26.863
100.473	112.675	0.480026	0.13784	-26.0841
99.8607	112.675	0.503292	0.243389	-26.011
99.6373	112.675	0.477697	0.471632	-26.4175
99.4568	113.11	0.477697	0.439007	-27.2254
99.6873	112.498	0.477697	0.017686	-26.272
100.918	112.658	0.484261	1.25964	-28.5117
100.209	112.745	0.498043	0.541248	-26.2731
99.6676	112.633	0.516878	0.0444852	-26.1024
99.7431	113.108	0.499995	0.462051	-26.9462
99.4502	112.502	0.472396	0.277495	-26.6165
101.039	112.042	0.50409	0.680716	-28.53
100.033	112.928	0.475545	1.08819	-27.9136
99.608	112.961	0.45	0.277864	-26.5148
100.489	112.595	0.45	0.469764	-26.3057
99.9525	112.655	0.472413	0.526116	-26.3015
99.4498	112.124	0.421782	0.470043	-28.0009
99.7288	112.989	0.464064	0.53656	-26.7337
100.878	112.961	0.40132	0.528336	-26.8934
97.8176	113.024	0.501549	1.13904	-31.035
99.5955	112.646	0.509744	0.53065	-26.563
101.336	112.034	0.509744	0.547459	-29.1012
101.004	113.061	0.509744	0.652281	-27.3495
100.594	112.133	0.529303	0.638535	-27.7328
101.615	112.896	0.455175	0.728604	-28.0303
99.6643	112.801	0.463703	0.453886	-26.395
101.057	113.228	0.492827	0.884176	-28.1527
100.663	113.441	0.475917	1.27207	-29.4983
99.8876	112.6	0.475917	0.91156	-27.3108
99.9852	112.785	0.415413	0.350135	-26.0665
99.475	113.177	0.435435	0.957825	-28.2667
99.2862	112.917	0.435435	0.610987	-27.2205
101.205	112.148	0.481726	0.281276	-28.6645
101.478	113.127	0.481726	0.493199	-28.3724
101.183	112.893	0.52325	0.859046	-27.563
99.5213	112.545	0.52325	0.983991	-27.8273
99.7726	112.642	0.524981	0.755505	-26.9042
100.025	112.512	0.448953	0.649587	-26.6463
100.539	112.517	0.499268	0.276217	-26.3309
99.2938	112.645	0.428739	0.108026	-26.618
99.7871	113.044	0.518205	0.546221	-26.8354
101.396	113.111	0.456424	0.315459	-28.3896
99.7843	112.106	0.402605	0.868871	-28.2691
100.833	113.429	0.468429	0.940796	-28.7663
100.114	113.429	0.419173	0.547886	-28.2378
99.9861	112.7	0.411817	0.44279	-26.1501
99.7473	112.759	0.482393	0.0917687	-26.0249
99.1714	112.339	0.481328	0.36072	-27.5404
100.944	112.988	0.418344	0.19812	-27.0969
99.5789	112.901	0.527077	0.729505	-27.0897
100.069	112.899	0.476611	0.596141	-26.5117
101.426	113.067	0.397354	1.67104	-30.4645
101.833	113.418	0.397354	0.757255	-29.9344
99.4372	113.122	0.540769	0.669687	-27.5615
99.5367	112.863	0.390642	0.88564	-27.495
100.603	112.626	0.403575	0.362294	-26.2844
100.289	112.728	0.403575	0.724685	-26.6499
97.4434	113.197	0.403575	1.42241	-32.398
101.553	111.772	0.497159	1.03497	-30.5097
100.903	112.99	0.483123	0.639194	-27.0721
100.246	112.961	0.410744	1.60703	-29.898
100.898	112.66	0.508605	0.0774804	-26.6924
101.167	112.487	0.532201	0.285958	-27.371
100.645	112.76	0.497085	0.537695	-26.446
100.321	112.385	0.417704	0.0409639	-26.4733
98.4018	112.902	0.434356	0.280167	-29.2067
99.7159	112.365	0.490793	0.0286722	-26.6086
100.769	112.646	0.536062	0.902055	-27.271
100.727	112.687	0.414797	0.902055	-27.2391
99.189	111.713	0.414797	0.902055	-30.6728
98.9309	113.075	0.473616	0.100763	-28.0469
102.758	112.758	0.430192	0.759568	-30.8481
100.849	113.372	0.404475	0.638855	-28.2774
99.9184	112.52	0.516722	0.719496	-26.8355
98.4225	112.663	0.380947	0.350955	-28.9402
101.543	112.257	0.540474	0.623529	-28.5022
99.9187	113.275	0.416765	0.846592	-27.9784
100.946	113.369	0.424001	0.898298	-28.55
98.6645	112.528	0.477242	0.814814	-28.6291
99.0116	112.527	0.525594	0.116356	-27.3603
99.3811	112.674	0.43091	0.417465	-26.6531
99.9873	112.763	0.43091	0.856257	-27.0673
100.288	113.027	0.416558	0.370575	-26.4957
100.349	112.362	0.494501	1.50518	-29.624
99.7419	112.644	0.417757	0.410001	-26.2566
100.498	112.915	0.428834	0.245841	-26.3118
99.7665	112.612	0.394097	0.907902	-27.3587
99.9909	112.612	0.3836	1.35824	-28.8839
101.343	113.137	0.416737	0.00360364	-28.6729
99.8253	113.424	0.383965	0.25579	-28.3682
100.405	112.412	0.417935	0.703197	-26.915
99.8164	113.843	0.417935	1.05303	-30.8524
100.596	112.208	0.417935	0.916652	-27.9438
100.062	112.465	0.521988	0.861137	-27.2331
99.7047	112.559	0.407056	0.307999	-26.2627
99.7239	112.73	0.411352	0.230887	-26.0901
100.914	112.613	0.521569	0.81333	-27.158
99.2392	112.423	0.402873	0.294136	-27.1422
100.85	112.752	0.522432	0.294136	-26.5554
100.785	112.919	0.522432	0.198764	-26.6646
99.634	112.919	0.408265	0.49132	-26.6168
98.8409	112.521	0.462965	0.379917	-27.8417
99.2045	112.841	0.462965	0.14543	-26.857
101.776	112.609	0.430991	0.14543	-29.2278
100.512	112.609	0.445355	0.389867	-26.2388
101.391	112.911	0.445355	0.287628	-27.879
101.47	112.911	0.494994	0.375834	-27.9662
99.7834	112.008	0.534966	0.777029	-28.4918
99.9728	112.557	0.443291	0.209349	-26.0514
100.113	112.736	0.429954	0.143169	-25.9065
100.242	112.996	0.429954	0.253774	-26.3459
99.1112	112.294	0.485075	1.81012	-31.3805
99.9921	111.995	0.380553	1.39781	-30.0024
100.824	113.275	0.540942	0.160473	-28.0464
100.515	112.662	0.40244	0.266078	-26.1478
100.418	112.662	0.38817	0.577785	-26.3788
99.5326	112.286	0.444886	0.228729	-27.115
100.023	113.042	0.444886	0.228729	-26.4535
99.3781	112.328	0.542326	0.736637	-27.6866
100.134	112.458	0.542326	0.636816	-26.6819
100.452	112.964	0.437073	0.297946	-26.3875
100.741	112.887	0.499622	0.404488	-26.55
101.369	113.214	0.49278	0.404488	-28.5794
101.872	113.417	0.416202	0.315679	-31.3813
100.234	112.603	0.415761	0.0708664	-25.9734
99.2838	112.821	0.459362	0.0816726	-26.6703
101.151	112.821	0.521518	1.05399	-27.9658
100.004	112.543	0.521518	0.621869	-26.5553
100.745	112.843	0.521518	0.621869	-26.6923
100.533	112.724	0.507173	0.332144	-26.1787
99.0882	112.872	0.507173	0.595395	-27.455
101.069	113.044	0.425341	0.611664	-27.3624
100.901	112.42	0.454373	0.335406	-26.9906
100.805	113.15	0.43173	1.29101	-28.9318
101.277	112.701	0.500032	0.165218	-27.519
99.578	112.517	0.518084	0.776293	-27.2151
100.313	113.481	0.39761	0.329435	-28.6599
100.399	112.822	0.513294	0.925034	-27.245
100.62	111.814	0.411107	1.42652	-30.5738
99.9825	112.56	0.385271	0.513402	-26.3449
98.9977	112.295	0.385271	0.412088	-28.0602
101.971	113.254	0.385271	1.00359	-29.539
100.147	112.564	0.511912	0.967419	-27.429
99.8162	112.754	0.511912	0.871069	-27.1904
100.772	112.875	0.511912	0.121513	-26.5811
99.9784	111.969	0.534437	0.627812	-28.4317
100.092	112.564	0.453931	0.535742	-26.3496
99.6508	112.431	0.52813	1.07028	-28.14
100.616	112.07	0.468376	1.02747	-28.64
99.4693	113.121	0.42458	0.926328	-28.0612
99.5883	112.837	0.42458	0.57337	-26.6886
99.0353	112.939	0.393478	0.155885	-27.3961
99.3515	112.939	0.478566	0.128375	-26.7531
100.476	112.725	0.478566	0.300003	-26.1189
99.7904	112.725	0.411728	0.0719444	-25.9802
100.341	112.7	0.514943	0.493225	-26.2174
100.093	112.316	0.472137	0.493225	-26.8117
100.346	112.441	0.472137	0.596899	-26.65
99.4685	112.648	0.527684	0.186463	-26.3626
99.852	112.509	0.527684	0.630789	-26.6865
99.9873	112.583	0.527684	0.387192	-26.1495
101.892	112.846	0.425612	1.42424	-29.7713
99.6404	113.104	0.425612	1.01996	-28.1432
100.403	112.645	0.390824	1.38691	-28.9191
99.8313	113.336	0.480574	0.155338	-27.8409
99.0122	112.383	0.431677	0.31617	-27.7239
101.291	112.9	0.423859	0.274367	-27.6152
100.017	112.182	0.478719	1.1763	-28.7887
99.7248	112.69	0.458886	0.45833	-26.3185
102.552	112.416	0.458886	0.979293	-30.1785
99.79	112.908	0.49471	0.551409	-26.5678
100.626	112.789	0.527584	0.743009	-26.8018
99.542	112.789	0.479578	0.384021	-26.4269
100.223	113.309	0.528045	0.664841	-27.7358
100.336	112.062	0.534586	0.701426	-28.0096
100.654	112.005	0.402235	0.34512	-28.4664
100.752	112.535	0.540034	0.291553	-26.5427
100.336	112.792	0.411937	0.0988181	-26.0025
101.829	112.864	0.469309	0.920721	-28.5212
99.5887	112.121	0.410395	0.345214	-27.8226
100.235	112.671	0.431908	0.181319	-25.9471
99.9566	112.976	0.519691	0.181319	-26.2685
101.134	113.298	0.517166	0.0807967	-28.8732
100.298	113.147	0.441832	0.733493	-27.2799
101.791	112.582	0.53659	0.868125	-28.389
98.7797	113.188	0.397923	0.464992	-28.8029
100.165	112.807	0.383643	0.463677	-26.1883
100.004	112.807	0.395558	0.0821781	-25.9396
