res1           res2           tau1           Y1_gamma1      LogPost        
   0.843475E+02   0.831286E+02   0.919787E+01   0.397195E+00  -0.107251E+02
   0.882639E+02   0.839378E+02   0.914246E+01   0.130518E+01  -0.153937E+02
   0.849664E+02   0.837004E+02   0.918601E+01   0.973503E+00  -0.124401E+02
   0.843071E+02   0.859840E+02   0.927817E+01   0.119733E+01  -0.150093E+02
   0.849779E+02   0.824814E+02   0.919642E+01   0.668743E+00  -0.117754E+02
   0.810819E+02   0.837175E+02   0.918637E+01   0.174793E+01  -0.175183E+02
   0.843447E+02   0.836383E+02   0.915965E+01   0.561169E+00  -0.121843E+02
   0.844918E+02   0.834107E+02   0.918695E+01   0.270871E+00  -0.109186E+02
   0.846037E+02   0.833293E+02   0.919507E+01   0.202213E+00  -0.107454E+02
   0.846037E+02   0.831825E+02   0.919925E+01   0.863968E+00  -0.116646E+02
   0.846037E+02   0.831836E+02   0.923516E+01   0.228512E+00  -0.122939E+02
   0.832329E+02   0.833131E+02   0.926543E+01   0.681621E+00  -0.121992E+02
   0.828891E+02   0.844796E+02   0.926543E+01   0.776372E+00  -0.130868E+02
   0.832520E+02   0.834060E+02   0.928493E+01   0.462700E+00  -0.119014E+02
   0.825259E+02   0.836243E+02   0.916096E+01   0.462700E+00  -0.121226E+02
   0.848794E+02   0.835244E+02   0.917610E+01   0.451669E+00  -0.121046E+02
   0.831703E+02   0.802395E+02   0.927477E+01   0.903806E+00  -0.145149E+02
   0.865900E+02   0.764240E+02   0.927477E+01   0.473606E+01  -0.225250E+02
   0.835910E+02   0.832571E+02   0.927477E+01   0.979742E+00  -0.126873E+02
   0.835910E+02   0.809480E+02   0.928327E+01   0.415931E-01  -0.134979E+02
   0.839303E+02   0.847514E+02   0.928327E+01   0.789167E+00  -0.131472E+02
   0.836719E+02   0.832682E+02   0.917340E+01   0.198111E+00  -0.117087E+02
   0.824004E+02   0.840399E+02   0.917340E+01   0.135807E+01  -0.139275E+02
   0.839076E+02   0.839125E+02   0.926999E+01   0.170770E+01  -0.144676E+02
   0.837333E+02   0.833755E+02   0.920537E+01   0.336160E+00  -0.116208E+02
   0.876298E+02   0.836521E+02   0.915720E+01   0.791284E-01  -0.138199E+02
   0.902522E+02   0.834698E+02   0.917268E+01   0.745751E+00  -0.166108E+02
   0.839965E+02   0.844329E+02   0.925003E+01   0.158868E+01  -0.143650E+02
   0.839965E+02   0.845538E+02   0.928107E+01   0.864840E+00  -0.132219E+02
   0.835187E+02   0.842207E+02   0.921620E+01   0.120392E+01  -0.138646E+02
   0.834611E+02   0.828614E+02   0.917818E+01   0.409230E+00  -0.124701E+02
   0.831945E+02   0.824540E+02   0.917046E+01   0.116954E+01  -0.144519E+02
   0.857354E+02   0.835648E+02   0.917046E+01   0.532730E-01  -0.123746E+02
   0.825918E+02   0.849498E+02   0.916982E+01   0.148293E+01  -0.159263E+02
   0.843333E+02   0.836378E+02   0.927853E+01   0.108554E+01  -0.138682E+02
   0.839280E+02   0.852190E+02   0.925232E+01   0.709050E+00  -0.134307E+02
   0.831416E+02   0.818948E+02   0.929385E+01   0.693182E+00  -0.127701E+02
   0.845932E+02   0.832241E+02   0.924394E+01   0.842588E+00  -0.142911E+02
   0.846297E+02   0.836946E+02   0.923612E+01   0.362523E+00  -0.129236E+02
   0.845598E+02   0.836705E+02   0.919064E+01   0.160795E+00  -0.115553E+02
   0.845598E+02   0.826121E+02   0.922399E+01   0.127484E-01  -0.126830E+02
   0.834292E+02   0.829807E+02   0.922399E+01   0.860662E+00  -0.124163E+02
   0.844034E+02   0.832983E+02   0.916826E+01   0.130461E+01  -0.134844E+02
   0.880778E+02   0.828992E+02   0.916732E+01   0.172784E+01  -0.160710E+02
   0.821259E+02   0.839018E+02   0.916732E+01   0.193862E+01  -0.150918E+02
   0.835483E+02   0.832877E+02   0.916105E+01   0.785822E-01  -0.116708E+02
   0.787983E+02   0.841974E+02   0.916105E+01   0.653089E+00  -0.156355E+02
   0.809407E+02   0.830405E+02   0.916513E+01   0.521078E+00  -0.128712E+02
   0.847875E+02   0.829857E+02   0.917611E+01   0.426201E+00  -0.123678E+02
   0.816699E+02   0.827146E+02   0.917412E+01   0.426201E+00  -0.132729E+02
   0.815528E+02   0.828357E+02   0.916194E+01   0.304987E+00  -0.128803E+02
   0.841839E+02   0.841931E+02   0.923984E+01   0.664016E+00  -0.134631E+02
   0.834011E+02   0.832260E+02   0.921079E+01   0.865141E+00  -0.123968E+02
   0.844905E+02   0.847144E+02   0.916896E+01   0.734178E+00  -0.156563E+02
   0.864982E+02   0.832836E+02   0.915079E+01   0.375547E-01  -0.126286E+02
   0.859993E+02   0.824228E+02   0.918301E+01   0.973815E+00  -0.133455E+02
   0.820279E+02   0.835896E+02   0.921173E+01   0.640162E+00  -0.148439E+02
   0.828585E+02   0.820930E+02   0.926452E+01   0.402916E+00  -0.128641E+02
