res1           res2           tau1           Y1_gamma1      LogPost        
   0.264620E+03   0.130672E+03   0.889508E+01   0.267042E+03  -0.197127E+02
   0.269811E+03   0.192599E+03   0.940064E+01   0.302636E+03  -0.202373E+02
   0.288235E+03   0.153298E+03   0.921709E+01   0.322958E+03  -0.204259E+02
   0.294485E+03   0.157524E+03   0.916047E+01   0.395636E+03  -0.209389E+02
   0.298796E+03   0.171178E+03   0.950496E+01   0.418928E+03  -0.210987E+02
   0.295986E+03   0.230445E+03   0.936492E+01   0.438093E+03  -0.212378E+02
   0.256684E+03   0.211838E+03   0.912561E+01   0.438767E+03  -0.211302E+02
   0.258902E+03   0.244390E+03   0.945232E+01   0.380839E+03  -0.208176E+02
   0.281564E+03   0.223461E+03   0.914392E+01   0.361549E+03  -0.207239E+02
   0.276853E+03   0.169538E+03   0.925354E+01   0.361208E+03  -0.206704E+02
   0.263361E+03   0.199048E+03   0.913570E+01   0.364237E+03  -0.206757E+02
   0.271436E+03   0.190843E+03   0.916571E+01   0.366774E+03  -0.207074E+02
   0.281841E+03   0.189690E+03   0.913361E+01   0.281186E+03  -0.199688E+02
   0.324259E+03   0.191578E+03   0.950381E+01   0.271812E+03  -0.202801E+02
   0.336904E+03   0.197104E+03   0.894984E+01   0.254453E+03  -0.199304E+02
   0.265753E+03   0.175293E+03   0.965412E+01   0.224632E+03  -0.195686E+02
   0.302790E+03   0.219403E+03   0.914836E+01   0.247012E+03  -0.200418E+02
   0.338927E+03   0.216508E+03   0.927739E+01   0.269743E+03  -0.203943E+02
   0.279433E+03   0.246727E+03   0.911045E+01   0.257440E+03  -0.199502E+02
   0.343987E+03   0.284899E+03   0.943860E+01   0.260137E+03  -0.205337E+02
   0.383740E+03   0.302495E+03   0.942532E+01   0.255315E+03  -0.208873E+02
   0.407504E+03   0.260935E+03   0.949199E+01   0.251831E+03  -0.209892E+02
   0.395544E+03   0.338244E+03   0.969767E+01   0.207284E+03  -0.213768E+02
   0.412034E+03   0.316029E+03   0.969767E+01   0.198105E+03  -0.216139E+02
   0.407223E+03   0.332412E+03   0.907598E+01   0.209500E+03  -0.210312E+02
   0.333567E+03   0.272618E+03   0.890932E+01   0.198581E+03  -0.200232E+02
   0.369050E+03   0.253265E+03   0.894926E+01   0.217921E+03  -0.201225E+02
   0.413081E+03   0.306667E+03   0.894989E+01   0.208515E+03  -0.208250E+02
   0.441793E+03   0.353419E+03   0.949843E+01   0.221084E+03  -0.219238E+02
   0.470384E+03   0.393498E+03   0.897178E+01   0.297237E+03  -0.215510E+02
   0.480644E+03   0.433180E+03   0.881495E+01   0.250578E+03  -0.221863E+02
   0.510678E+03   0.455425E+03   0.920890E+01   0.255366E+03  -0.228692E+02
   0.533650E+03   0.442402E+03   0.910958E+01   0.286135E+03  -0.222551E+02
   0.549583E+03   0.485627E+03   0.897222E+01   0.222721E+03  -0.239160E+02
   0.573543E+03   0.430692E+03   0.883557E+01   0.214196E+03  -0.235929E+02
   0.546399E+03   0.380891E+03   0.920328E+01   0.227143E+03  -0.235697E+02
   0.553881E+03   0.330593E+03   0.883096E+01   0.230385E+03  -0.219571E+02
   0.500344E+03   0.409855E+03   0.883096E+01   0.215289E+03  -0.225904E+02
   0.495243E+03   0.331570E+03   0.900519E+01   0.173251E+03  -0.225061E+02
   0.419122E+03   0.316192E+03   0.956408E+01   0.168126E+03  -0.224406E+02
   0.379915E+03   0.334880E+03   0.969171E+01   0.200366E+03  -0.212186E+02
   0.398281E+03   0.380117E+03   0.886877E+01   0.218432E+03  -0.214241E+02
   0.376981E+03   0.332053E+03   0.955167E+01   0.186031E+03  -0.213405E+02
   0.299270E+03   0.325847E+03   0.891686E+01   0.202920E+03  -0.203544E+02
   0.298190E+03   0.360771E+03   0.893640E+01   0.207654E+03  -0.207307E+02
   0.272330E+03   0.400393E+03   0.913897E+01   0.206039E+03  -0.204473E+02
   0.255241E+03   0.397737E+03   0.895114E+01   0.222325E+03  -0.209442E+02
   0.301180E+03   0.401557E+03   0.956965E+01   0.233463E+03  -0.206444E+02
   0.330380E+03   0.352826E+03   0.908846E+01   0.308443E+03  -0.208721E+02
   0.369048E+03   0.405824E+03   0.959458E+01   0.294711E+03  -0.211495E+02
   0.293273E+03   0.424993E+03   0.944883E+01   0.277181E+03  -0.207701E+02
   0.257045E+03   0.370256E+03   0.901144E+01   0.333656E+03  -0.209286E+02
   0.360130E+03   0.372269E+03   0.890616E+01   0.299094E+03  -0.210311E+02
   0.350878E+03   0.385078E+03   0.932320E+01   0.287062E+03  -0.209563E+02
   0.419844E+03   0.369897E+03   0.902503E+01   0.303320E+03  -0.212135E+02
   0.353826E+03   0.409382E+03   0.933158E+01   0.311610E+03  -0.211065E+02
   0.330359E+03   0.329368E+03   0.945661E+01   0.309360E+03  -0.207619E+02
   0.303016E+03   0.320336E+03   0.934329E+01   0.259551E+03  -0.203702E+02
   0.257710E+03   0.444056E+03   0.960584E+01   0.219714E+03  -0.206256E+02
   0.308523E+03   0.446019E+03   0.892162E+01   0.212453E+03  -0.218863E+02
   0.366695E+03   0.481920E+03   0.899551E+01   0.158411E+03  -0.250171E+02
   0.289196E+03   0.464258E+03   0.944655E+01   0.168544E+03  -0.216379E+02
   0.230509E+03   0.394502E+03   0.925183E+01   0.153472E+03  -0.203366E+02
   0.172446E+03   0.397678E+03   0.928456E+01   0.227402E+03  -0.199660E+02
   0.134389E+03   0.402017E+03   0.929987E+01   0.259488E+03  -0.201101E+02
   0.118617E+03   0.350704E+03   0.919747E+01   0.228099E+03  -0.196395E+02
   0.425181E+02   0.233299E+03   0.958065E+01   0.229164E+03  -0.192944E+02
   0.360687E+02   0.147171E+03   0.951619E+01   0.850080E+02  -0.168644E+02
   0.703557E+02   0.806261E+02   0.891542E+01   0.369106E+02  -0.143865E+02
   0.157511E+03   0.111694E+03   0.907243E+01   0.368909E+02  -0.147275E+02
   0.185347E+03   0.146717E+03   0.925934E+01   0.995624E+02  -0.173183E+02
   0.797471E+02   0.107101E+03   0.946516E+01   0.117318E+02  -0.145452E+02
   0.802150E+02   0.111457E+03   0.923451E+01   0.215408E+02  -0.132983E+02
   0.690700E+02   0.939601E+02   0.923451E+01   0.497100E+02  -0.149964E+02
   0.840439E+02   0.972323E+02   0.905046E+01   0.162071E+02  -0.119878E+02
   0.111495E+03   0.101122E+03   0.929096E+01   0.104330E+02  -0.103310E+02
   0.117276E+03   0.906826E+02   0.951556E+01   0.113970E+02  -0.119615E+02
