res1           res2           tau1           Y1_gamma1      LogPost        
   0.964299E+02   0.918345E+02   0.391611E+01   0.125249E+01  -0.293901E+02
   0.954889E+02   0.916378E+02   0.392864E+01   0.484801E+00  -0.280263E+02
   0.962643E+02   0.933161E+02   0.391364E+01   0.775215E+00  -0.290193E+02
   0.957543E+02   0.930487E+02   0.391364E+01   0.511617E+00  -0.282416E+02
   0.952874E+02   0.912181E+02   0.390564E+01   0.511617E+00  -0.295895E+02
   0.960621E+02   0.922414E+02   0.389714E+01   0.352451E+00  -0.263543E+02
   0.964777E+02   0.931937E+02   0.389714E+01   0.302520E+00  -0.281075E+02
   0.957638E+02   0.917038E+02   0.389714E+01   0.267029E+00  -0.268685E+02
   0.952196E+02   0.917038E+02   0.390884E+01   0.244110E-01  -0.285815E+02
   0.959271E+02   0.920451E+02   0.390922E+01   0.905706E+00  -0.280368E+02
   0.959552E+02   0.920451E+02   0.390336E+01   0.983981E+00  -0.283042E+02
   0.967991E+02   0.917989E+02   0.390336E+01   0.129529E-01  -0.269867E+02
   0.965668E+02   0.921105E+02   0.394406E+01   0.129529E-01  -0.262864E+02
   0.962153E+02   0.916951E+02   0.390449E+01   0.245199E+00  -0.263922E+02
   0.970579E+02   0.909721E+02   0.390608E+01   0.406074E+00  -0.298832E+02
   0.966611E+02   0.917896E+02   0.390608E+01   0.516302E+00  -0.272041E+02
   0.958690E+02   0.922447E+02   0.390608E+01   0.286439E+00  -0.264672E+02
   0.963113E+02   0.931565E+02   0.394106E+01   0.659757E+00  -0.283578E+02
   0.966842E+02   0.937814E+02   0.338332E+01   0.962555E+00  -0.348190E+02
   0.968977E+02   0.911343E+02   0.390956E+01   0.794131E+00  -0.294134E+02
   0.956187E+02   0.918590E+02   0.393176E+01   0.847715E+00  -0.284087E+02
   0.961875E+02   0.924150E+02   0.393622E+01   0.658127E-01  -0.261198E+02
   0.966145E+02   0.930487E+02   0.393272E+01   0.658127E-01  -0.277766E+02
   0.964419E+02   0.923013E+02   0.393272E+01   0.351009E+00  -0.264510E+02
   0.954238E+02   0.924737E+02   0.392160E+01   0.248182E+00  -0.277604E+02
   0.972581E+02   0.920287E+02   0.389987E+01   0.285304E+00  -0.287564E+02
   0.974925E+02   0.926383E+02   0.389987E+01   0.109170E+01  -0.311525E+02
   0.965857E+02   0.933907E+02   0.389987E+01   0.697324E+00  -0.293259E+02
   0.967203E+02   0.912401E+02   0.392692E+01   0.794293E-01  -0.278399E+02
   0.960988E+02   0.921994E+02   0.393139E+01   0.794293E-01  -0.260179E+02
   0.961320E+02   0.931049E+02   0.393139E+01   0.780701E+00  -0.285227E+02
   0.960365E+02   0.923550E+02   0.389431E+01   0.102653E+01  -0.284427E+02
   0.968504E+02   0.914741E+02   0.394746E+01   0.320752E+00  -0.277972E+02
   0.958268E+02   0.919144E+02   0.391126E+01   0.106192E+01  -0.287929E+02
   0.953776E+02   0.919558E+02   0.415097E+01   0.174388E+01  -0.339620E+02
   0.957377E+02   0.937225E+02   0.381322E+01   0.716712E+00  -0.335015E+02
   0.969274E+02   0.922462E+02   0.392373E+01   0.961140E+00  -0.288539E+02
   0.963347E+02   0.928907E+02   0.389421E+01   0.100705E+01  -0.288206E+02
   0.960452E+02   0.923110E+02   0.389421E+01   0.134874E+00  -0.261325E+02
   0.951340E+02   0.915026E+02   0.390163E+01   0.575130E+00  -0.297415E+02
   0.963421E+02   0.914066E+02   0.394325E+01   0.966966E-01  -0.268269E+02
   0.957971E+02   0.916933E+02   0.394152E+01   0.121717E+01  -0.295840E+02
   0.953397E+02   0.922293E+02   0.412472E+01   0.969922E+00  -0.328570E+02
   0.958631E+02   0.924791E+02   0.401557E+01   0.212322E-01  -0.355029E+02
   0.969568E+02   0.924341E+02   0.382831E+01   0.175061E+01  -0.348041E+02
   0.966275E+02   0.922115E+02   0.393260E+01   0.862886E+00  -0.279766E+02
   0.957448E+02   0.915610E+02   0.393396E+01   0.449591E+00  -0.274054E+02
   0.969100E+02   0.921654E+02   0.393396E+01   0.101445E+01  -0.289813E+02
   0.951901E+02   0.931170E+02   0.391406E+01   0.357058E+00  -0.301222E+02
   0.964301E+02   0.925546E+02   0.393179E+01   0.275782E+00  -0.265664E+02
   0.959730E+02   0.918048E+02   0.393413E+01   0.693960E-01  -0.262555E+02
   0.963626E+02   0.924176E+02   0.394244E+01   0.618115E-01  -0.261824E+02
   0.961242E+02   0.915051E+02   0.394260E+01   0.234315E+00  -0.266966E+02
   0.967441E+02   0.914216E+02   0.394260E+01   0.143307E+00  -0.274739E+02
