X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.251043E+01   0.251043E+01   0.956459E+02   0.956459E+02   0.961773E+02  -0.531426E+00  -0.344154E+00
   0.288625E+01   0.288625E+01   0.968862E+02   0.968862E+02   0.961773E+02   0.708912E+00   0.419629E+00
   0.312004E+01   0.312004E+01   0.963889E+02   0.963889E+02   0.961773E+02   0.211617E+00   0.100752E+00
   0.323360E+01   0.323360E+01   0.981233E+02   0.981233E+02   0.961773E+02   0.194600E+01   0.132080E+01
   0.335363E+01   0.335363E+01   0.961314E+02   0.961314E+02   0.961773E+02  -0.458540E-01  -0.353395E-01
   0.360454E+01   0.360454E+01   0.963249E+02   0.963249E+02   0.961773E+02   0.147613E+00   0.970620E-01
   0.365831E+01   0.365831E+01   0.964173E+02   0.964173E+02   0.961773E+02   0.239971E+00   0.107437E+00
   0.373329E+01   0.373329E+01   0.971015E+02   0.971015E+02   0.961773E+02   0.924221E+00   0.330904E+00
   0.388987E+01   0.388987E+01   0.946673E+02   0.946673E+02   0.961773E+02  -0.151001E+01  -0.112579E+01
   0.389053E+01   0.389053E+01   0.963697E+02   0.963697E+02   0.961773E+02   0.192416E+00   0.142881E+00
   0.389221E+01   0.389221E+01   0.958407E+02   0.958407E+02   0.961773E+02  -0.336612E+00  -0.326406E+00
   0.394783E+01   0.394783E+01   0.917713E+02   0.917713E+02   0.921998E+02  -0.428457E+00  -0.451793E+00
   0.425561E+01   0.425561E+01   0.919117E+02   0.919117E+02   0.921998E+02  -0.288139E+00  -0.197532E+00
   0.428021E+01   0.428021E+01   0.913988E+02   0.913988E+02   0.921998E+02  -0.801012E+00  -0.529049E+00
   0.429328E+01   0.429328E+01   0.935820E+02   0.935820E+02   0.921998E+02   0.138216E+01   0.907643E+00
   0.452585E+01   0.452585E+01   0.908428E+02   0.908428E+02   0.921998E+02  -0.135698E+01  -0.710937E+00
   0.454172E+01   0.454172E+01   0.932023E+02   0.932023E+02   0.921998E+02   0.100254E+01   0.680656E+00
