X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.385026E+00   0.385026E+00   0.997258E+02   0.997258E+02   0.104236E+03  -0.451024E+01  -0.101600E+01
   0.494906E+00   0.494906E+00   0.991189E+02   0.991189E+02   0.104236E+03  -0.511706E+01  -0.109724E+01
   0.504458E+00   0.504458E+00   0.100812E+03   0.100812E+03   0.104236E+03  -0.342450E+01  -0.793524E+00
   0.114198E+01   0.114198E+01   0.100830E+03   0.100830E+03   0.104236E+03  -0.340579E+01  -0.720243E+00
   0.130364E+01   0.130364E+01   0.100066E+03   0.100066E+03   0.104236E+03  -0.417049E+01  -0.950095E+00
   0.142282E+01   0.142282E+01   0.100228E+03   0.100228E+03   0.104236E+03  -0.400790E+01  -0.882800E+00
   0.180396E+01   0.180396E+01   0.103951E+03   0.103951E+03   0.104236E+03  -0.285272E+00  -0.601232E-01
   0.186397E+01   0.186397E+01   0.102895E+03   0.102895E+03   0.104236E+03  -0.134057E+01  -0.308173E+00
   0.226610E+01   0.226610E+01   0.104469E+03   0.104469E+03   0.104236E+03   0.233071E+00   0.509412E-01
   0.262396E+01   0.262396E+01   0.102552E+03   0.102552E+03   0.104236E+03  -0.168449E+01  -0.340140E+00
   0.279122E+01   0.279122E+01   0.101206E+03   0.101206E+03   0.104236E+03  -0.302997E+01  -0.705216E+00
   0.282524E+01   0.282524E+01   0.104133E+03   0.104133E+03   0.104236E+03  -0.102845E+00  -0.211747E-01
   0.293929E+01   0.293929E+01   0.102343E+03   0.102343E+03   0.104236E+03  -0.189346E+01  -0.444770E+00
   0.295968E+01   0.295968E+01   0.101384E+03   0.101384E+03   0.104236E+03  -0.285209E+01  -0.628314E+00
   0.305341E+01   0.305341E+01   0.113578E+03   0.113578E+03   0.104236E+03   0.934224E+01   0.212233E+01
   0.345035E+01   0.345035E+01   0.113088E+03   0.113088E+03   0.104236E+03   0.885160E+01   0.204766E+01
   0.358027E+01   0.358027E+01   0.113730E+03   0.113730E+03   0.104236E+03   0.949426E+01   0.208473E+01
   0.404992E+01   0.404992E+01   0.113018E+03   0.113018E+03   0.104236E+03   0.878239E+01   0.202341E+01
   0.461210E+01   0.461210E+01   0.102693E+03   0.102693E+03   0.104236E+03  -0.154254E+01  -0.344194E+00
   0.565969E+01   0.565969E+01   0.104581E+03   0.104581E+03   0.104236E+03   0.345011E+00   0.808761E-01
   0.625194E+01   0.625194E+01   0.105486E+03   0.105486E+03   0.104236E+03   0.124999E+01   0.281328E+00
   0.650319E+01   0.650319E+01   0.104650E+03   0.104650E+03   0.104236E+03   0.414297E+00   0.912242E-01
   0.704434E+01   0.704434E+01   0.102822E+03   0.102822E+03   0.104236E+03  -0.141427E+01  -0.328997E+00
   0.746150E+01   0.746150E+01   0.101684E+03   0.101684E+03   0.104236E+03  -0.255220E+01  -0.506155E+00
   0.758047E+01   0.758047E+01   0.104561E+03   0.104561E+03   0.104236E+03   0.324517E+00   0.751676E-01
