res1           Y1_gamma1      LogPost        
   0.103922E+03   0.392890E+01  -0.727913E+02
   0.106346E+03   0.500776E+01  -0.753071E+02
   0.105652E+03   0.524609E+01  -0.744314E+02
   0.101892E+03   0.407663E+01  -0.762401E+02
   0.104834E+03   0.334028E+01  -0.741285E+02
   0.103927E+03   0.479013E+01  -0.730022E+02
   0.103927E+03   0.360130E+01  -0.732306E+02
   0.104716E+03   0.403038E+01  -0.728256E+02
   0.104107E+03   0.570519E+01  -0.743132E+02
   0.102990E+03   0.393716E+01  -0.737982E+02
   0.102433E+03   0.467993E+01  -0.744841E+02
   0.103072E+03   0.519603E+01  -0.740156E+02
   0.104015E+03   0.533367E+01  -0.736968E+02
   0.103778E+03   0.423085E+01  -0.727520E+02
   0.103874E+03   0.411270E+01  -0.727189E+02
   0.104098E+03   0.440588E+01  -0.726830E+02
   0.104383E+03   0.382248E+01  -0.728361E+02
   0.104247E+03   0.610614E+01  -0.750658E+02
   0.104247E+03   0.446690E+01  -0.727053E+02
   0.103378E+03   0.621547E+01  -0.754779E+02
   0.102628E+03   0.525272E+01  -0.745860E+02
   0.104579E+03   0.458636E+01  -0.728536E+02
   0.104266E+03   0.896919E+01  -0.810831E+02
   0.103556E+03   0.859126E+01  -0.803524E+02
   0.104366E+03   0.753452E+01  -0.780489E+02
   0.104222E+03   0.374346E+01  -0.729161E+02
   0.103595E+03   0.410172E+01  -0.729004E+02
   0.102098E+03   0.477840E+01  -0.751582E+02
   0.103888E+03   0.536696E+01  -0.737740E+02
   0.103138E+03   0.389939E+01  -0.736010E+02
   0.103958E+03   0.487098E+01  -0.730804E+02
   0.104444E+03   0.429203E+01  -0.726692E+02
   0.104380E+03   0.379744E+01  -0.728636E+02
   0.104610E+03   0.344860E+01  -0.736122E+02
   0.104044E+03   0.558327E+01  -0.741040E+02
   0.105626E+03   0.749051E+01  -0.783977E+02
   0.104295E+03   0.426682E+01  -0.726377E+02
   0.102946E+03   0.411762E+01  -0.736967E+02
   0.104334E+03   0.399655E+01  -0.726892E+02
   0.102686E+03   0.482268E+01  -0.741256E+02
   0.102981E+03   0.592926E+01  -0.752086E+02
   0.106147E+03   0.579175E+01  -0.757998E+02
   0.104200E+03   0.508820E+01  -0.733227E+02
   0.105540E+03   0.428826E+01  -0.736889E+02
   0.102789E+03   0.535877E+01  -0.745181E+02
   0.105596E+03   0.442778E+01  -0.737684E+02
   0.103368E+03   0.746775E+01  -0.780372E+02
   0.104699E+03   0.488570E+01  -0.731838E+02
   0.104993E+03   0.402900E+01  -0.730603E+02
   0.103453E+03   0.356674E+01  -0.737390E+02
   0.103995E+03   0.467251E+01  -0.728751E+02
   0.105563E+03   0.480431E+01  -0.738811E+02
   0.105697E+03   0.324621E+01  -0.761659E+02
   0.104565E+03   0.450439E+01  -0.727943E+02
   0.102606E+03   0.495609E+01  -0.743351E+02
   0.103936E+03   0.461205E+01  -0.728414E+02
   0.104878E+03   0.391060E+01  -0.730350E+02
   0.104926E+03   0.440003E+01  -0.729617E+02
   0.104311E+03   0.432531E+01  -0.726518E+02
   0.103135E+03   0.467514E+01  -0.734494E+02
   0.104112E+03   0.477574E+01  -0.729533E+02
   0.104540E+03   0.499740E+01  -0.732549E+02
   0.105346E+03   0.525904E+01  -0.741165E+02
   0.103424E+03   0.449703E+01  -0.730677E+02
   0.103958E+03   0.372207E+01  -0.730065E+02
   0.104268E+03   0.448696E+01  -0.727176E+02
   0.103048E+03   0.424546E+01  -0.734755E+02
   0.103311E+03   0.471810E+01  -0.733017E+02
   0.104658E+03   0.403689E+01  -0.727869E+02
   0.104658E+03   0.425668E+01  -0.727497E+02
   0.103867E+03   0.408144E+01  -0.727314E+02
   0.104183E+03   0.379670E+01  -0.728508E+02
   0.103323E+03   0.316118E+01  -0.753959E+02
   0.102814E+03   0.505385E+01  -0.741380E+02
   0.105019E+03   0.458181E+01  -0.731271E+02
   0.103592E+03   0.500643E+01  -0.733843E+02
   0.104803E+03   0.526338E+01  -0.737268E+02
   0.103851E+03   0.374500E+01  -0.730282E+02
   0.104810E+03   0.417085E+01  -0.728488E+02
   0.103582E+03   0.423434E+01  -0.728828E+02
   0.105438E+03   0.403928E+01  -0.736446E+02
   0.103234E+03   0.460888E+01  -0.733046E+02
   0.105709E+03   0.451316E+01  -0.739606E+02
   0.104464E+03   0.451289E+01  -0.727661E+02
   0.104613E+03   0.564149E+01  -0.742621E+02
   0.104809E+03   0.365557E+01  -0.733079E+02
   0.105093E+03   0.545683E+01  -0.741950E+02
   0.105107E+03   0.568624E+01  -0.745785E+02
   0.103265E+03   0.509708E+01  -0.737211E+02
   0.103183E+03   0.468303E+01  -0.734031E+02
   0.103668E+03   0.416824E+01  -0.728262E+02
   0.102932E+03   0.411454E+01  -0.737222E+02
   0.106388E+03   0.435894E+01  -0.754146E+02
   0.104109E+03   0.441225E+01  -0.726844E+02
   0.104651E+03   0.432386E+01  -0.727574E+02
   0.103279E+03   0.661654E+01  -0.763158E+02
   0.103450E+03   0.475810E+01  -0.732185E+02
   0.104827E+03   0.568752E+01  -0.744244E+02
   0.105120E+03   0.546543E+01  -0.742278E+02
   0.103395E+03   0.379644E+01  -0.733768E+02
   0.104012E+03   0.421807E+01  -0.726571E+02
   0.104012E+03   0.400002E+01  -0.727117E+02
   0.104895E+03   0.426312E+01  -0.729108E+02
   0.105418E+03   0.342204E+01  -0.747872E+02
   0.105415E+03   0.503211E+01  -0.739109E+02
   0.103390E+03   0.507271E+01  -0.735941E+02
   0.104190E+03   0.377646E+01  -0.728748E+02
   0.105469E+03   0.438859E+01  -0.735750E+02
   0.103844E+03   0.521955E+01  -0.735626E+02
   0.104122E+03   0.542594E+01  -0.738332E+02
   0.105276E+03   0.498259E+01  -0.737131E+02
   0.102425E+03   0.426222E+01  -0.745974E+02
   0.103478E+03   0.510983E+01  -0.735818E+02
   0.105111E+03   0.422567E+01  -0.731191E+02
   0.104511E+03   0.508325E+01  -0.733584E+02
   0.104983E+03   0.405933E+01  -0.730344E+02
   0.103301E+03   0.395633E+01  -0.733050E+02
   0.103471E+03   0.420964E+01  -0.729810E+02
   0.103599E+03   0.368713E+01  -0.733214E+02
   0.104952E+03   0.364317E+01  -0.734769E+02
   0.105495E+03   0.406597E+01  -0.737177E+02
   0.105302E+03   0.470733E+01  -0.734905E+02
   0.103054E+03   0.426141E+01  -0.734633E+02
   0.103902E+03   0.505934E+01  -0.733240E+02
   0.106071E+03   0.495425E+01  -0.747670E+02
   0.104241E+03   0.492700E+01  -0.731168E+02
   0.103687E+03   0.492700E+01  -0.732417E+02
   0.105628E+03   0.436403E+01  -0.738209E+02
   0.103401E+03   0.423175E+01  -0.730458E+02
   0.102775E+03   0.550234E+01  -0.747279E+02
   0.103486E+03   0.477034E+01  -0.732022E+02
   0.104592E+03   0.550596E+01  -0.740244E+02
   0.103165E+03   0.351077E+01  -0.743427E+02
   0.104373E+03   0.489118E+01  -0.730875E+02
   0.105360E+03   0.661443E+01  -0.764683E+02
   0.103895E+03   0.409155E+01  -0.727154E+02
   0.103543E+03   0.405511E+01  -0.729667E+02
   0.104097E+03   0.553156E+01  -0.740106E+02
   0.105324E+03   0.489133E+01  -0.736686E+02
   0.105891E+03   0.463860E+01  -0.742995E+02
   0.104019E+03   0.384608E+01  -0.728292E+02
   0.104088E+03   0.577532E+01  -0.744413E+02
   0.103756E+03   0.349806E+01  -0.735797E+02
   0.105819E+03   0.397901E+01  -0.744318E+02
   0.102533E+03   0.433410E+01  -0.743288E+02
   0.104079E+03   0.347765E+01  -0.734474E+02
   0.103167E+03   0.353406E+01  -0.742733E+02
   0.105453E+03   0.438291E+01  -0.735516E+02
   0.105836E+03   0.437395E+01  -0.741865E+02
   0.102729E+03   0.586154E+01  -0.753212E+02
   0.104407E+03   0.586309E+01  -0.746160E+02
   0.104629E+03   0.408123E+01  -0.727536E+02
   0.103380E+03   0.357503E+01  -0.738206E+02
   0.105386E+03   0.515655E+01  -0.740251E+02
   0.102947E+03   0.603598E+01  -0.754228E+02
   0.103702E+03   0.393978E+01  -0.729123E+02
   0.104773E+03   0.425184E+01  -0.728189E+02
   0.104876E+03   0.620020E+01  -0.753961E+02
   0.104760E+03   0.266929E+01  -0.779634E+02
   0.104991E+03   0.457562E+01  -0.730989E+02
   0.103871E+03   0.423789E+01  -0.727065E+02
   0.104332E+03   0.534569E+01  -0.737096E+02
   0.103382E+03   0.577068E+01  -0.746579E+02
   0.103852E+03   0.379238E+01  -0.729641E+02
   0.104430E+03   0.359410E+01  -0.731915E+02
   0.103350E+03   0.585183E+01  -0.748187E+02
   0.102527E+03   0.449445E+01  -0.742980E+02
   0.104254E+03   0.348100E+01  -0.734141E+02
   0.103897E+03   0.451338E+01  -0.727871E+02
   0.105470E+03   0.541325E+01  -0.744507E+02
   0.104228E+03   0.471498E+01  -0.728898E+02
   0.105535E+03   0.431257E+01  -0.736767E+02
   0.103869E+03   0.513415E+01  -0.734339E+02
   0.104939E+03   0.472884E+01  -0.731722E+02
   0.104302E+03   0.631172E+01  -0.754768E+02
   0.103295E+03   0.550781E+01  -0.742754E+02
   0.104236E+03   0.422270E+01  -0.726301E+02
   0.104509E+03   0.396268E+01  -0.727551E+02
   0.103724E+03   0.319584E+01  -0.746352E+02
   0.104927E+03   0.447267E+01  -0.729916E+02
   0.104749E+03   0.422303E+01  -0.728022E+02
   0.104462E+03   0.461986E+01  -0.728407E+02
   0.104574E+03   0.439246E+01  -0.727432E+02
   0.103394E+03   0.416226E+01  -0.730688E+02
   0.105226E+03   0.321964E+01  -0.751743E+02
   0.102944E+03   0.569199E+01  -0.748456E+02
   0.103280E+03   0.435346E+01  -0.731709E+02
   0.103371E+03   0.397486E+01  -0.732015E+02
   0.103902E+03   0.339786E+01  -0.737492E+02
   0.104549E+03   0.315775E+01  -0.745921E+02
   0.104608E+03   0.354883E+01  -0.733666E+02
   0.104626E+03   0.552847E+01  -0.740726E+02
   0.104697E+03   0.579313E+01  -0.745596E+02
   0.103716E+03   0.444223E+01  -0.728332E+02
   0.105273E+03   0.510644E+01  -0.738529E+02
   0.104378E+03   0.454045E+01  -0.727641E+02
   0.104953E+03   0.516712E+01  -0.736767E+02
   0.103670E+03   0.434370E+01  -0.728290E+02
   0.106106E+03   0.536009E+01  -0.751889E+02
   0.104873E+03   0.249707E+01  -0.798898E+02
   0.104391E+03   0.506218E+01  -0.733036E+02
   0.104669E+03   0.516416E+01  -0.735235E+02
   0.103954E+03   0.381233E+01  -0.728896E+02
   0.102702E+03   0.532409E+01  -0.745769E+02
   0.103292E+03   0.394679E+01  -0.733255E+02
   0.105272E+03   0.415156E+01  -0.733343E+02
   0.103778E+03   0.519889E+01  -0.735543E+02
   0.106215E+03   0.338961E+01  -0.771626E+02
   0.105462E+03   0.503557E+01  -0.739677E+02
   0.104475E+03   0.382473E+01  -0.728603E+02
   0.104528E+03   0.366615E+01  -0.730982E+02
   0.104480E+03   0.369898E+01  -0.730256E+02
   0.103183E+03   0.432362E+01  -0.732833E+02
   0.104161E+03   0.349740E+01  -0.733803E+02
   0.106514E+03   0.398448E+01  -0.762728E+02
   0.105250E+03   0.546611E+01  -0.743282E+02
   0.105743E+03   0.399667E+01  -0.742471E+02
   0.105469E+03   0.413567E+01  -0.736314E+02
   0.103490E+03   0.355862E+01  -0.737116E+02
   0.103522E+03   0.558992E+01  -0.742742E+02
   0.103905E+03   0.390396E+01  -0.728194E+02
   0.103790E+03   0.494611E+01  -0.732192E+02
   0.103858E+03   0.447419E+01  -0.727798E+02
   0.103822E+03   0.379961E+01  -0.729731E+02
   0.103847E+03   0.367998E+01  -0.731320E+02
   0.103638E+03   0.462796E+01  -0.729867E+02
   0.103377E+03   0.432695E+01  -0.730677E+02
   0.104220E+03   0.432174E+01  -0.726457E+02
   0.103293E+03   0.468898E+01  -0.732971E+02
   0.104397E+03   0.436561E+01  -0.726780E+02
   0.105420E+03   0.479460E+01  -0.736928E+02
   0.105246E+03   0.618458E+01  -0.755648E+02
   0.103417E+03   0.444353E+01  -0.730530E+02
   0.105363E+03   0.457604E+01  -0.734841E+02
   0.105363E+03   0.563587E+01  -0.746888E+02
   0.104842E+03   0.425043E+01  -0.728685E+02
   0.104540E+03   0.316730E+01  -0.745454E+02
   0.104118E+03   0.370345E+01  -0.729848E+02
   0.103942E+03   0.411908E+01  -0.726891E+02
   0.104648E+03   0.460306E+01  -0.728953E+02
   0.104648E+03   0.557169E+01  -0.741531E+02
   0.103832E+03   0.361248E+01  -0.732646E+02
   0.102070E+03   0.469834E+01  -0.752134E+02
   0.104531E+03   0.540906E+01  -0.738481E+02
   0.103991E+03   0.438147E+01  -0.726946E+02
   0.102868E+03   0.385176E+01  -0.741486E+02
