res1           res2           tau1           Y1_gamma1      LogPost        
   0.101560E+03   0.997388E+02   0.989046E+00   0.136613E+01  -0.110379E+02
   0.100852E+03   0.101034E+03   0.593673E+00   0.291487E+00  -0.910449E+01
   0.100004E+03   0.997506E+02   0.104292E+01   0.875265E+00  -0.932665E+01
   0.100004E+03   0.997506E+02   0.125613E+01   0.383295E+00  -0.867943E+01
   0.100004E+03   0.997506E+02   0.135687E+01   0.383295E+00  -0.864931E+01
   0.995942E+02   0.997285E+02   0.111728E+01   0.151357E+00  -0.903853E+01
   0.102091E+03   0.100016E+03   0.408378E+00   0.287254E+00  -0.994660E+01
   0.100303E+03   0.100809E+03   0.114259E+01   0.287254E+00  -0.865419E+01
   0.101175E+03   0.100477E+03   0.482014E+00   0.217966E+00  -0.884685E+01
   0.995835E+02   0.985398E+02   0.120375E+01   0.421378E+00  -0.102956E+02
   0.997784E+02   0.102101E+03   0.136853E+01   0.421378E+00  -0.945899E+01
   0.997784E+02   0.995296E+02   0.139212E+01   0.421378E+00  -0.894866E+01
   0.100428E+03   0.100297E+03   0.628133E+00   0.421378E+00  -0.857203E+01
   0.994637E+02   0.995677E+02   0.594887E+00   0.520249E+00  -0.944631E+01
   0.987905E+02   0.100107E+03   0.857957E+00   0.520249E+00  -0.104464E+02
   0.997359E+02   0.100107E+03   0.867515E+00   0.302808E+00  -0.875103E+01
   0.997359E+02   0.102217E+03   0.794406E+00   0.348220E+00  -0.110883E+02
   0.100923E+03   0.102282E+03   0.629674E+00   0.976524E+00  -0.114250E+02
   0.988768E+02   0.100517E+03   0.759460E+00   0.976524E+00  -0.103170E+02
   0.989179E+02   0.987429E+02   0.113164E+01   0.293314E+01  -0.133025E+02
   0.992295E+02   0.983212E+02   0.125044E+01   0.162074E+01  -0.116327E+02
   0.992295E+02   0.964622E+02   0.125044E+01   0.147503E+01  -0.139265E+02
   0.100345E+03   0.100444E+03   0.126703E+01   0.134731E+01  -0.100653E+02
   0.994780E+02   0.101324E+03   0.130570E+01   0.197285E+01  -0.114749E+02
   0.993308E+02   0.975762E+02   0.784075E+00   0.126811E+01  -0.127983E+02
   0.102170E+03   0.994301E+02   0.432994E+00   0.113402E+00  -0.111119E+02
   0.100934E+03   0.101498E+03   0.123215E+01   0.683295E+00  -0.999036E+01
   0.101069E+03   0.988756E+02   0.649424E+00   0.720840E+00  -0.104215E+02
   0.100234E+03   0.996755E+02   0.128273E+01   0.720840E+00  -0.901477E+01
   0.101061E+03   0.100935E+03   0.138589E+01   0.720840E+00  -0.972770E+01
   0.101017E+03   0.997547E+02   0.139249E+01   0.720840E+00  -0.961209E+01
   0.101017E+03   0.999553E+02   0.119344E+01   0.420376E+00  -0.900600E+01
   0.100413E+03   0.101041E+03   0.133136E+01   0.792867E-01  -0.847064E+01
   0.101054E+03   0.100721E+03   0.108552E+01   0.792867E-01  -0.902931E+01
   0.100238E+03   0.104479E+03   0.135514E+01   0.792867E-01  -0.115793E+02
   0.100238E+03   0.100474E+03   0.132076E+01   0.128861E+01  -0.993169E+01
   0.996747E+02   0.993194E+02   0.922132E+00   0.198977E+01  -0.114761E+02
   0.996747E+02   0.100125E+03   0.942140E+00   0.650240E+00  -0.907402E+01
   0.993257E+02   0.100729E+03   0.505634E+00   0.757408E+00  -0.963068E+01
   0.100707E+03   0.989654E+02   0.690322E+00   0.757408E+00  -0.999862E+01
   0.100707E+03   0.102464E+03   0.557844E+00   0.166722E+01  -0.120497E+02
   0.100125E+03   0.100608E+03   0.536736E+00   0.991992E+00  -0.942784E+01
   0.990031E+02   0.994962E+02   0.139896E+01   0.991992E+00  -0.106996E+02
   0.993239E+02   0.101909E+03   0.940863E+00   0.440544E+00  -0.109482E+02
   0.100179E+03   0.989634E+02   0.111442E+01   0.214235E+00  -0.942469E+01
   0.996715E+02   0.100239E+03   0.454248E+00   0.162281E+01  -0.105250E+02
   0.100669E+03   0.981763E+02   0.140246E+01   0.111996E+01  -0.103046E+02
   0.102391E+03   0.100342E+03   0.500233E+00   0.897075E+00  -0.114649E+02
   0.101858E+03   0.101078E+03   0.504825E+00   0.193183E+01  -0.121368E+02
   0.101749E+03   0.102079E+03   0.955915E+00   0.349849E+01  -0.142862E+02
   0.995489E+02   0.991347E+02   0.634870E+00   0.265571E+00  -0.972077E+01
   0.101034E+03   0.100364E+03   0.872410E+00   0.412315E+00  -0.905551E+01
   0.101034E+03   0.100364E+03   0.843766E+00   0.427893E+00  -0.906997E+01
   0.984661E+02   0.989285E+02   0.117374E+01   0.170202E+01  -0.121285E+02
   0.981591E+02   0.976898E+02   0.130698E+01   0.258607E+01  -0.136933E+02
   0.102227E+03   0.996544E+02   0.103567E+01   0.132776E+01  -0.120296E+02
   0.996790E+02   0.996544E+02   0.114048E+01   0.948054E+00  -0.961427E+01
   0.100856E+03   0.986163E+02   0.137013E+01   0.185143E+00  -0.929064E+01
   0.100856E+03   0.101326E+03   0.129128E+01   0.203988E+00  -0.937724E+01
   0.995984E+02   0.995451E+02   0.112530E+01   0.130079E+01  -0.102472E+02
   0.100001E+03   0.100587E+03   0.435743E+00   0.106212E+01  -0.953214E+01
   0.100001E+03   0.100900E+03   0.125019E+01   0.175974E+01  -0.109335E+02
   0.996787E+02   0.996314E+02   0.102106E+01   0.175974E+01  -0.109586E+02
   0.994331E+02   0.996314E+02   0.780272E+00   0.349943E+00  -0.938506E+01
   0.101623E+03   0.997166E+02   0.108293E+01   0.571610E+00  -0.103825E+02
   0.991102E+02   0.999332E+02   0.390966E+00   0.115838E-01  -0.862538E+01
   0.995099E+02   0.100179E+03   0.109017E+01   0.170175E+00  -0.900392E+01
   0.996423E+02   0.997606E+02   0.109952E+01   0.429773E+00  -0.905106E+01
   0.980192E+02   0.997606E+02   0.115203E+01   0.303921E+01  -0.137631E+02
   0.100653E+03   0.999624E+02   0.514361E+00   0.956981E-01  -0.850066E+01
   0.100653E+03   0.102310E+03   0.979608E+00   0.956981E-01  -0.111614E+02
   0.997062E+02   0.985328E+02   0.533203E+00   0.321780E+00  -0.105630E+02
   0.100326E+03   0.998332E+02   0.431786E+00   0.303739E+00  -0.883887E+01
   0.100326E+03   0.998332E+02   0.678926E+00   0.303739E+00  -0.854940E+01
   0.100326E+03   0.985374E+02   0.122986E+01   0.303739E+00  -0.968570E+01
   0.994969E+02   0.100487E+03   0.122800E+01   0.385560E+00  -0.928245E+01
   0.991311E+02   0.994578E+02   0.751904E+00   0.143072E+01  -0.107647E+02
   0.991311E+02   0.994578E+02   0.135559E+01   0.948863E+00  -0.104264E+02
   0.991534E+02   0.992617E+02   0.450291E+00   0.125818E+01  -0.105834E+02
   0.100084E+03   0.100816E+03   0.111270E+01   0.115590E+01  -0.978264E+01
   0.104165E+03   0.101199E+03   0.657983E+00   0.267048E+01  -0.153823E+02
   0.100427E+03   0.996400E+02   0.123466E+01   0.233169E+01  -0.118869E+02
   0.997816E+02   0.102055E+03   0.129048E+01   0.329290E+00  -0.106372E+02
