res1           res2           tau1           Y1_gamma1      LogPost        
   0.101585E+03   0.101520E+03   0.625929E+00   0.298785E+00  -0.259182E+02
   0.100114E+03   0.102406E+03   0.133459E+01   0.281494E-01  -0.221021E+02
   0.999633E+02   0.101995E+03   0.135644E+01   0.655734E+00  -0.230995E+02
   0.100648E+03   0.100351E+03   0.776843E+00   0.888077E+00  -0.300721E+02
   0.982536E+02   0.101881E+03   0.104519E+01   0.658187E+00  -0.270086E+02
   0.100192E+03   0.101898E+03   0.151909E+01   0.716745E+00  -0.228781E+02
   0.100698E+03   0.102631E+03   0.145927E+01   0.680895E+00  -0.226265E+02
   0.100798E+03   0.102221E+03   0.136100E+01   0.500345E-02  -0.222707E+02
   0.100581E+03   0.101747E+03   0.754025E+00   0.124507E+01  -0.257495E+02
   0.100586E+03   0.103199E+03   0.169494E+01   0.615904E+00  -0.236379E+02
   0.994475E+02   0.102671E+03   0.162505E+01   0.120389E+00  -0.228194E+02
   0.998735E+02   0.102152E+03   0.179055E+01   0.168483E+00  -0.216005E+02
   0.100053E+03   0.101567E+03   0.176175E+01   0.166849E+00  -0.231903E+02
   0.100980E+03   0.102241E+03   0.200721E+01   0.974555E+00  -0.251856E+02
   0.100976E+03   0.102319E+03   0.971126E+00   0.374328E+00  -0.245135E+02
   0.994430E+02   0.101516E+03   0.149934E+01   0.750500E+00  -0.247174E+02
   0.100278E+03   0.102438E+03   0.178768E+01   0.119611E+01  -0.240047E+02
   0.100875E+03   0.102320E+03   0.161397E+01   0.890903E+00  -0.234018E+02
   0.100159E+03   0.102155E+03   0.142810E+01   0.227302E+00  -0.214106E+02
   0.100744E+03   0.101031E+03   0.140003E+01   0.513344E+00  -0.264764E+02
   0.998699E+02   0.102718E+03   0.155911E+01   0.359358E+00  -0.221678E+02
   0.995862E+02   0.102743E+03   0.179276E+01   0.134778E+01  -0.248610E+02
   0.997773E+02   0.102234E+03   0.112542E+01   0.104574E+01  -0.251976E+02
   0.100272E+03   0.102114E+03   0.150636E+01   0.103442E-01  -0.212900E+02
   0.991739E+02   0.101658E+03   0.183492E+01   0.153044E+01  -0.279518E+02
   0.990504E+02   0.101986E+03   0.643149E+00   0.749418E+00  -0.252138E+02
   0.101129E+03   0.100633E+03   0.293455E+01   0.297846E+01  -0.318433E+02
   0.101000E+03   0.101976E+03   0.258170E+01   0.241053E+00  -0.251360E+02
   0.100070E+03   0.101971E+03   0.667654E+00   0.713207E+00  -0.242281E+02
   0.100609E+03   0.102179E+03   0.205021E+01   0.713207E+00  -0.248765E+02
   0.100342E+03   0.102034E+03   0.157696E+01   0.713207E+00  -0.226451E+02
   0.100367E+03   0.102127E+03   0.126508E+01   0.148189E+00  -0.234113E+02
   0.100327E+03   0.101998E+03   0.162205E+01   0.916289E-01  -0.215193E+02
   0.100176E+03   0.102781E+03   0.170097E+01   0.420791E+00  -0.221394E+02
   0.100311E+03   0.102781E+03   0.132719E+01   0.420791E+00  -0.232312E+02
   0.101129E+03   0.102391E+03   0.196846E+01   0.694692E+00  -0.247247E+02
   0.101016E+03   0.101965E+03   0.165885E+01   0.372958E+00  -0.227483E+02
   0.995526E+02   0.102678E+03   0.154927E+01   0.133748E+01  -0.248380E+02
   0.101625E+03   0.103664E+03   0.179105E+01   0.104201E+01  -0.271901E+02
   0.100907E+03   0.102740E+03   0.185333E+01   0.542844E-01  -0.233094E+02
   0.100379E+03   0.101875E+03   0.175134E+01   0.904423E-01  -0.218508E+02
   0.996882E+02   0.103253E+03   0.148829E+01   0.440084E+00  -0.242752E+02
   0.993557E+02   0.101776E+03   0.196406E+01   0.162192E+01  -0.292327E+02
   0.991525E+02   0.102814E+03   0.143725E+01   0.108617E+01  -0.247305E+02
   0.100320E+03   0.101752E+03   0.161605E+01   0.917687E+00  -0.237973E+02
   0.100468E+03   0.102241E+03   0.168387E+01   0.501667E+00  -0.218945E+02
   0.998826E+02   0.102496E+03   0.164541E+01   0.772097E+00  -0.226857E+02
   0.100379E+03   0.102496E+03   0.137281E+01   0.583768E+00  -0.228721E+02
   0.100884E+03   0.102150E+03   0.975725E+00   0.555430E+00  -0.243404E+02
   0.100530E+03   0.101472E+03   0.167158E+01   0.642866E+00  -0.240249E+02
   0.100529E+03   0.103053E+03   0.177083E+01   0.101965E+01  -0.238898E+02
   0.100006E+03   0.102503E+03   0.157959E+01   0.425378E+00  -0.217951E+02
