res1           Y1_gamma1      LogPost        
   0.111950E+03   0.294261E+01  -0.489653E+02
   0.111517E+03   0.667187E+01  -0.487245E+02
   0.111353E+03   0.430025E+01  -0.463916E+02
   0.112806E+03   0.343183E+01  -0.486018E+02
   0.112710E+03   0.550206E+01  -0.477948E+02
   0.109891E+03   0.454493E+01  -0.470193E+02
   0.112613E+03   0.483356E+01  -0.472519E+02
   0.109053E+03   0.521727E+01  -0.481818E+02
   0.111437E+03   0.347639E+01  -0.469543E+02
   0.112391E+03   0.376722E+01  -0.472974E+02
   0.109520E+03   0.678783E+01  -0.493473E+02
   0.110835E+03   0.456571E+01  -0.465020E+02
   0.109474E+03   0.767154E+01  -0.504900E+02
   0.111752E+03   0.500476E+01  -0.468482E+02
   0.110838E+03   0.395103E+01  -0.464621E+02
   0.109529E+03   0.557420E+01  -0.479934E+02
   0.111195E+03   0.588323E+01  -0.476888E+02
   0.110722E+03   0.490569E+01  -0.467421E+02
   0.112754E+03   0.508016E+01  -0.475076E+02
   0.112143E+03   0.304393E+01  -0.487884E+02
   0.113588E+03   0.530952E+01  -0.485202E+02
   0.111349E+03   0.542812E+01  -0.471702E+02
   0.111239E+03   0.388490E+01  -0.464581E+02
   0.110379E+03   0.619925E+01  -0.482236E+02
   0.112590E+03   0.699768E+01  -0.494375E+02
   0.112544E+03   0.438823E+01  -0.470929E+02
   0.110489E+03   0.395520E+01  -0.466085E+02
   0.110603E+03   0.447974E+01  -0.465399E+02
   0.111249E+03   0.501024E+01  -0.467627E+02
   0.112092E+03   0.383081E+01  -0.469132E+02
   0.110655E+03   0.461149E+01  -0.465763E+02
   0.112866E+03   0.434083E+01  -0.474689E+02
   0.111437E+03   0.366289E+01  -0.466867E+02
   0.111559E+03   0.452357E+01  -0.464956E+02
   0.109705E+03   0.624093E+01  -0.485815E+02
   0.109023E+03   0.501030E+01  -0.481177E+02
   0.111761E+03   0.446554E+01  -0.465450E+02
   0.109547E+03   0.808433E+01  -0.509928E+02
   0.111647E+03   0.335879E+01  -0.472917E+02
   0.112530E+03   0.520268E+01  -0.474142E+02
   0.112678E+03   0.599358E+01  -0.482663E+02
   0.109110E+03   0.525531E+01  -0.481403E+02
   0.110382E+03   0.380519E+01  -0.467746E+02
   0.111415E+03   0.538970E+01  -0.471356E+02
   0.110636E+03   0.414054E+01  -0.464816E+02
   0.110645E+03   0.468898E+01  -0.466213E+02
   0.111467E+03   0.433847E+01  -0.464188E+02
   0.111916E+03   0.730750E+01  -0.496456E+02
   0.110763E+03   0.492178E+01  -0.467433E+02
   0.110887E+03   0.408045E+01  -0.464097E+02
   0.111084E+03   0.374415E+01  -0.465575E+02
   0.111825E+03   0.563437E+01  -0.474817E+02
   0.111213E+03   0.490820E+01  -0.466792E+02
   0.110377E+03   0.539579E+01  -0.473021E+02
   0.114806E+03   0.706860E+01  -0.511840E+02
   0.111092E+03   0.362755E+01  -0.466794E+02
   0.112226E+03   0.438009E+01  -0.468074E+02
   0.111980E+03   0.370512E+01  -0.469517E+02
   0.111098E+03   0.321218E+01  -0.474722E+02
   0.109753E+03   0.354326E+01  -0.477884E+02
   0.111492E+03   0.509425E+01  -0.468599E+02
   0.110490E+03   0.370110E+01  -0.467999E+02
   0.111513E+03   0.448905E+01  -0.464707E+02
   0.111338E+03   0.581537E+01  -0.476099E+02
   0.109405E+03   0.519540E+01  -0.477958E+02
   0.111232E+03   0.391246E+01  -0.464424E+02
   0.110228E+03   0.488021E+01  -0.469357E+02
   0.110328E+03   0.450186E+01  -0.466839E+02
   0.113105E+03   0.591653E+01  -0.484869E+02
   0.113295E+03   0.406717E+01  -0.483155E+02
   0.112793E+03   0.518971E+01  -0.476129E+02
   0.108716E+03   0.542854E+01  -0.487062E+02
   0.112735E+03   0.484478E+01  -0.473686E+02
   0.109305E+03   0.473554E+01  -0.476821E+02
   0.108380E+03   0.459088E+01  -0.491190E+02
   0.110603E+03   0.456576E+01  -0.465743E+02
   0.110313E+03   0.446525E+01  -0.466821E+02
   0.111538E+03   0.470549E+01  -0.465798E+02
   0.111081E+03   0.502867E+01  -0.467809E+02
   0.110019E+03   0.384596E+01  -0.470588E+02
   0.110275E+03   0.405770E+01  -0.467084E+02
   0.110716E+03   0.467653E+01  -0.465911E+02
   0.112705E+03   0.380999E+01  -0.476642E+02
   0.111320E+03   0.441703E+01  -0.464130E+02
   0.110136E+03   0.535802E+01  -0.473806E+02
   0.110858E+03   0.595509E+01  -0.478041E+02
   0.110482E+03   0.378570E+01  -0.467242E+02
   0.109723E+03   0.420730E+01  -0.471841E+02
   0.111436E+03   0.718562E+01  -0.494181E+02
   0.111921E+03   0.606914E+01  -0.480194E+02
   0.111049E+03   0.422433E+01  -0.463751E+02
   0.110656E+03   0.898165E+01  -0.519059E+02
   0.110907E+03   0.572284E+01  -0.475174E+02
   0.110765E+03   0.493547E+01  -0.467537E+02
   0.115380E+03   0.547859E+01  -0.514860E+02
   0.111089E+03   0.400620E+01  -0.464011E+02
   0.110614E+03   0.421910E+01  -0.464868E+02
   0.111442E+03   0.514015E+01  -0.468937E+02
   0.110955E+03   0.317452E+01  -0.475898E+02
   0.111476E+03   0.506336E+01  -0.468302E+02
   0.110237E+03   0.454223E+01  -0.467541E+02
   0.110231E+03   0.518577E+01  -0.471723E+02
   0.111069E+03   0.366154E+01  -0.466410E+02
   0.111804E+03   0.422992E+01  -0.465334E+02
   0.111386E+03   0.396727E+01  -0.464391E+02
   0.110030E+03   0.571631E+01  -0.478044E+02
   0.111773E+03   0.439045E+01  -0.465315E+02
   0.111458E+03   0.374228E+01  -0.466099E+02
   0.112003E+03   0.335690E+01  -0.475974E+02
   0.112937E+03   0.516470E+01  -0.477270E+02
   0.110607E+03   0.332030E+01  -0.473492E+02
   0.110126E+03   0.418893E+01  -0.467937E+02
   0.110019E+03   0.426226E+01  -0.468766E+02
   0.111743E+03   0.359936E+01  -0.469149E+02
   0.110731E+03   0.391540E+01  -0.465132E+02
   0.112099E+03   0.617943E+01  -0.482108E+02
