X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.209190E+00   0.209190E+00   0.994042E+02   0.994042E+02   0.111099E+03  -0.116948E+02  -0.271294E+01
   0.379611E+00   0.379611E+00   0.101879E+03   0.101879E+03   0.111099E+03  -0.922045E+01  -0.208341E+01
   0.545273E+00   0.545273E+00   0.116656E+03   0.116656E+03   0.111099E+03   0.555651E+01   0.110522E+01
   0.799048E+00   0.799048E+00   0.113422E+03   0.113422E+03   0.111099E+03   0.232326E+01   0.514941E+00
   0.977788E+00   0.977788E+00   0.112358E+03   0.112358E+03   0.111099E+03   0.125891E+01   0.279938E+00
   0.102557E+01   0.102557E+01   0.112068E+03   0.112068E+03   0.111099E+03   0.968506E+00   0.193025E+00
   0.118539E+01   0.118539E+01   0.113232E+03   0.113232E+03   0.111099E+03   0.213279E+01   0.489989E+00
   0.124733E+01   0.124733E+01   0.113795E+03   0.113795E+03   0.111099E+03   0.269650E+01   0.617635E+00
   0.150245E+01   0.150245E+01   0.113889E+03   0.113889E+03   0.111099E+03   0.279040E+01   0.618421E+00
   0.208826E+01   0.208826E+01   0.113250E+03   0.113250E+03   0.111099E+03   0.215056E+01   0.498189E+00
   0.210001E+01   0.210001E+01   0.111657E+03   0.111657E+03   0.111099E+03   0.557940E+00   0.126832E+00
   0.225149E+01   0.225149E+01   0.113118E+03   0.113118E+03   0.111099E+03   0.201855E+01   0.465485E+00
   0.225808E+01   0.225808E+01   0.111331E+03   0.111331E+03   0.111099E+03   0.232202E+00   0.525888E-01
   0.228026E+01   0.228026E+01   0.111493E+03   0.111493E+03   0.111099E+03   0.394135E+00   0.673453E-01
   0.248635E+01   0.248635E+01   0.111483E+03   0.111483E+03   0.111099E+03   0.383657E+00   0.886480E-01
   0.253484E+01   0.253484E+01   0.111621E+03   0.111621E+03   0.111099E+03   0.521578E+00   0.116900E+00
