X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.305341E+01   0.305341E+01   0.113578E+03   0.113578E+03   0.107315E+03   0.626324E+01   0.134595E+01
   0.345035E+01   0.345035E+01   0.113088E+03   0.113088E+03   0.107315E+03   0.577260E+01   0.126077E+01
   0.358027E+01   0.358027E+01   0.113730E+03   0.113730E+03   0.107315E+03   0.641526E+01   0.133715E+01
   0.404992E+01   0.404992E+01   0.113018E+03   0.113018E+03   0.107315E+03   0.570339E+01   0.124115E+01
   0.461210E+01   0.461210E+01   0.102693E+03   0.102693E+03   0.107315E+03  -0.462154E+01  -0.977304E+00
   0.565969E+01   0.565969E+01   0.104581E+03   0.104581E+03   0.107315E+03  -0.273399E+01  -0.604198E+00
   0.625194E+01   0.625194E+01   0.105486E+03   0.105486E+03   0.107315E+03  -0.182901E+01  -0.389773E+00
   0.650319E+01   0.650319E+01   0.104650E+03   0.104650E+03   0.107315E+03  -0.266470E+01  -0.556805E+00
   0.704434E+01   0.704434E+01   0.102822E+03   0.102822E+03   0.107315E+03  -0.449327E+01  -0.986245E+00
   0.746150E+01   0.746150E+01   0.101684E+03   0.101684E+03   0.107315E+03  -0.563120E+01  -0.106989E+01
   0.758047E+01   0.758047E+01   0.104561E+03   0.104561E+03   0.107315E+03  -0.275448E+01  -0.602282E+00
