X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.257547E+01   0.257547E+01   0.118422E+03   0.118422E+03   0.117833E+03   0.588688E+00   0.269867E+00
   0.286435E+01   0.286435E+01   0.125167E+03   0.125167E+03   0.124798E+03   0.368807E+00   0.299901E+00
   0.288246E+01   0.288246E+01   0.125484E+03   0.125484E+03   0.124798E+03   0.686227E+00   0.694391E+00
   0.288978E+01   0.288978E+01   0.123748E+03   0.123748E+03   0.124798E+03  -0.104998E+01  -0.815405E+00
   0.302262E+01   0.302262E+01   0.124054E+03   0.124054E+03   0.124798E+03  -0.743760E+00  -0.756632E+00
   0.315698E+01   0.315698E+01   0.123283E+03   0.123283E+03   0.124798E+03  -0.151479E+01  -0.150592E+01
   0.337621E+01   0.337621E+01   0.126462E+03   0.126462E+03   0.124798E+03   0.166449E+01   0.155754E+01
   0.346276E+01   0.346276E+01   0.124665E+03   0.124665E+03   0.124798E+03  -0.132801E+00  -0.873753E-01
   0.365801E+01   0.365801E+01   0.126064E+03   0.126064E+03   0.124798E+03   0.126643E+01   0.132307E+01
   0.366736E+01   0.366736E+01   0.124212E+03   0.124212E+03   0.124798E+03  -0.585713E+00  -0.541489E+00
