X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.116961E+00   0.116961E+00   0.100997E+03   0.100997E+03   0.998132E+02   0.118390E+01   0.146278E+01
   0.186243E+00   0.186243E+00   0.103302E+03   0.103302E+03   0.998132E+02   0.348919E+01   0.137550E+01
   0.355377E+00   0.355377E+00   0.100147E+03   0.100147E+03   0.998132E+02   0.334066E+00   0.293319E+00
   0.380501E+00   0.380501E+00   0.996115E+02   0.996115E+02   0.998132E+02  -0.201740E+00  -0.181607E+00
   0.677790E+00   0.677790E+00   0.996674E+02   0.996674E+02   0.998132E+02  -0.145761E+00  -0.541840E-01
   0.753999E+00   0.753999E+00   0.988126E+02   0.988126E+02   0.998132E+02  -0.100058E+01  -0.950025E+00
   0.806815E+00   0.806815E+00   0.973344E+02   0.973344E+02   0.998132E+02  -0.247884E+01  -0.117291E+01
   0.881880E+00   0.881880E+00   0.997859E+02   0.997859E+02   0.998132E+02  -0.272680E-01  -0.209184E-01
   0.107686E+01   0.107686E+01   0.983884E+02   0.983884E+02   0.998132E+02  -0.142475E+01  -0.121703E+01
   0.116171E+01   0.116171E+01   0.101243E+03   0.101243E+03   0.998132E+02   0.142994E+01   0.975113E+00
   0.128335E+01   0.128335E+01   0.993297E+02   0.993297E+02   0.998132E+02  -0.483538E+00  -0.471972E+00
   0.129062E+01   0.129062E+01   0.973882E+02   0.973882E+02   0.998132E+02  -0.242502E+01  -0.209139E+01
   0.137151E+01   0.137151E+01   0.100119E+03   0.100119E+03   0.998132E+02   0.305624E+00   0.388639E+00
   0.141089E+01   0.141089E+01   0.974145E+02   0.974145E+02   0.998132E+02  -0.239867E+01  -0.130294E+01
   0.144405E+01   0.144405E+01   0.975621E+02   0.975621E+02   0.998132E+02  -0.225107E+01  -0.883377E+00
   0.144914E+01   0.144914E+01   0.985090E+02   0.985090E+02   0.998132E+02  -0.130419E+01  -0.550008E+00
   0.154755E+01   0.154755E+01   0.974735E+02   0.974735E+02   0.998132E+02  -0.233969E+01  -0.903790E+00
   0.156872E+01   0.156872E+01   0.993459E+02   0.993459E+02   0.998132E+02  -0.467250E+00  -0.388439E+00
   0.157599E+01   0.157599E+01   0.967655E+02   0.967655E+02   0.998132E+02  -0.304767E+01  -0.163693E+01
   0.158237E+01   0.158237E+01   0.996529E+02   0.996529E+02   0.998132E+02  -0.160297E+00  -0.838033E-01
