res1           res2           tau1           Y1_gamma1      LogPost        
   0.117238E+03   0.108504E+03   0.466238E+01   0.588646E+01  -0.189252E+03
   0.115816E+03   0.108855E+03   0.486953E+01   0.572944E+01  -0.190806E+03
   0.114729E+03   0.108482E+03   0.448021E+01   0.660393E+01  -0.193397E+03
   0.117685E+03   0.109028E+03   0.438754E+01   0.593360E+01  -0.191991E+03
   0.115192E+03   0.108964E+03   0.455759E+01   0.609631E+01  -0.190866E+03
   0.117073E+03   0.108433E+03   0.465145E+01   0.557792E+01  -0.188979E+03
   0.115595E+03   0.108433E+03   0.470667E+01   0.552087E+01  -0.189271E+03
   0.116791E+03   0.107933E+03   0.471531E+01   0.530426E+01  -0.189276E+03
   0.116128E+03   0.108266E+03   0.471531E+01   0.490477E+01  -0.189855E+03
   0.116854E+03   0.108581E+03   0.470406E+01   0.461289E+01  -0.190779E+03
   0.115652E+03   0.109448E+03   0.471525E+01   0.533640E+01  -0.189473E+03
   0.116333E+03   0.109307E+03   0.471118E+01   0.586288E+01  -0.189141E+03
   0.115050E+03   0.107539E+03   0.487373E+01   0.616893E+01  -0.191886E+03
   0.116168E+03   0.108098E+03   0.449666E+01   0.636301E+01  -0.192492E+03
   0.116079E+03   0.109844E+03   0.463848E+01   0.608969E+01  -0.189852E+03
   0.116192E+03   0.109154E+03   0.585967E+01   0.507831E+01  -0.193220E+03
   0.118081E+03   0.108903E+03   0.580907E+01   0.620900E+01  -0.194972E+03
   0.116234E+03   0.109807E+03   0.494794E+01   0.580104E+01  -0.191343E+03
   0.116995E+03   0.109544E+03   0.524375E+01   0.580104E+01  -0.192037E+03
   0.116005E+03   0.109634E+03   0.435320E+01   0.513511E+01  -0.192193E+03
   0.116341E+03   0.109257E+03   0.472367E+01   0.534262E+01  -0.188985E+03
   0.115501E+03   0.109327E+03   0.462008E+01   0.481605E+01  -0.190717E+03
   0.116798E+03   0.109925E+03   0.475624E+01   0.520936E+01  -0.189699E+03
   0.115823E+03   0.108983E+03   0.464852E+01   0.502265E+01  -0.189609E+03
   0.116168E+03   0.109039E+03   0.465089E+01   0.563051E+01  -0.188918E+03
   0.119193E+03   0.109643E+03   0.467047E+01   0.700765E+01  -0.193825E+03
   0.113946E+03   0.109553E+03   0.426639E+01   0.588958E+01  -0.193580E+03
   0.114402E+03   0.107776E+03   0.673594E+01   0.536102E+01  -0.195544E+03
   0.114113E+03   0.109915E+03   0.462255E+01   0.530629E+01  -0.192425E+03
   0.116609E+03   0.107756E+03   0.502284E+01   0.669742E+01  -0.192733E+03
   0.117741E+03   0.110480E+03   0.475653E+01   0.532958E+01  -0.190999E+03
   0.118081E+03   0.108597E+03   0.474964E+01   0.609529E+01  -0.190217E+03
   0.116682E+03   0.109658E+03   0.424648E+01   0.604837E+01  -0.191497E+03
   0.115826E+03   0.107997E+03   0.485089E+01   0.569044E+01  -0.191004E+03
   0.115900E+03   0.109224E+03   0.502498E+01   0.521411E+01  -0.191669E+03
   0.118069E+03   0.108524E+03   0.455996E+01   0.630678E+01  -0.190569E+03
   0.118411E+03   0.107487E+03   0.462701E+01   0.583406E+01  -0.191094E+03
   0.114664E+03   0.109293E+03   0.458838E+01   0.508744E+01  -0.191191E+03
