X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.209190E+00   0.209190E+00   0.994042E+02   0.994042E+02   0.116744E+03  -0.173398E+02  -0.312804E+01
   0.379611E+00   0.379611E+00   0.101879E+03   0.101879E+03   0.116744E+03  -0.148655E+02  -0.263892E+01
   0.545273E+00   0.545273E+00   0.116656E+03   0.116656E+03   0.116744E+03  -0.884867E-01  -0.144649E-01
   0.799048E+00   0.799048E+00   0.113422E+03   0.113422E+03   0.116744E+03  -0.332174E+01  -0.582659E+00
   0.977788E+00   0.977788E+00   0.112358E+03   0.112358E+03   0.116744E+03  -0.438609E+01  -0.770912E+00
   0.102557E+01   0.102557E+01   0.112068E+03   0.112068E+03   0.116744E+03  -0.467649E+01  -0.765493E+00
   0.118539E+01   0.118539E+01   0.113232E+03   0.113232E+03   0.116744E+03  -0.351221E+01  -0.629875E+00
   0.124733E+01   0.124733E+01   0.113795E+03   0.113795E+03   0.116744E+03  -0.294850E+01  -0.527811E+00
   0.150245E+01   0.150245E+01   0.113889E+03   0.113889E+03   0.116744E+03  -0.285460E+01  -0.500689E+00
   0.208826E+01   0.208826E+01   0.113250E+03   0.113250E+03   0.116744E+03  -0.349444E+01  -0.629857E+00
   0.210001E+01   0.210001E+01   0.111657E+03   0.111657E+03   0.116744E+03  -0.508706E+01  -0.906418E+00
   0.225149E+01   0.225149E+01   0.113118E+03   0.113118E+03   0.116744E+03  -0.362645E+01  -0.651849E+00
   0.225808E+01   0.225808E+01   0.111331E+03   0.111331E+03   0.116744E+03  -0.541280E+01  -0.962254E+00
   0.228026E+01   0.228026E+01   0.111493E+03   0.111493E+03   0.116744E+03  -0.525086E+01  -0.770876E+00
   0.248635E+01   0.248635E+01   0.111483E+03   0.111483E+03   0.116744E+03  -0.526134E+01  -0.946852E+00
   0.253484E+01   0.253484E+01   0.111621E+03   0.111621E+03   0.116744E+03  -0.512342E+01  -0.904950E+00
   0.257547E+01   0.257547E+01   0.118422E+03   0.118422E+03   0.116744E+03   0.167769E+01   0.284562E+00
   0.286435E+01   0.286435E+01   0.125167E+03   0.125167E+03   0.116744E+03   0.842281E+01   0.150042E+01
   0.288246E+01   0.288246E+01   0.125484E+03   0.125484E+03   0.116744E+03   0.874023E+01   0.157037E+01
