res1           res2           tau1           Y1_gamma1      LogPost        
   0.665247E+02   0.747364E+02   0.393891E+01   0.189208E+01  -0.434132E+02
   0.642218E+02   0.747386E+02   0.399634E+01   0.171237E+01  -0.465945E+02
   0.665081E+02   0.749789E+02   0.394215E+01   0.153162E+01  -0.425509E+02
   0.652997E+02   0.767104E+02   0.395377E+01   0.227745E+01  -0.475696E+02
   0.657585E+02   0.755176E+02   0.395377E+01   0.183754E+01  -0.435679E+02
   0.655162E+02   0.744056E+02   0.386888E+01   0.103231E+01  -0.423845E+02
   0.657617E+02   0.758633E+02   0.386888E+01   0.119098E+01  -0.437415E+02
   0.666308E+02   0.738266E+02   0.390222E+01   0.172827E+01  -0.447057E+02
   0.654961E+02   0.747436E+02   0.389851E+01   0.527835E+00  -0.418506E+02
   0.662022E+02   0.749714E+02   0.394263E+01   0.152815E+01  -0.423859E+02
   0.647988E+02   0.748276E+02   0.394263E+01   0.134327E+01  -0.430829E+02
   0.665224E+02   0.750386E+02   0.394598E+01   0.560924E+00  -0.426691E+02
   0.657021E+02   0.756826E+02   0.390464E+01   0.264303E+01  -0.460412E+02
   0.662746E+02   0.750032E+02   0.407656E+01   0.922907E+00  -0.430644E+02
   0.669840E+02   0.754510E+02   0.389541E+01   0.157003E+01  -0.435369E+02
   0.662110E+02   0.744154E+02   0.389541E+01   0.111384E+00  -0.435187E+02
   0.654848E+02   0.748655E+02   0.410894E+01   0.113131E+01  -0.434203E+02
   0.660444E+02   0.747360E+02   0.395544E+01   0.852907E-01  -0.422887E+02
   0.654691E+02   0.742820E+02   0.389766E+01   0.754088E+00  -0.428760E+02
   0.664323E+02   0.753265E+02   0.409090E+01   0.196274E+01  -0.447145E+02
   0.658924E+02   0.752105E+02   0.401718E+01   0.148650E+01  -0.436944E+02
   0.660576E+02   0.753791E+02   0.402948E+01   0.119262E+01  -0.435382E+02
   0.655195E+02   0.744090E+02   0.394946E+01   0.170854E+01  -0.432701E+02
   0.672313E+02   0.747180E+02   0.385608E+01   0.168856E+01  -0.436819E+02
   0.655834E+02   0.747868E+02   0.411078E+01   0.505549E-01  -0.435228E+02
   0.660858E+02   0.756190E+02   0.393295E+01   0.185908E+01  -0.437476E+02
   0.653944E+02   0.765764E+02   0.393295E+01   0.815302E+00  -0.498622E+02
   0.659502E+02   0.754591E+02   0.391967E+01   0.743392E+00  -0.425479E+02
   0.654934E+02   0.751536E+02   0.407267E+01   0.204944E+00  -0.437694E+02
   0.656072E+02   0.749333E+02   0.385180E+01   0.123555E+01  -0.419412E+02
   0.650932E+02   0.741828E+02   0.385180E+01   0.953602E+00  -0.436066E+02
   0.643128E+02   0.756245E+02   0.385180E+01   0.242828E+01  -0.463534E+02
   0.667142E+02   0.751253E+02   0.394544E+01   0.112294E+01  -0.424672E+02
   0.652888E+02   0.755083E+02   0.395600E+01   0.169339E+01  -0.435115E+02
