X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.708243E+01   0.708243E+01   0.805654E+02   0.805654E+02   0.807067E+02  -0.141321E+00  -0.128380E+00
   0.724060E+01   0.724060E+01   0.801102E+02   0.801102E+02   0.807067E+02  -0.596531E+00  -0.494938E+00
   0.726702E+01   0.726702E+01   0.809639E+02   0.809639E+02   0.807067E+02   0.257229E+00   0.390045E+00
   0.732727E+01   0.732727E+01   0.812391E+02   0.812391E+02   0.807067E+02   0.532381E+00   0.762789E+00
   0.733311E+01   0.733311E+01   0.800059E+02   0.800059E+02   0.807067E+02  -0.700795E+00  -0.347576E+00
   0.744365E+01   0.744365E+01   0.804119E+02   0.804119E+02   0.807067E+02  -0.294811E+00  -0.511889E+00
   0.747560E+01   0.747560E+01   0.797966E+02   0.797966E+02   0.807067E+02  -0.910081E+00  -0.493050E+00
   0.755422E+01   0.755422E+01   0.809391E+02   0.809391E+02   0.807067E+02   0.232369E+00   0.297155E+00
   0.757525E+01   0.757525E+01   0.806318E+02   0.806318E+02   0.807067E+02  -0.748745E-01  -0.373621E-01
   0.759393E+01   0.759393E+01   0.791111E+02   0.791111E+02   0.807067E+02  -0.159558E+01  -0.135744E+01
   0.765495E+01   0.765495E+01   0.820300E+02   0.820300E+02   0.807067E+02   0.132329E+01   0.857859E+00
   0.769732E+01   0.769732E+01   0.805392E+02   0.805392E+02   0.807067E+02  -0.167455E+00  -0.181427E+00
   0.771811E+01   0.771811E+01   0.834306E+02   0.834306E+02   0.807067E+02   0.272387E+01   0.158337E+01
   0.775656E+01   0.775656E+01   0.807060E+02   0.807060E+02   0.807067E+02  -0.651328E-03  -0.414237E-03
   0.793371E+01   0.793371E+01   0.693929E+02   0.693929E+02   0.695625E+02  -0.169604E+00  -0.809779E-01
   0.795942E+01   0.795942E+01   0.704770E+02   0.704770E+02   0.695625E+02   0.914508E+00   0.734734E+00
   0.801087E+01   0.801087E+01   0.688416E+02   0.688416E+02   0.695625E+02  -0.720935E+00  -0.355786E+00
   0.805635E+01   0.805635E+01   0.715989E+02   0.715989E+02   0.695625E+02   0.203636E+01   0.702395E+00
   0.814957E+01   0.814957E+01   0.692475E+02   0.692475E+02   0.695625E+02  -0.315031E+00  -0.441004E+00
